nameOfIssuer,titleOfClass,cusip,value,sshPrnamt,sshPrnamtType,investmentDiscretion,otherManager,Sole,Shared,None,putCall
APOLLO COML REAL EST FIN INC,CMN,03762U105,50137,3191425,SH,DFND,2,3023796,0,167629,
APOLLO ED GROUP INC,CMN,037604105,12964,515460,SH,DFND,1,515460,0,0,
APOLLO ED GROUP INC,CMN,037604105,11091,441000,SH,DFND,1,441000,0,0,Call
APOLLO ED GROUP INC,CMN,037604105,3106,123500,SH,DFND,1,123500,0,0,Put
APOLLO ED GROUP INC,CMN,037604105,6408,254796,SH,DFND,2,254796,0,0,
APOLLO GLOBAL MGMT LLC,CMN,037612306,42140,1767619,SH,DFND,1,1739819,0,27800,
APOLLO INVT CORP,CMN,03761U106,3438,420799,SH,DFND,1,420799,0,0,
APOLLO INVT CORP,CNV,03761UAE6,520,500000,PRN,DFND,1,500000,0,0,
APOLLO INVT CORP,CMN,03761U106,20685,2531854,SH,DFND,2,2393731,0,138123,
APOLLO RESIDENTIAL MTG INC,CMN,03763V102,2672,173178,SH,DFND,2,173178,0,0,
APPLE INC,CMN,037833100,3977268,39476601,SH,DFND,1,32507205,0,6969396,
APPLE INC,CMN,037833100,3124312,31010540,SH,DFND,1,31010540,0,0,Put
APPLE INC,CMN,037833100,1946469,19319790,SH,DFND,1,19319790,0,0,Call
APPLE INC,CMN,037833100,1639954,16277457,SH,DFND,2,14796497,0,1480960,
APPLE INC,CMN,037833100,209258,2077000,SH,DFND,2,2000000,0,77000,Put
APPLE INC,CMN,037833100,210870,2093000,SH,DFND,2,2000000,0,93000,Call
APPLE INC,CMN,037833100,14437,143300,SH,DFND,3,59688,0,83612,
APPLE INC,CMN,037833100,935,9284,SH,DFND,4,0,0,9284,
APPLE INC,CMN,037833100,40745,404421,SH,DFND,5,34,0,404387,
APPLE INC,CMN,037833100,5131,50929,SH,DFND,6,50929,0,0,
APPLE INC,CMN,037833100,10460,103826,SH,OTR,"6,2",0,103826,0,
APPLE INC,CMN,037833100,27612,274065,SH,DFND,7,274065,0,0,
APPLIED INDL TECHNOLOGIES IN,CMN,03820C105,1220,26731,SH,DFND,1,26731,0,0,
APPLIED INDL TECHNOLOGIES IN,CMN,03820C105,44156,967267,SH,DFND,2,914291,0,52976,
APPLIED MATLS INC,CMN,038222105,65119,3013371,SH,DFND,1,3009371,0,4000,
APPLIED MATLS INC,CMN,038222105,19680,910700,SH,DFND,1,910700,0,0,Put
APPLIED MATLS INC,CMN,038222105,16303,754400,SH,DFND,1,754400,0,0,Call
APPLIED MATLS INC,CMN,038222105,109658,5074424,SH,DFND,2,5046752,0,27672,
APPLIED MICRO CIRCUITS CORP,CMN,03822W406,196,27972,SH,DFND,1,27972,0,0,
APPROACH RESOURCES INC,CMN,03834A103,812,56001,SH,DFND,1,56001,0,0,
APTARGROUP INC,CMN,038336103,5244,86387,SH,DFND,1,67595,0,18792,
APTARGROUP INC,CMN,038336103,762,12549,SH,DFND,2,12549,0,0,
AQUA AMERICA INC,CMN,03836W103,9909,421124,SH,DFND,1,421124,0,0,
AQUA AMERICA INC,CMN,03836W103,1007,42806,SH,DFND,2,42806,0,0,
ARADIGM CORP,CMN,038505400,635,66177,SH,DFND,1,66177,0,0,
ARAMARK,CMN,03852U106,915930,34826250,SH,DFND,1,34826250,0,0,
ARAMARK,CMN,03852U106,166,6303,SH,SOLE,1,6303,0,0,
ARATANA THERAPEUTICS INC,CMN,03874P101,207,20580,SH,DFND,1,20580,0,0,
ARATANA THERAPEUTICS INC,CMN,03874P101,2987,297492,SH,DFND,2,297492,0,0,
ARBOR RLTY TR INC,CMN,038923108,131,19369,SH,DFND,1,19369,0,0,
ARC DOCUMENT SOLUTIONS INC,CMN,00191G103,137,16880,SH,DFND,1,16880,0,0,
ARCA BIOPHARMA INC,CMN,00211Y209,15,12151,SH,DFND,1,12151,0,0,
ARCBEST CORP,CMN,03937C105,4012,107568,SH,DFND,1,107568,0,0,
ARCBEST CORP,CMN,03937C105,5641,151238,SH,DFND,2,151238,0,0,
ARCELORMITTAL SA LUXEMBOURG,CMN,03938L104,154516,11286786,SH,DFND,1,11286786,0,0,
ARCELORMITTAL SA LUXEMBOURG,CMN,L0302D178,5283,250035,SH,DFND,1,250035,0,0,
ARCELORMITTAL SA LUXEMBOURG,CMN,03938L104,4076,297700,SH,DFND,1,297700,0,0,Call
ARCELORMITTAL SA LUXEMBOURG,CMN,03938L104,2780,203100,SH,DFND,1,203100,0,0,Put
ARCELORMITTAL SA LUXEMBOURG,CMN,03938L104,3069,224169,SH,DFND,2,224169,0,0,
ARCELORMITTAL SA LUXEMBOURG,CMN,L0302D178,19504,923025,SH,DFND,3,923025,0,0,
ARCELORMITTAL SA LUXEMBOURG,CMN,03938L104,221,16154,SH,DFND,7,16154,0,0,
ARCH CAP GROUP LTD,CMN,G0450A105,12804,233994,SH,DFND,1,233994,0,0,
ARCH CAP GROUP LTD,CMN,G0450A105,1125,20565,SH,DFND,2,20565,0,0,
ARCH COAL INC,CMN,039380100,392,184904,SH,DFND,1,184904,0,0,
ARCH COAL INC,CMN,039380100,2507,1182700,SH,DFND,1,1182700,0,0,Call
ARCH COAL INC,CMN,039380100,6300,2971700,SH,DFND,1,2971700,0,0,Put
ARCH COAL INC,CMN,039380100,5198,2451728,SH,DFND,2,2451728,0,0,
ARCHER DANIELS MIDLAND CO,CMN,039483102,49497,968637,SH,DFND,1,963670,0,4967,
ARCHER DANIELS MIDLAND CO,CMN,039483102,8263,161700,SH,DFND,1,161700,0,0,Call
ARCHER DANIELS MIDLAND CO,CMN,039483102,12841,251300,SH,DFND,1,251300,0,0,Put
ARCHER DANIELS MIDLAND CO,CMN,039483102,54193,1060528,SH,DFND,2,814434,0,246094,
ARCHER DANIELS MIDLAND CO,CMN,039483102,1218,23831,SH,OTR,"6,2",0,23831,0,
ARCOS DORADOS HOLDINGS INC,CMN,G0457F107,2563,428637,SH,DFND,1,428637,0,0,
ARCOS DORADOS HOLDINGS INC,CMN,G0457F107,40,6700,SH,DFND,1,6700,0,0,Put
ARCOS DORADOS HOLDINGS INC,CMN,G0457F107,24,4000,SH,DFND,1,4000,0,0,Call
ARCOS DORADOS HOLDINGS INC,CMN,G0457F107,6115,1022561,SH,DFND,3,1022561,0,0,
ARDELYX INC,CMN,039697107,423,29795,SH,DFND,1,29795,0,0,
ARENA PHARMACEUTICALS INC,CMN,040047102,435,103761,SH,DFND,1,103761,0,0,
ARENA PHARMACEUTICALS INC,CMN,040047102,896,213900,SH,DFND,1,213900,0,0,Put
ARENA PHARMACEUTICALS INC,CMN,040047102,5519,1317300,SH,DFND,1,1317300,0,0,Call
ARENA PHARMACEUTICALS INC,CMN,040047102,364,86837,SH,DFND,2,86837,0,0,
ARES CAP CORP,CMN,04010L103,16758,1036982,SH,DFND,1,1036982,0,0,
ARES CAP CORP,CNV,04010LAM5,439,427000,PRN,DFND,1,427000,0,0,
ARES CAP CORP,CNV,04010LAB9,628,602000,PRN,DFND,1,602000,0,0,
ARES CAP CORP,CNV,04010LAJ2,256,248000,PRN,DFND,1,248000,0,0,
ARES CAP CORP,CMN,04010L103,283,17500,SH,DFND,1,17500,0,0,Put
ARES CAP CORP,CMN,04010L103,693,42900,SH,DFND,1,42900,0,0,Call
ARES CAP CORP,CMN,04010L103,22755,1408116,SH,DFND,2,1408116,0,0,
ARES MGMT L P,CMN,04014Y101,194,11084,SH,DFND,1,11084,0,0,
ARES MGMT L P,CMN,04014Y101,242,13800,SH,DFND,1,13800,0,0,Put
ARGAN INC,CMN,04010E109,238,7138,SH,DFND,1,7138,0,0,
ARGAN INC,CMN,04010E109,1305,39088,SH,DFND,2,39088,0,0,
ARGO GROUP INTL HLDGS LTD,CMN,G0464B107,1607,31939,SH,DFND,1,31939,0,0,
ARGO GROUP INTL HLDGS LTD,CMN,G0464B107,4810,95604,SH,DFND,2,95604,0,0,
ARIAD PHARMACEUTICALS INC,CMN,04033A100,3361,622498,SH,DFND,1,622498,0,0,
ARIAD PHARMACEUTICALS INC,CMN,04033A100,472,87400,SH,DFND,1,87400,0,0,Call
ARIAD PHARMACEUTICALS INC,CMN,04033A100,8902,1648500,SH,DFND,1,1648500,0,0,Put
ARIAD PHARMACEUTICALS INC,CMN,04033A100,1192,220759,SH,DFND,2,220759,0,0,
ARISTA NETWORKS INC,CMN,040413106,219,2481,SH,DFND,2,2481,0,0,
ARM HLDGS PLC,CMN,042068106,5235,119819,SH,DFND,1,64386,0,55433,
ARM HLDGS PLC,CMN,042068106,2700,61800,SH,DFND,1,61800,0,0,Call
ARM HLDGS PLC,CMN,042068106,2945,67400,SH,DFND,1,67400,0,0,Put
ARM HLDGS PLC,CMN,042068106,5798,132702,SH,DFND,2,132702,0,0,
ARMOUR RESIDENTIAL REIT INC,CMN,042315101,1337,347357,SH,DFND,1,347357,0,0,
ARMOUR RESIDENTIAL REIT INC,CMN,042315101,241,62611,SH,DFND,2,62611,0,0,
ARMSTRONG WORLD INDS INC NEW,CMN,04247X102,5703,101839,SH,DFND,1,101839,0,0,
ARMSTRONG WORLD INDS INC NEW,CMN,04247X102,1809,32300,SH,DFND,1,32300,0,0,Put
ARMSTRONG WORLD INDS INC NEW,CMN,04247X102,138063,2465404,SH,DFND,2,2448772,0,16632,
ARQULE INC,CMN,04269E107,245,218444,SH,DFND,1,218444,0,0,
ARRAY BIOPHARMA INC,CMN,04269X105,1102,308759,SH,DFND,1,308759,0,0,
ARRAY BIOPHARMA INC,CNV,04269XAA3,124,140000,PRN,DFND,1,140000,0,0,
ARRAY BIOPHARMA INC,CMN,04269X105,283,79400,SH,DFND,1,79400,0,0,Call
ARRAY BIOPHARMA INC,CMN,04269X105,283,79400,SH,DFND,1,79400,0,0,Put
ARRIS GROUP INC NEW,CMN,04270V106,7982,281520,SH,DFND,1,281520,0,0,
ARRIS GROUP INC NEW,CMN,04270V106,366,12900,SH,DFND,1,12900,0,0,Put
ARRIS GROUP INC NEW,CMN,04270V106,556,19600,SH,DFND,1,19600,0,0,Call
ARRIS GROUP INC NEW,CMN,04270V106,825,29096,SH,DFND,2,29096,0,0,
ARROW ELECTRS INC,CMN,042735100,20667,373381,SH,DFND,1,373381,0,0,
ARROW ELECTRS INC,CMN,042735100,2701,48796,SH,DFND,2,48796,0,0,
ARROW FINL CORP,CMN,042744102,378,15061,SH,DFND,1,15061,0,0,
ARROWHEAD RESH CORP,CMN,042797209,1160,78509,SH,DFND,1,78509,0,0,
ARTISAN PARTNERS ASSET MGMT,CMN,04316A108,1476,28366,SH,DFND,1,28366,0,0,
ARTISAN PARTNERS ASSET MGMT,CMN,04316A108,5940,114121,SH,DFND,2,114121,0,0,
ARUBA NETWORKS INC,CMN,043176106,985,45628,SH,DFND,1,45628,0,0,
ARUBA NETWORKS INC,CMN,043176106,755,35000,SH,DFND,1,35000,0,0,Put
ARUBA NETWORKS INC,CMN,043176106,2307,106900,SH,DFND,1,106900,0,0,Call
ARUBA NETWORKS INC,CMN,043176106,1447,67035,SH,DFND,2,67035,0,0,
ARVINMERITOR INC,CNV,043353AH4,1437,1400000,PRN,DFND,1,1400000,0,0,
ASANKO GOLD INC,CMN,04341Y105,4665,2242973,SH,DFND,1,2242973,0,0,
ASANKO GOLD INC,CMN,04341Y105,26,12666,SH,DFND,3,12666,0,0,
ASBURY AUTOMOTIVE GROUP INC,CMN,043436104,8237,127862,SH,DFND,1,127862,0,0,
ASBURY AUTOMOTIVE GROUP INC,CMN,043436104,47931,744046,SH,DFND,2,703063,0,40983,
ASCENA RETAIL GROUP INC,CMN,04351G101,3112,233982,SH,DFND,1,233982,0,0,
ASCENA RETAIL GROUP INC,CMN,04351G101,4491,337644,SH,DFND,2,337644,0,0,
ASHFORD HOSPITALITY PRIME IN,CMN,044102101,766,50291,SH,DFND,1,50291,0,0,
ASHFORD HOSPITALITY TR INC,CMN,044103109,1552,151846,SH,DFND,1,151846,0,0,
ASHFORD HOSPITALITY TR INC,CMN,044103109,231,22643,SH,DFND,2,22643,0,0,
ASHFORD HOSPITALITY TR INC,CMN,044103109,2,203,SH,OTR,"6,2",0,203,0,
ASHLAND INC NEW,CMN,044209104,29680,285110,SH,DFND,1,276779,0,8331,
ASHLAND INC NEW,CMN,044209104,6871,66000,SH,DFND,1,66000,0,0,Put
ASHLAND INC NEW,CMN,044209104,9900,95100,SH,DFND,1,95100,0,0,Call
ASHLAND INC NEW,CMN,044209104,1977,18996,SH,DFND,2,18996,0,0,
ASML HOLDING N V,CMN,N07059210,42336,428418,SH,DFND,1,406796,0,21622,
ASML HOLDING N V,CMN,N07059210,28065,284000,SH,DFND,1,284000,0,0,Call
ASML HOLDING N V,CMN,N07059210,5969,60400,SH,DFND,1,60400,0,0,Put
ASML HOLDING N V,CMN,N07059210,10024,101437,SH,DFND,2,101437,0,0,
ASPEN INSURANCE HOLDINGS LTD,CMN,G05384105,4365,102063,SH,DFND,1,102063,0,0,
ASPEN INSURANCE HOLDINGS LTD,CMN,G05384105,33009,771772,SH,DFND,2,699888,0,71884,
ASPEN INSURANCE HOLDINGS LTD,CMN,G05384105,934,21840,SH,OTR,"6,2",0,21840,0,
ASPEN TECHNOLOGY INC,CMN,045327103,5333,141380,SH,DFND,1,141380,0,0,
ASPEN TECHNOLOGY INC,CMN,045327103,4,100,SH,DFND,1,100,0,0,Call
ASPEN TECHNOLOGY INC,CMN,045327103,26,700,SH,DFND,1,700,0,0,Put
ASPEN TECHNOLOGY INC,CMN,045327103,8167,216509,SH,DFND,2,216509,0,0,
ASSEMBLY BIOSCIENCES INC,CMN,045396108,117,14248,SH,DFND,1,14248,0,0,
ASSOCIATED BANC CORP,CMN,045487105,4731,271563,SH,DFND,1,271563,0,0,
ASSOCIATED BANC CORP,WTS,045487113,977,454306,SH,DFND,1,454306,0,0,
ASSOCIATED BANC CORP,CMN,045487105,3076,176552,SH,DFND,2,176552,0,0,
ASSOCIATED ESTATES RLTY CORP,CMN,045604105,1730,98804,SH,DFND,1,98804,0,0,
ASSOCIATED ESTATES RLTY CORP,CMN,045604105,281,16046,SH,DFND,2,16046,0,0,
ASSOCIATED ESTATES RLTY CORP,CMN,045604105,3,181,SH,OTR,"6,2",0,181,0,
ASSURANT INC,CMN,04621X108,23605,367115,SH,DFND,1,367105,0,10,
ASSURANT INC,CMN,04621X108,23080,358935,SH,DFND,2,295311,0,63624,
ASSURANT INC,CMN,04621X108,377,5869,SH,OTR,"6,2",0,5869,0,
ASSURED GUARANTY LTD,CMN,G0585R106,12274,553860,SH,DFND,1,553860,0,0,
ASSURED GUARANTY LTD,CMN,G0585R106,6019,271600,SH,DFND,1,271600,0,0,Put
ASSURED GUARANTY LTD,CMN,G0585R106,6872,310100,SH,DFND,1,310100,0,0,Call
ASSURED GUARANTY LTD,CMN,G0585R106,942,42502,SH,DFND,2,42502,0,0,
ASSURED GUARANTY LTD,CMN,G0585R106,479,21604,SH,DFND,7,21604,0,0,
ASTORIA FINL CORP,CMN,046265104,960,77476,SH,DFND,1,77476,0,0,
ASTORIA FINL CORP,CMN,046265104,344,27743,SH,DFND,2,27743,0,0,
ASTRAZENECA PLC,CMN,046353108,21306,298238,SH,DFND,1,290078,0,8160,
ASTRAZENECA PLC,CMN,046353108,55202,772700,SH,DFND,1,772700,0,0,Call
ASTRAZENECA PLC,CMN,046353108,46479,650600,SH,DFND,1,650600,0,0,Put
ASTRAZENECA PLC,CMN,046353108,19510,273096,SH,DFND,2,273096,0,0,
ASTRONICS CORP,CMN,046433108,1087,22803,SH,DFND,1,22803,0,0,
AT&T INC,CMN,00206R102,244863,6948437,SH,DFND,1,6536261,0,412176,
AT&T INC,CMN,00206R102,170798,4846700,SH,DFND,1,4846700,0,0,Call
AT&T INC,CMN,00206R102,272183,7723700,SH,DFND,1,7723700,0,0,Put
AT&T INC,CMN,00206R102,218970,6213683,SH,DFND,2,5979138,0,234545,
AT&T INC,CMN,00206R102,376,10675,SH,DFND,3,9845,0,830,
AT&T INC,CMN,00206R102,2819,80000,SH,DFND,3,80000,0,0,Call
AT&T INC,CMN,00206R102,425,12046,SH,DFND,5,0,0,12046,
AT&T INC,CMN,00206R102,4144,117602,SH,OTR,"6,2",0,117602,0,
ATHENAHEALTH INC,CMN,04685W103,1720,13063,SH,DFND,1,13063,0,0,
ATHENAHEALTH INC,CMN,04685W103,14091,107000,SH,DFND,1,107000,0,0,Put
ATHENAHEALTH INC,CMN,04685W103,8362,63500,SH,DFND,1,63500,0,0,Call
ATHENAHEALTH INC,CMN,04685W103,896,6805,SH,DFND,2,6805,0,0,
ATHERSYS INC,CMN,04744L106,147,105829,SH,DFND,1,105829,0,0,
ATHLON ENERGY INC,CMN,047477104,7084,121652,SH,DFND,1,121652,0,0,
ATHLON ENERGY INC,CMN,047477104,466,8000,SH,DFND,1,8000,0,0,Call
ATHLON ENERGY INC,CMN,047477104,477,8200,SH,DFND,1,8200,0,0,Put
ATLANTIC PWR CORP,CMN,04878Q863,275,115397,SH,DFND,1,115397,0,0,
ATLANTIC PWR CORP,CMN,04878Q863,76,31730,SH,DFND,2,31730,0,0,
ATLANTIC TELE NETWORK INC,CMN,049079205,560,10390,SH,DFND,1,10390,0,0,
ATLAS ENERGY LP,CMN,04930A104,26359,599058,SH,DFND,1,599058,0,0,
ATLAS ENERGY LP,CMN,04930A104,16060,365000,SH,DFND,1,365000,0,0,Call
ATLAS FINANCIAL HOLDINGS INC,CMN,G06207115,233,16853,SH,DFND,1,16853,0,0,
ATLAS PIPELINE PARTNERS LP,CMN,049392103,8709,238862,SH,DFND,1,238862,0,0,
ATLAS PIPELINE PARTNERS LP,CMN,049392103,642,17600,SH,DFND,1,17600,0,0,Put
ATLAS PIPELINE PARTNERS LP,CMN,049392103,122750,3366702,SH,DFND,2,3366702,0,0,
ATLAS RESOURCE PARTNERS LP,CMN,04941A101,1446,74299,SH,DFND,1,74299,0,0,
ATMEL CORP,CMN,049513104,3522,435856,SH,DFND,1,435836,0,20,
ATMEL CORP,CMN,049513104,116140,14373761,SH,DFND,2,14274680,0,99081,
ATMOS ENERGY CORP,CMN,049560105,14861,311541,SH,DFND,1,311541,0,0,
ATMOS ENERGY CORP,CMN,049560105,2599,54492,SH,DFND,2,54492,0,0,
ATOSSA GENETICS INC,CMN,04962H100,86,63826,SH,DFND,1,63826,0,0,
ATRION CORP,CMN,049904105,348,1140,SH,DFND,1,1140,0,0,
ATRION CORP,CMN,049904105,1122,3677,SH,DFND,2,3677,0,0,
ATWOOD OCEANICS INC,CMN,050095108,15561,356168,SH,DFND,1,356168,0,0,
ATWOOD OCEANICS INC,CMN,050095108,210,4800,SH,DFND,1,4800,0,0,Put
ATWOOD OCEANICS INC,CMN,050095108,166,3800,SH,DFND,1,3800,0,0,Call
ATWOOD OCEANICS INC,CMN,050095108,575,13168,SH,DFND,2,13168,0,0,
AU OPTRONICS CORP,CMN,002255107,67,15995,SH,DFND,1,15995,0,0,
AUDIENCE INC,CMN,05070J102,91,12321,SH,DFND,1,12321,0,0,
AURICO GOLD INC,CMN,05155C105,162,46369,SH,DFND,1,46369,0,0,
AURICO GOLD INC,CMN,05155C105,150,42900,SH,DFND,2,42900,0,0,
AURICO GOLD INC,CMN,05155C105,373,107017,SH,DFND,3,107017,0,0,
AURIS MED HLDG AG,CMN,H03579101,104,18000,SH,DFND,1,18000,0,0,
AUTODESK INC,CMN,052769106,31729,575835,SH,DFND,1,534738,0,41097,
AUTODESK INC,CMN,052769106,17406,315900,SH,DFND,1,315900,0,0,Put
AUTODESK INC,CMN,052769106,51282,930700,SH,DFND,1,930700,0,0,Call
AUTODESK INC,CMN,052769106,6979,126664,SH,DFND,2,126664,0,0,
AUTODESK INC,CMN,052769106,3686,66899,SH,DFND,3,0,0,66899,
AUTOLIV INC,CMN,052800109,4246,46197,SH,DFND,1,46187,0,10,
AUTOLIV INC,CMN,052800109,1278,13900,SH,DFND,1,13900,0,0,Call
AUTOLIV INC,CMN,052800109,3199,34800,SH,DFND,1,34800,0,0,Put
AUTOLIV INC,CMN,052800109,2836,30852,SH,DFND,2,30852,0,0,
AUTOMATIC DATA PROCESSING IN,CMN,053015103,125055,1505241,SH,DFND,1,1346459,0,158782,
AUTOMATIC DATA PROCESSING IN,CMN,053015103,3656,44000,SH,DFND,1,44000,0,0,Call
AUTOMATIC DATA PROCESSING IN,CMN,053015103,2675,32200,SH,DFND,1,32200,0,0,Put
AUTOMATIC DATA PROCESSING IN,CMN,053015103,46281,557065,SH,DFND,2,557065,0,0,
AUTOMATIC DATA PROCESSING IN,CMN,053015103,2703,32538,SH,DFND,3,1,0,32537,
AUTOMATIC DATA PROCESSING IN,CMN,053015103,335,4035,SH,DFND,4,0,0,4035,
AUTOMATIC DATA PROCESSING IN,CMN,053015103,528,6359,SH,DFND,6,6359,0,0,
AUTONATION INC,CMN,05329W102,13378,265911,SH,DFND,1,237545,0,28366,
AUTONATION INC,CMN,05329W102,9906,196900,SH,DFND,1,196900,0,0,Call
AUTONATION INC,CMN,05329W102,45,900,SH,DFND,1,900,0,0,Put
AUTONATION INC,CMN,05329W102,4903,97461,SH,DFND,2,97461,0,0,
AUTOZONE INC,CMN,053332102,52629,103263,SH,DFND,1,91404,0,11859,
AUTOZONE INC,CMN,053332102,40875,80200,SH,DFND,1,80200,0,0,Put
AUTOZONE INC,CMN,053332102,53259,104500,SH,DFND,1,104500,0,0,Call
AUTOZONE INC,CMN,053332102,20860,40929,SH,DFND,2,40371,0,558,
AUXILIUM PHARMACEUTICALS INC,CMN,05334D107,17550,587927,SH,DFND,1,583327,0,4600,
AUXILIUM PHARMACEUTICALS INC,CNV,05334DAA5,17,13000,PRN,DFND,1,13000,0,0,
AUXILIUM PHARMACEUTICALS INC,CMN,05334D107,5140,172200,SH,DFND,1,172200,0,0,Put
AUXILIUM PHARMACEUTICALS INC,CMN,05334D107,1582,53000,SH,DFND,1,53000,0,0,Call
AVAGO TECHNOLOGIES LTD,CMN,Y0486S104,29320,337008,SH,DFND,1,337008,0,0,
AVAGO TECHNOLOGIES LTD,CMN,Y0486S104,1418,16300,SH,DFND,1,16300,0,0,Put
AVAGO TECHNOLOGIES LTD,CMN,Y0486S104,13934,160156,SH,DFND,2,160156,0,0,
AVALANCHE BIOTECHNOLOGIES IN,CMN,05337G107,281,8222,SH,DFND,1,8222,0,0,
AVALANCHE BIOTECHNOLOGIES IN,CMN,05337G107,6396,187061,SH,DFND,2,187061,0,0,
AVALONBAY CMNTYS INC,CMN,053484101,222410,1577713,SH,DFND,1,967713,0,610000,
AVALONBAY CMNTYS INC,CMN,053484101,747,5300,SH,DFND,1,5300,0,0,Put
AVALONBAY CMNTYS INC,CMN,053484101,27066,192000,SH,DFND,1,192000,0,0,Call
AVALONBAY CMNTYS INC,CMN,053484101,359278,2548610,SH,DFND,2,2520656,0,27954,
AVALONBAY CMNTYS INC,CMN,053484101,1685,11952,SH,OTR,"6,2",0,11952,0,
AVANIR PHARMACEUTICALS INC,CMN,05348P401,10256,860388,SH,DFND,1,860388,0,0,
AVANIR PHARMACEUTICALS INC,CMN,05348P401,5378,451200,SH,DFND,1,451200,0,0,Call
AVANIR PHARMACEUTICALS INC,CMN,05348P401,3740,313800,SH,DFND,1,313800,0,0,Put
AVANIR PHARMACEUTICALS INC,CMN,05348P401,236,19797,SH,DFND,2,19797,0,0,
AVEO PHARMACEUTICALS INC,CMN,053588109,217,195097,SH,DFND,1,195097,0,0,
AVERY DENNISON CORP,CMN,053611109,20376,456358,SH,DFND,1,456358,0,0,
AVERY DENNISON CORP,CMN,053611109,29636,663731,SH,DFND,2,663731,0,0,
AVG TECHNOLOGIES N V,CMN,N07831105,885,53370,SH,DFND,1,53370,0,0,
AVG TECHNOLOGIES N V,CMN,N07831105,2626,158398,SH,DFND,2,158398,0,0,
AVIAT NETWORKS INC,CMN,05366Y102,620,344715,SH,DFND,1,344715,0,0,
AVIS BUDGET GROUP,CMN,053774105,4382,79831,SH,DFND,1,79666,0,165,
AVIS BUDGET GROUP,CMN,053774105,6576,119800,SH,DFND,1,119800,0,0,Call
AVIS BUDGET GROUP,CMN,053774105,9556,174100,SH,DFND,1,174100,0,0,Put
AVIS BUDGET GROUP,CMN,053774105,4967,90483,SH,DFND,2,90483,0,0,
AVISTA CORP,CMN,05379B107,1300,42580,SH,DFND,1,42580,0,0,
AVISTA CORP,CMN,05379B107,3169,103786,SH,DFND,2,103786,0,0,
AVIV REIT INC MD,CMN,05381L101,274,10406,SH,DFND,1,10406,0,0,
AVIV REIT INC MD,CMN,05381L101,23234,881729,SH,DFND,2,881729,0,0,
AVIVA PLC,CMN,05382A104,5179,305730,SH,DFND,2,305730,0,0,
AVNET INC,CMN,053807103,19552,471122,SH,DFND,1,471112,0,10,
AVNET INC,CMN,053807103,7928,191043,SH,DFND,2,191043,0,0,
AVON PRODS INC,CMN,054303102,11395,904377,SH,DFND,1,904377,0,0,
AVON PRODS INC,CMN,054303102,51393,4078800,SH,DFND,1,4078800,0,0,Put
AVON PRODS INC,CMN,054303102,1802,143000,SH,DFND,1,143000,0,0,Call
AVON PRODS INC,CMN,054303102,2011,159588,SH,DFND,2,159588,0,0,
AVX CORP NEW,CMN,002444107,527,39651,SH,DFND,1,39651,0,0,
AVX CORP NEW,CMN,002444107,427,32177,SH,DFND,2,32177,0,0,
AWARE INC MASS,CMN,05453N100,71,19158,SH,DFND,1,19158,0,0,
AXCELIS TECHNOLOGIES INC,CMN,054540109,97,48841,SH,DFND,1,48841,0,0,
AXIALL CORP,CMN,05463D100,2238,62483,SH,DFND,1,39383,0,23100,
AXIALL CORP,CMN,05463D100,197,5500,SH,DFND,1,5500,0,0,Put
AXIALL CORP,CMN,05463D100,132,3700,SH,DFND,1,3700,0,0,Call
AXIALL CORP,CMN,05463D100,21643,604371,SH,DFND,2,584806,0,19565,
AXIS CAPITAL HOLDINGS LTD,CMN,G0692U109,6946,146763,SH,DFND,1,146763,0,0,
AXIS CAPITAL HOLDINGS LTD,CMN,G0692U109,11018,232785,SH,DFND,2,232785,0,0,
AXOGEN INC,CMN,05463X106,272,111292,SH,DFND,1,111292,0,0,
AXT INC,CMN,00246W103,25,10450,SH,DFND,1,10450,0,0,
AZZ INC,CMN,002474104,660,15809,SH,DFND,1,15809,0,0,
B & G FOODS INC NEW,CMN,05508R106,380,13781,SH,DFND,1,13781,0,0,
B & G FOODS INC NEW,CMN,05508R106,237,8600,SH,DFND,1,8600,0,0,Call
B & G FOODS INC NEW,CMN,05508R106,171,6200,SH,DFND,1,6200,0,0,Put
B & G FOODS INC NEW,CMN,05508R106,16227,589013,SH,DFND,2,556487,0,32526,
B2GOLD CORP,CMN,11777Q209,257,126408,SH,DFND,1,126408,0,0,
B2GOLD CORP,CMN,11777Q209,1176,579373,SH,DFND,2,579373,0,0,
B2GOLD CORP,CMN,11777Q209,553,272324,SH,DFND,3,272324,0,0,
BABCOCK & WILCOX CO NEW,CMN,05615F102,1077,38896,SH,DFND,1,38896,0,0,
BABCOCK & WILCOX CO NEW,CMN,05615F102,5198,187729,SH,DFND,2,187729,0,0,
BACTERIN INTL HLDGS INC,CMN,05644R200,51,11424,SH,DFND,1,11424,0,0,
BADGER METER INC,CMN,056525108,5412,107281,SH,DFND,1,107281,0,0,
BADGER METER INC,CMN,056525108,66,1300,SH,DFND,1,1300,0,0,Put
BADGER METER INC,CMN,056525108,61,1200,SH,DFND,1,1200,0,0,Call
BAIDU INC,CMN,056752108,36758,168438,SH,DFND,1,167157,0,1281,
BAIDU INC,CMN,056752108,276607,1267500,SH,DFND,1,1267500,0,0,Call
BAIDU INC,CMN,056752108,323701,1483300,SH,DFND,1,1483300,0,0,Put
BAIDU INC,CMN,056752108,6289,28818,SH,DFND,2,28818,0,0,
