nameOfIssuer,sprice,sshPrnamt
BUILDERS FIRSTSOURCE INC,11.5101329539,797645
BUNGE LIMITED,59.2316246096,1053964
BURLINGTON STORES INC,81.0201216179,3316781
BWX TECHNOLOGIES INC,38.3693236038,881303
C D I CORP,5.67552187846,66778
C H ROBINSON WORLDWIDE INC,70.4602720851,1622801
CA INC,33.0801718322,5302149
CABELAS INC,54.9307032835,546707
CABLE ONE INC,583.968236935,9319
CABOT CORP,52.4101363039,841135
CABOT MICROELECTRONICS CORP,52.9101453021,572669
CABOT OIL & GAS CORP,25.8000669522,4092470
CACI INTL INC,100.896993381,186289
CADENCE DESIGN SYSTEM INC,25.5301806902,3538322
CAE INC,14.2388408435,259361
CAESARS ACQUISITION CO,12.4196454192,1352132
CAESARS ENTMT CORP,7.44995989548,4693985
CAESARSTONE SDOT-YAM LTD,37.7030288535,45991
CAFEPRESS INC,3.21367521368,14625
CAL MAINE FOODS INC,38.538063355,121127
CALAMOS ASSET MGMT INC,6.81134561364,40227
CALAMOS GBL DYN INCOME FUND,7.5084773131,12386
CALAMP CORP,13.9730364063,18321
CALATLANTIC GROUP INC,33.4401192468,2203162
CALAVO GROWERS INC,65.4363550328,88758
CALERES INC,25.2887262935,181227
CALGON CARBON CORP,15.1669826455,27428
CALIFORNIA RES CORP,12.5001405647,444635
CALIFORNIA WTR SVC GROUP,32.0904133964,1135230
CALITHERA BIOSCIENCES INC,3.28167730173,10970
CALIX INC,7.34990980014,380821
CALLAWAY GOLF CO,11.6097427138,903896
CALLIDUS SOFTWARE INC,18.3513564945,241726
CALLON PETE CO DEL,15.7000212752,2110443
CALPINE CORP,12.6396809713,1628443
CALUMET SPECIALTY PRODS PTNR,4.51005440598,308422
CAMBREX CORP,44.4617211057,190366
CAMDEN NATL CORP,47.7020602219,12620
CAMDEN PPTY TR,83.7401270975,1540707
CAMECO CORP,8.56308815355,257267
CAMPBELL SOUP CO,54.7001912755,1692846
CAMTEK LTD,3.01068794219,13286
CANADIAN NAT RES LTD,32.0399272692,937705
CANADIAN NATL RY CO,65.3980621317,600660
CANADIAN PAC RY LTD,152.700838803,445158
CANADIAN SOLAR INC,13.743317759,47514
CANON INC,29.0303279088,287458
CANTEL MEDICAL CORP,77.983859427,230599
CAPELLA EDUCATION COMPANY,58.0422595947,69570
CAPITAL BK FINL CORP,32.1266968326,8840
CAPITAL ONE FINL CORP,71.830205116,5341221
CAPITAL PRODUCT PARTNERS L P,3.2602017933,795963
CAPITAL SR LIVING CORP,16.8005892895,445282
CAPITALA FIN CORP,13.1033087119,19766
CAPITOL FED FINL INC,14.0700624337,222316
CAPNIA INC,0.912131346914,26312
CAPRICOR THERAPEUTICS INC,3.24260002975,100845
CAPSTAR FINL HLDGS INC,16.8992248062,12900
CAPSTEAD MTG CORP,9.43130828633,142186
CARA THERAPEUTICS INC,8.34296446114,27688
CARBO CERAMICS INC,10.9565026843,9127
CARBONITE INC,15.3553528538,72027
CARBYLAN THERAPEUTICS INC,0.460839146191,95478
CARDINAL FINL CORP,26.0915042808,206504
CARDINAL HEALTH INC,77.7002386616,1974344
CARDIOME PHARMA CORP,3.08894339965,11007
CARDIOVASCULAR SYS INC DEL,23.7384176321,241423
CARDTRONICS PLC,44.6020143727,146249
CARE CAP PPTYS INC,28.4998623855,6881542
CARE COM INC,9.96306323093,91237
CAREDX INC,3.55014844188,48167
CAREER EDUCATION CORP,6.792365796,86715
CARETRUST REIT INC,14.7779284056,74503
CARLISLE COS INC,102.569997833,830740
CARLYLE GROUP L P,15.5701192852,1655864
CARMAX INC,53.3504654373,1828925
CARMIKE CINEMAS INC,32.6909567573,414243
CARNIVAL CORP,48.8200868416,3681415
CARNIVAL PLC,49.0813983159,156760
CARPENTER TECHNOLOGY CORP,41.2614787985,136665
CARRIAGE SVCS INC,23.6616997792,14496
CARRIZO OIL & GAS INC,40.6200934585,1606274
CARROLS RESTAURANT GROUP INC,13.2071049333,98129
CARTER INC,86.7094845663,772107
CARVER BANCORP INC,5.12061336883,181033
CASCADE BANCORP,6.04316546763,20850
CASCADIAN THERAPEUTICS INC,1.63949309223,374506
CASELLA WASTE SYS INC,10.2976022714,191598
CASEYS GEN STORES INC,120.150417316,643277
CASI PHARMACEUTICALS INC,1.09086501555,24751
CASS INFORMATION SYS INC,56.6668810703,15547
CASTLE A M & CO,0.80687265651,63207
CASTLE BRANDS INC,0.874988364516,161145
CASTLIGHT HEALTH INC,4.18049390165,23203
CATALENT INC,25.84003547,3008742
CATALYST BIOSCIENCES INC,1.19954840531,42516
CATALYST PHARMACEUTICALS INC,1.08996539792,173400
CATCHMARK TIMBER TR INC,11.6941529235,26680
CATERPILLAR INC DEL,88.7702123435,2699588
CATHAY GEN BANCORP,30.7771158476,316079
CATO CORP NEW,32.8897167411,344667
CAVCO INDS INC DEL,99.0660834614,8459
CAVIUM INC,58.1999026434,1840656
CBIZ INC,11.1908895847,131893
CBL & ASSOC PPTYS INC,12.1401289677,5130588
CBOE HLDGS INC,64.8499719658,829345
CBRE GROUP INC,27.9783804607,768379
CBS CORP NEW,54.7402824688,2665569
CDK GLOBAL INC,57.3616571797,408984
CDN IMPERIAL BK COMM TORONTO,77.5302918922,1262384
CDW CORP,45.7294415469,596093
CEB INC,54.4715200437,164765
CECO ENVIRONMENTAL CORP,11.2853344908,36862
CEDAR FAIR L P,57.2897810812,541388
CEDAR REALTY TRUST INC,7.19904112668,133490
CELADON GROUP INC,8.74286398659,25049
CELANESE CORP DEL,66.5602463221,2447527
CELESTICA INC,10.8260140136,101330
CELGENE CORP,104.529792548,4201252
CELLDEX THERAPEUTICS INC NEW,4.0388824817,212435
CEMEX SAB DE CV,7.94011305764,2124403
CEMPRA INC,24.2003807473,902961
CENCOSUD S A,8.97666068223,12811
CENOVUS ENERGY INC,14.3697353337,1003150
CENTENE CORP DEL,66.9600317897,2959452
CENTERPOINT ENERGY INC,23.2300582933,5786942
CENTERSTATE BANKS INC,17.7291386291,710356
CENTRAL EUROPEAN MEDIA ENTRP,2.31375985977,57050
CENTRAL FD CDA LTD,13.8302227814,100143
CENTRAL FED CORP,1.43122183939,18865
CENTRAL GARDEN & PET CO,25.0506658276,216122
CENTRAL PAC FINL CORP,25.190532024,218336
CENTRAL VALLEY CMNTY BANCORP,15.8856940007,11268
CENTURY ALUM CO,6.94781304338,267998
CENTURY CMNTYS INC,21.4790996785,15550
CENTURYLINK INC,27.4300493244,3580380
CEPHEID,52.6899963639,1465857
CERAGON NETWORKS LTD,2.35839055339,306565
CERNER CORP,61.749774418,5663130
CERUS CORP,6.20159969469,62887
CEVA INC,35.0262697023,19985
CF INDS HLDGS INC,24.3501736127,2477354
CHAMPIONS ONCOLOGY INC,1.6741576423,66302
CHANGYOU COM LTD,27.2533495737,19704
CHANNELADVISOR CORP,12.9354508197,15616
CHARLES & COLVARD LTD,1.1341252313,16753
CHARLES RIV LABS INTL INC,83.3402337922,712513
CHART INDS INC,32.8274396722,131780
CHARTER COMMUNICATIONS INC N,269.970355656,783286
CHARTER FINL CORP MD,12.8821928214,31594
CHASE CORP,69.1339340992,14537
CHATHAM LODGING TR,19.2521843413,46696
CHECK POINT SOFTWARE TECH LT,77.6099226064,2219175
CHEESECAKE FACTORY INC,50.0595594964,507056
CHEETAH MOBILE INC,12.4505356626,10361
CHEGG INC,7.08845710889,134585
CHEMED CORP NEW,141.08175285,74028
CHEMICAL FINL CORP,44.1304317046,353135
CHEMOCENTRYX INC,6.05054314178,35534
CHEMOURS CO,16.0000742032,1509368
CHEMTURA CORP,32.8093604591,1038667
CHENIERE ENERGY INC,43.6000448165,6310177
CHENIERE ENERGY PARTNERS LP,29.2597943348,1596867
CHENIERE ENERGY PTNRS LP HLD,22.7686089592,14845
CHEROKEE INC DEL NEW,10.3085553997,14260
CHERRY HILL MTG INVT CORP,17.1097514754,36938
CHESAPEAKE ENERGY CORP,6.26995707573,6491432
CHESAPEAKE LODGING TR,22.8999897959,8516161
CHESAPEAKE UTILS CORP,61.1581001952,4611
CHEVRON CORP NEW,102.919857128,6648202
CHIASMA INC,2.94466429495,75051
CHICAGO BRIDGE & IRON CO N V,28.0300479072,1104636
CHICOS FAS INC,11.9001751738,1030405
CHILDRENS PL INC,79.8657092232,107230
CHIMERA INVT CORP,15.9498243423,2470999
CHIMERIX INC,5.54103876579,419055
CHINA BIOLOGIC PRODS INC,124.477032256,140066
CHINA FIN ONLINE CO LTD,4.31409512761,55168
CHINA LIFE INS CO LTD,13.0810566719,553625
CHINA LODGING GROUP LTD,45.0911981628,22643
CHINA MOBILE LIMITED,61.5192647266,519317
CHINA PETE & CHEM CORP,73.8538634559,120928
CHINA PHARMA HLDGS INC,0.197823936696,10110
CHINA TELECOM CORP LTD,51.0254306809,6095
CHINA UNICOM (HONG KONG) LTD,12.1736642586,69905
CHINA YUCHAI INTL LTD,10.8642776066,12334
CHIPMOS TECH BERMUDA LTD,19.7859690844,21025
CHIPOTLE MEXICAN GRILL INC,423.500326953,760049
CHOICE HOTELS INTL INC,45.0722005384,77631
CHRISTOPHER & BANKS CORP,1.45034315119,172373
CHROMADEX CORP,2.97619047619,18816
CHUBB LIMITED,125.64983031,949671
CHUNGHWA TELECOM CO LTD,35.0293264059,147819
CHURCH & DWIGHT INC,47.9197870092,2536447
CHURCHILL DOWNS INC,146.355867854,82969
CHUYS HLDGS INC,27.9754362024,10259
CIBER INC,1.14968641787,435771
CIENA CORP,21.8001743513,1597923
CIGNA CORPORATION,130.320187576,652961
CIMAREX ENERGY CO,134.370130194,1081922
CIMPRESS N V,101.189811818,44797
CINCINNATI BELL INC NEW,4.08062422085,619268
CINCINNATI FINL CORP,75.4194938062,1045963
CINEMARK HOLDINGS INC,38.2795159902,606434
CINER RES LP,31.1438977715,32398
CINTAS CORP,112.599960906,1151075
CIRCOR INTL INC,59.5421991293,7121
CIRRUS LOGIC INC,53.1507465556,826931
CISCO SYS INC,31.7200175325,26364708
CIT GROUP INC,36.2999804028,2990222
CITIGROUP INC,47.1563718659,11442653
CITIZENS CMNTY BANCORP INC M,11.1805178345,22092
CITIZENS FINL GROUP INC,24.7100106788,10077009
CITIZENS INC,9.36076910103,11858
CITRIX SYS INC,85.2199375378,3477942
CITY HLDG CO,50.2821959979,42878
CIVEO CORP CDA,1.13890169107,451312
CIVISTA BANCSHARES INC,14.1719114476,22721
CIVITAS SOLUTIONS INC,18.273381295,13900
CLARCOR INC,65.0006224254,875607
CLAYMORE EXCHANGE TRD FD TR,20.7479199011,961012
CLAYMORE EXCHANGE-TRD FD TR,26.9913533708,89399
CLEAN ENERGY FUELS CORP,4.46750252198,90207
CLEAN HARBORS INC,47.9751158144,180677
CLEAR CHANNEL OUTDOOR HLDGS,5.84569923556,15567
CLEARWATER PAPER CORP,64.6719038817,86560
CLIFFS NAT RES INC,5.84832623056,501682
CLIFTON BANCORP INC,15.3051950413,27507
CLOROX CO DEL,125.17985106,1138442
CLOUD PEAK ENERGY INC,5.4383011783,254859
CLOVIS ONCOLOGY INC,36.0499870561,849820
CLUBCORP HLDGS INC,14.4708499387,340754
CME GROUP INC,104.520112553,1393483
CMS ENERGY CORP,42.0096978075,943306
CNA FINL CORP,34.4095231436,114416
CNH INDL N V,7.21928232502,888731
CNO FINL GROUP INC,15.2699966068,4432352
CNOOC LTD,126.495220231,60777
CNOVA N V,5.36857607398,287227
COACH INC,36.5596161791,1570941
COBALT INTL ENERGY INC,1.23998162919,4171836
COBIZ FINANCIAL INC,13.3104393865,1500251
COCA COLA BOTTLING CO CONS,148.184347042,13301
COCA COLA CO,42.3199660007,11127301
COCA COLA EUROPEAN PARTNERS,39.8996871982,4883923
COCA COLA FEMSA S A B DE C V,74.9929606107,31963
CODEXIS INC,4.46355669261,18371
COEUR MNG INC,11.8298979566,2578805
COGENT COMMUNICATIONS HLDGS,36.8085993073,347935
COGINT INC,5.08801106519,60731
COGNEX CORP,52.8599013892,266705
COGNIZANT TECHNOLOGY SOLUTIO,47.7099081463,4304347
COHEN & STEERS INC,42.7539421002,93161
COHERENT INC,110.539599756,83599
COHERUS BIOSCIENCES INC,26.7717061121,29957
COHU INC,11.7439445286,64033
COLFAX CORP,31.4305483249,747203
COLGATE PALMOLIVE CO,74.1399450448,2981699
COLLEGIUM PHARMACEUTICAL INC,19.2274380738,11546
COLLIERS INTL GROUP INC,42.0604395604,36400
COLONY CAP INC,18.2297164169,1136880
COLONY STARWOOD HOMES,28.6998186297,184705
COLUMBIA BKG SYS INC,32.7204126641,1941143
COLUMBIA PIPELINE PARTNERS L,16.1401478734,2468193
COLUMBIA PPTY TR INC,22.3900865971,2783464
COLUMBIA SPORTSWEAR CO,56.7404538679,789613
COLUMBUS MCKINNON CORP N Y,17.8438470821,38949
COMCAST CORP NEW,66.3399346909,11431184
COMERICA INC,47.3199903052,3032545
COMFORT SYS USA INC,29.3076944068,219874
COMMERCE BANCSHARES INC,49.2596716464,753517
COMMERCE UN BANCSHARES INC,19.801980198,18988
COMMERCEHUB INC,15.8730763588,524851
COMMERCIAL METALS CO,16.1899279449,2503223
COMMERCIAL VEH GROUP INC,5.78000502609,67647
COMMSCOPE HLDG CO INC,30.1099575574,997112
COMMUNICATIONS SALES&LEAS IN,31.409950888,2702392
COMMUNITY BANKERS TR CORP,5.39933480195,23151
COMMUNITY BK SYS INC,48.1103592591,1169852
COMMUNITY HEALTH SYS INC NEW,10.4434392479,2168730
COMMUNITY HEALTHCARE TR INC,21.9204040051,217423
COMMUNITY TR BANCORP INC,37.1428571429,14700
COMMVAULT SYSTEMS INC,53.1301094638,1262975
COMPANHIA DE SANEAMENTO BASI,9.26017844236,1863571
COMPANHIA ENERGETICA DE MINA,2.58994364976,11811840
COMPANHIA PARANAENSE ENERG C,10.3713515873,66433
COMPANHIA SIDERURGICA NACION,2.75907596345,236311
COMPANIA CERVECERIAS UNIDAS,20.1900361131,96087
COMPANIA DE MINAS BUENAVENTU,13.8401678547,1096663
COMPASS DIVERSIFIED HOLDINGS,17.3763193796,125343
COMPASS MINERALS INTL INC,73.7026121452,89237
COMPUGEN LTD,6.27556452065,17847
COMPUTER PROGRAMS & SYS INC,26.0541041451,28057
COMPUTER SCIENCES CORP,52.2100727903,2664505
COMPUTER TASK GROUP INC,4.68136514648,13244
COMSCORE INC,30.6606417901,383521
COMSTOCK MNG INC,0.364225010117,24710
COMSTOCK RES INC,7.62369048854,19282
COMTECH TELECOMMUNICATIONS C,12.8143729955,68907
CONAGRA FOODS INC,47.1098259844,4298063
CONATUS PHARMACEUTICALS INC,2.0033997086,16472
CONCERT PHARMACEUTICALS INC,10.1159488878,16904
CONCHO RES INC,137.350393128,1333662
CONCORDIA INTL CORP,4.48363076814,226156
CONE MIDSTREAM PARTNERS LP,18.1001002255,638560
CONFORMIS INC,9.92079366349,12499
CONMED CORP,40.0602682123,961701
CONNECTICUT WTR SVC INC,49.6814018319,10044
CONNECTONE BANCORP INC NEW,18.0599040173,1021434
CONNECTURE INC,1.90073917635,14205
CONNS INC,10.3305177032,33977
CONOCOPHILLIPS,43.4699951407,8826387
CONSOL ENERGY INC,19.2002987865,2816727
CONSOLIDATED COMM HLDGS INC,25.2383272736,320148
CONSOLIDATED EDISON INC,75.3002965202,1807297
CONSTELLATION BRANDS INC,166.489349424,476547
CONSTELLIUM NV,7.17660427008,16721
CONSUMER PORTFOLIO SVCS INC,4.5757864633,26225
CONTAINER STORE GROUP INC,5.00595947557,25170
CONTANGO OIL & GAS COMPANY,10.2195187292,126914
CONTINENTAL BLDG PRODS INC,20.9897292031,1707073
CONTINENTAL RESOURCES INC,51.9599486102,1225925
CONTRAFECT CORP,2.47859844714,200920
CONTROL4 CORP,12.279185675,49759
CONTROLADORA VUELA CIA DE AV,17.3921555831,30646
CONVERGYS CORP,30.4202048933,2418820
COOPER COS INC,179.262708778,153752
COOPER STD HLDGS INC,98.8005066693,194999
COOPER TIRE & RUBR CO,38.0199721623,428196
COPA HOLDINGS SA,87.9364064872,125170
COPART INC,53.5585335541,814268
CORCEPT THERAPEUTICS INC,6.49876194979,124793
CORE LABORATORIES N V,112.325804901,58268
CORE MARK HOLDING CO INC,35.8002633255,982814
CORELOGIC INC,39.2196572221,478969
CORENERGY INFRASTRUCTURE TR,29.3295320802,563323
CORESITE RLTY CORP,74.040955021,447320
CORINDUS VASCULAR ROBOTICS I,1.10456553756,24444
CORIUM INTL INC,5.62981493236,1606980
CORMEDIX INC,2.52483601254,78817
CORNERSTONE ONDEMAND INC,45.9495138923,810520
CORNING INC,23.6500318595,13040067
CORPORATE OFFICE PPTYS TR,28.3502203686,2620156
CORRECTIONS CORP AMER NEW,13.8698894819,2154307
CORVEL CORP,38.4113734185,30668
CORVUS PHARMACEUTICALS INC,16.4439044147,24690
COSAN LTD,7.1493500854,863575
COSI INC,0.0699848832652,71444
COSTAMARE INC,9.14739784251,86582
COSTAR GROUP INC,216.528528315,112327
COSTCO WHSL CORP NEW,152.509689229,3575104
COTT CORP QUE,14.2509716572,87994
COTY INC,23.5001956008,2313385
COUSINS PPTYS INC,10.439985337,1966861
COVANTA HLDG CORP,15.3894974793,1531499
COVENANT TRANSN GROUP INC,19.3349061903,89010
COVISINT CORP,2.1612001017,15732
COWEN GROUP INC NEW,3.62115252544,80085
CPFL ENERGIA S A,14.800292092,1103762
CPI AEROSTRUCTURES INC,6.86034301715,14285
CPI CARD GROUP INC,6.05062953241,44954
CPS TECHNOLOGIES CORP,1.49239981575,54275
CRA INTL INC,26.599845798,28534
CRACKER BARREL OLD CTRY STOR,132.213085449,111880
CRANE CO,63.010837002,334133
CRAWFORD & CO,11.32677187,18187
CRAY INC,23.5403305042,349103
CREDICORP LTD,152.2200124,698397
CREDIT ACCEP CORP MICH,201.053084032,18612
CREDIT SUISSE AG NASSAU BRH,18.1492978763,300232
CREDIT SUISSE GROUP,13.1396264224,1047975
CREDIT SUISSE NASSAU BRH,36.2369065319,1073436
CREE INC,25.7248912283,131468
CRESCENT PT ENERGY CORP,13.1994344483,309786
CRESTWOOD EQUITY PARTNERS LP,21.2500377792,330870
CRESUD S A C I F Y A,17.8613396005,97865
CRH PLC,33.2690837996,651626
CRITEO S A,35.0812859064,16362
CROCS INC,8.29743970964,91474
CROSSAMERICA PARTNERS LP,25.3899202285,1191654
CROWN CASTLE INTL CORP NEW,94.2095429454,1505028
CROWN CRAFTS INC,10.2128788381,15079
CROWN HOLDINGS INC,57.0898659928,1375971
CRYOLIFE INC,17.5690290684,181228
CSG SYS INTL INC,41.3334674513,119298
CSI COMPRESSCO LP,10.589946657,3623531
CSRA INC,26.9000466288,649813
CSS INDS INC,25.5869561124,53113
CST BRANDS INC,48.0902492211,614033
CSW INDUSTRIALS INC,32.3729362253,12356
CSX CORP,30.4999152408,3657420
CTI BIOPHARMA CORP,0.374438160992,1375394
CTRIP COM INTL LTD,46.5699371411,2833330
CTS CORP,18.6001111412,1588969
CU BANCORP CALIF,22.8107501176,482711
CUBESMART,27.2600109634,4370908
CUBIC CORP,46.8122902823,30398
CULLEN FROST BANKERS INC,71.9397651375,523285
CULP INC,29.7715665703,25259
CUMMINS INC,128.150372734,797485
CUMULUS MEDIA INC,0.330312270114,759887
CURIS INC,2.61448264934,88354
CURRENCYSHARES AUSTRALIAN DL,76.6164263871,219744
CURRENCYSHARES CDN DLR TR,75.3983463834,18263
CURRENCYSHARES EURO TR,109.351048689,437737
CURRENCYSHARES SWISS FRANC T,98.5491023378,23227
CURRENCYSHS BRIT POUND STER,126.665769283,7429
CURRENCYSHS JAPANESE YEN TR,95.2106416839,166515
CURTISS WRIGHT CORP,91.1100203352,1069575
CUSTOMERS BANCORP INC,25.1630847029,98875
CUTERA INC,11.9092580004,39717
CVB FINL CORP,17.6101042259,3773629
CVENT INC,31.709780943,436553
CVR ENERGY INC,13.7667813898,119999
CVR REFNG LP,8.76824512719,302341
CVS HEALTH CORP,88.9901269289,3245596
CYBERARK SOFTWARE LTD,49.5695453323,14868
CYMABAY THERAPEUTICS INC,1.93306753655,16554
CYNAPSUS THERAPEUTICS INC,40.2317820076,27267
CYNOSURE INC,50.9388423896,90324
CYPRESS SEMICONDUCTOR CORP,12.1599384202,6646333
CYRUSONE INC,47.5700820251,3163543
CYS INVTS INC,8.71992966531,1043013
CYTOKINETICS INC,9.17802672425,133362
CYTRX CORP,0.594549958712,30275
D R HORTON INC,30.1999122211,3925773
DAKTRONICS INC,9.55613110655,22394
DANA INCORPORATED,15.5896257769,1526977
DANAHER CORP DEL,78.3900064492,2829825
DARDEN RESTAURANTS INC,61.3199781735,2047049
DARIOHEALTH CORP,3.57670035199,17614
DARLING INGREDIENTS INC,13.5083479153,656631
DATALINK CORP,10.606914625,136609
DAVE & BUSTERS ENTMT INC,39.1802867757,355051
DAVITA INC,66.0702132897,552488
DAWSON GEOPHYSICAL CO NEW,7.62343126326,55618
DBV TECHNOLOGIES S A,36.3419719988,33570
DBX ETF TR,26.3473150411,59558175
DCP MIDSTREAM PARTNERS LP,35.3300042534,7163741
DCT INDUSTRIAL TRUST INC,48.5500822804,864118
DDR CORP,17.4299930511,16935176
DEAN FOODS CO NEW,16.3999771351,1959332
DECKERS OUTDOOR CORP,59.5508760473,747277
DEERE & CO,85.3496436644,1527212
DEL FRISCOS RESTAURANT GROUP,13.468216214,49821
DEL TACO RESTAURANTS INC,9.54307349204,38562
DELEK LOGISTICS PARTNERS LP,28.5803802737,1069230
DELEK US HLDGS INC,17.2901879719,830124
DELL TECHNOLOGIES INC,47.8006352808,1449123
DELMAR PHARMACEUTICALS INC,6.06431512184,17974
DELPHI AUTOMOTIVE PLC,71.3196992289,1631008
DELTA AIR LINES INC DEL,39.3601058163,3722678
DELTA APPAREL INC,16.4766915096,27372
DELTIC TIMBER CORP,67.6847517458,13031
DELUXE CORP,66.8188899788,363939
DEMAND MEDIA INC,5.70670205707,15070
DENBURY RES INC,3.23009277155,6622720
DENISON MINES CORP,0.458468176915,37080
DENNYS CORP,10.6876398178,170758
DENTSPLY SIRONA INC,59.4296965281,4061101
DEPOMED INC,24.9730682597,173587
DERMA SCIENCES INC,4.65750986383,33709
DERMIRA INC,33.8193899207,291667
DESTINATION MATERNITY CORP,7.0913603593,16922
DESTINATION XL GROUP INC,4.33898961223,61996
DETERMINE INC,1.69351196748,26572
DEUTSCHE BANK AG,13.0899952419,34107881
DEUTSCHE BK AG LONDON,18.1075234356,12481
DEVON ENERGY CORP NEW,44.1099505385,4205491
DEVRY ED GROUP INC,23.0591417388,335702
DEXCOM INC,87.6590851866,925369
DGSE COMPANIES INC,0.848569004089,12963
DHI GROUP INC,7.88934890974,639343
DHT HOLDINGS INC,4.19011790392,747473
DHX MEDIA LTD,5.16129032258,18600
DIAGEO P L C,116.037918359,232605
DIAMOND HILL INVESTMENT GROU,184.841075795,2045
DIAMOND OFFSHORE DRILLING IN,17.6100146498,1720839
DIAMONDBACK ENERGY INC,96.5387864534,756411
DIAMONDROCK HOSPITALITY CO,9.09956639383,1005982
DIANA SHIPPING INC,2.62207866236,26315
DICERNA PHARMACEUTICALS INC,5.88767066132,43141
DICKS SPORTING GOODS INC,56.7199428378,1329550
DIEBOLD INC,24.7905213573,752344
DIFFERENTIAL BRANDS GROUP IN,5.61154374714,61124
DIGI INTL INC,11.4019100386,68585
DIGIRAD CORP,5.08474576271,25960
DIGITAL RLTY TR INC,97.1193382718,1000048
DIGITAL TURBINE INC,1.06183951054,39554
DIGITALGLOBE INC,27.49980301,698005
DILLARDS INC,63.0093570782,331300
DIME CMNTY BANCSHARES,16.7603070804,1042463
DIMENSION THERAPEUTICS INC,7.99081295756,20899
DINEEQUITY INC,79.1813055601,79981
DIODES INC,21.3392609058,197945
DIPEXIUM PHARMACEUTICALS INC,14.5070446075,59833
DIPLOMAT PHARMACY INC,28.0152894402,65143
DIREXION SHS ETF TR,33.0726589044,1985235
DISCOVER FINL SVCS,56.5501276192,1516230
DISCOVERY COMMUNICATNS NEW,26.7052541237,4174759
DISH NETWORK CORP,54.7803443831,4372572
DISNEY WALT CO,92.8599656596,25210509
DIVERSIFIED RSTRNT HLDGS INC,1.16686114352,32566
DIXIE GROUP INC,5.03778337531,11116
DOCUMENT SEC SYS INC,0.649735052484,69259
DOLBY LABORATORIES INC,54.2908260843,162090
DOLLAR GEN CORP NEW,69.9891605552,1331249
DOLLAR TREE INC,78.9307049236,1186015
DOMINION DIAMOND CORP,9.74195230027,61384
DOMINION MIDSTREAM PARTNERS,23.910080305,804807
DOMINION RES INC VA NEW,73.1542724927,3470515
DOMINOS PIZZA INC,151.848691131,251935
DOMTAR CORP,37.1294293936,587270
DONALDSON INC,37.3311185732,419007
DONEGAL GROUP INC,16.1019175204,38070
DONNELLEY R R & SONS CO,15.7202306389,2384507
DORIAN LPG LTD,5.99926592631,307871
DORMAN PRODUCTS INC,63.9111132214,42121
DOUGLAS DYNAMICS INC,31.9424612618,37818
DOUGLAS EMMETT INC,36.6307184676,510364
DOVER CORP,73.6397988756,1074161
DOW CHEM CO,51.8301668075,4224451
DR PEPPER SNAPPLE GROUP INC,91.3099650713,1665678
DR REDDYS LABS LTD,46.4094896082,79919
DRDGOLD LIMITED,4.95724377246,40345
DREW INDS INC,98.0139992578,156294
DRIL-QUIP INC,55.7395160519,972129
DSP GROUP INC,12.0226308345,36764
DST SYS INC DEL,117.919041526,618984
DSW INC,20.4791388213,443671
DTE ENERGY CO,93.6693980085,1429090
DTS INC,42.5769826252,11626
DU PONT E I DE NEMOURS & CO,66.9700396237,5514884
DUCOMMUN INC DEL,22.8364252754,42476
DUKE ENERGY CORP NEW,80.0400027935,3980722
DUKE REALTY CORP,27.3299861595,7025031
DUN & BRADSTREET CORP DEL NE,136.622206468,174913
DUNKIN BRANDS GROUP INC,52.0795769549,1089813
DUPONT FABROS TECHNOLOGY INC,41.2485672552,483338
DURECT CORP,1.39024149271,141702
DXP ENTERPRISES INC NEW,28.2030620467,17374
DYCOM INDS INC,81.7793380254,528691
DYNAVAX TECHNOLOGIES CORP,10.4904521157,883756
DYNEGY INC NEW DEL,10.6240206945,2446249
DYNEX CAP INC,7.42150234083,384693
E L F BEAUTY INC,28.105028105,25974
E TRADE FINANCIAL CORP,29.1199743197,3140147
EAGLE BANCORP INC MD,49.3303177844,2812976
EAGLE MATERIALS INC,77.3000774521,775963
EAGLE PHARMACEUTICALS INC,69.9918355229,26946
EARTHLINK HLDGS CORP,6.19990525817,1319375
EAST WEST BANCORP INC,36.7102897521,550091
EASTERLY GOVT PPTYS INC,19.080350794,50628
EASTERN VA BANKSHARES INC,8.05098960081,17886
EASTGROUP PPTY INC,73.5598206566,847759
EASTMAN CHEM CO,67.6798181166,727499
EASTMAN KODAK CO,15.0462962963,6048
EATON CORP PLC,65.7097479396,1722682
EATON VANCE CORP,39.0497961864,633422
EATON VANCE RISK MNGD DIV EQ,9.42560219125,12413
EATON VANCE TAX ADVT DIV INC,20.1601954928,14732
EATON VANCE TAX MNGD GBL DV,8.68030013241,20391
EATON VANCE TX MGD DIV EQ IN,10.6982569669,19162
EATON VANCE TX MNG BY WRT OP,15.0980392157,40800
EBAY INC,32.9000022325,14647537
EBIX INC,56.8438668174,92024
ECHO GLOBAL LOGISTICS INC,23.0564957609,183766
ECHOSTAR CORP,43.81245196,46836
ECLIPSE RES CORP,3.28849788536,117987
ECOLAB INC,121.720023718,721804
ECOPETROL S A,8.76040182955,1143669
EDGEWELL PERS CARE CO,79.5210090048,475082
EDISON INTL,72.2499413307,1470105
EDITAS MEDICINE INC,13.4616709931,43531
EDUCATION RLTY TR INC,43.1392267446,735850
EDWARDS LIFESCIENCES CORP,120.559769427,2093219
EGA EMERGING GLOBAL SHS TR,24.7981545559,12138
EGAIN CORP,3.08860616021,35291
EGALET CORP,7.62159189125,12727
