nameOfIssuer,sprice,sshPrnamt
BUFFALO WILD WINGS INC,138.95308642,101250
BUILD A BEAR WORKSHOP,13.4592017946,10699
BUILDERS FIRSTSOURCE INC,11.2440871611,38687
BUNGE LIMITED,59.150009588,1011682
BURLINGTON STORES INC,66.7099172501,2637344
BWX TECHNOLOGIES INC,35.7706231128,945832
C D I CORP,6.10470413662,76826
C H ROBINSON WORLDWIDE INC,74.2499004874,1331490
C&J ENERGY SVCS LTD,0.601950812019,569814
CA INC,32.8300155224,5112608
CABELAS INC,50.0612367181,569103
CABLE ONE INC,511.415211113,14542
CABOT CORP,45.6586000074,326116
CABOT MICROELECTRONICS CORP,42.3394284025,690066
CABOT OIL & GAS CORP,25.7400855325,4132698
CACI INTL INC,90.4129485162,181766
CADENCE DESIGN SYSTEM INC,24.3001955401,3934742
CADIZ INC,5.88647512263,14270
CAE INC,12.0898167241,772551
CAESARS ACQUISITION CO,11.2202872694,1357541
CAESARS ENTMT CORP,7.69000072589,5234980
CAESARSTONE SDOT-YAM LTD,34.7681028995,45559
CAL MAINE FOODS INC,44.3227578605,112493
CALADRIUS BIOSCIENCES INC,0.58147986626,41274
CALAMOS ASSET MGMT INC,7.32183534006,61460
CALAMOS STRATEGIC TOTL RETN,9.87575661039,12556
CALAMP CORP,14.8141497576,11138
CALATLANTIC GROUP INC,36.7097925592,2336570
CALAVO GROWERS INC,66.9909778625,46663
CALERES INC,24.2080529125,137888
CALGON CARBON CORP,13.1419328751,54406
CALIFORNIA RES CORP,12.1981659341,368580
CALIFORNIA WTR SVC GROUP,34.9305407458,1336395
CALITHERA BIOSCIENCES INC,3.72066399542,24458
CALIX INC,6.91099029043,374476
CALLAWAY GOLF CO,10.2122590427,277020
CALLIDUS SOFTWARE INC,19.9789213215,65469
CALLON PETE CO DEL,11.2298219889,1086393
CALPINE CORP,14.7507905522,1401552
CALUMET SPECIALTY PRODS PTNR,4.8994836867,136545
CAMBIUM LEARNING GRP INC,4.47852344439,14737
CAMBREX CORP,51.7239477023,90635
CAMDEN NATL CORP,41.9603078169,12345
CAMDEN PPTY TR,88.4197609417,1892258
CAMECO CORP,10.9705517751,1213248
CAMPBELL SOUP CO,66.5297478123,905159
CANADIAN NAT RES LTD,30.8302138747,1659476
CANADIAN NATL RY CO,59.0600542978,1205942
CANADIAN PAC RY LTD,128.78917233,439245
CANADIAN SOLAR INC,15.1218928301,25063
CANCER GENETICS INC,1.99600798403,11523
CANON INC,28.6090963702,248033
CANTEL MEDICAL CORP,68.7218253693,144190
CAPELLA EDUCATION COMPANY,52.6289206526,59397
CAPITAL BK FINL CORP,28.8096637982,18709
CAPITAL ONE FINL CORP,63.5099459003,4210931
CAPITAL PRODUCT PARTNERS L P,2.98016086628,512724
CAPITAL SOUTHWEST CORP,13.6687233033,10535
CAPITAL SR LIVING CORP,17.6697312747,445734
CAPITOL FED FINL INC,13.9503030564,185444
CAPRICOR THERAPEUTICS INC,3.9490132202,105596
CAPSTEAD MTG CORP,9.70186820096,494647
CARA THERAPEUTICS INC,4.79454487339,28157
CARBO CERAMICS INC,13.0964789052,44134
CARBONITE INC,9.73077055324,29083
CARBYLAN THERAPEUTICS INC,0.659375163536,95545
CARDINAL FINL CORP,21.9462057384,34539
CARDINAL HEALTH INC,78.0096848202,1926107
CARDIOME PHARMA CORP,5.0920135787,11194
CARDTRONICS INC,39.8141733567,73617
CARE CAP PPTYS INC,26.2100507565,6059126
CARE COM INC,11.6849036986,100985
CAREDX INC,4.30357769528,54141
CAREER EDUCATION CORP,5.94177064765,35343
CARETRUST REIT INC,13.7939604822,16094
CARLISLE COS INC,105.679270716,825687
CARLYLE GROUP L P,16.2301694662,1796346
CARMAX INC,49.0302437327,2160646
CARMIKE CINEMAS INC,30.1224199529,118118
CARNIVAL CORP,44.2000044046,3087692
CARNIVAL PLC,44.7889101848,172699
CARPENTER TECHNOLOGY CORP,32.9253750078,79665
CARRIAGE SVCS INC,23.7128471658,12314
CARRIZO OIL & GAS INC,35.8497410819,1527124
CARROLS RESTAURANT GROUP INC,11.9057021008,50648
CARTER INC,106.468364551,515308
CARVER BANCORP INC,3.71755425806,181033
CASCADE BANCORP,5.5405597386,21117
CASCADIAN THERAPEUTICS INC,0.942928202753,304371
CASELLA WASTE SYS INC,7.8468637036,204158
CASEYS GEN STORES INC,131.509664446,226759
CASH AMER INTL INC,42.6187763854,74615
CASI PHARMACEUTICALS INC,1.15974684383,30179
CASTLE A M & CO,1.64590330653,74731
CASTLE BRANDS INC,0.734305042011,153887
CASTLIGHT HEALTH INC,3.98715250858,18058
CATALENT INC,22.9901544681,1952053
CATALYST BIOSCIENCES INC,1.52405834966,50523
CATALYST PHARMACEUTICALS INC,0.711999029572,189607
CATCHMARK TIMBER TR INC,12.2181892541,19561
CATERPILLAR INC DEL,75.8100726717,2067654
CATHAY GEN BANCORP,28.2000141299,368014
CATO CORP NEW,37.7216396568,209800
CAVCO INDS INC DEL,93.6952454489,33673
CAVIUM INC,38.599975643,1863939
CBIZ INC,10.4152283263,50695
CBL & ASSOC PPTYS INC,9.30999642085,8080132
CBOE HLDGS INC,66.6193317954,740821
CBRE CLARION GLOBAL REAL EST,8.19816643159,11344
CBRE GROUP INC,26.4795015395,824940
CBS CORP NEW,54.440011545,3461241
CDK GLOBAL INC,55.4919816632,436063
CDN IMPERIAL BK COMM TORONTO,75.0701165196,1303901
CDW CORP,40.0797718312,825354
CEB INC,61.6765757402,101254
CECO ENVIRONMENTAL CORP,8.73268287424,18551
CEDAR FAIR L P,57.8204667709,698801
CEDAR REALTY TRUST INC,7.42651019309,122534
CELADON GROUP INC,8.19394596059,14767
CELANESE CORP DEL,65.449935086,2464800
CELATOR PHARMACEUTICALS INC,30.1795385942,323663
CELESTICA INC,9.29577314471,187397
CELGENE CORP,98.6302956976,4522728
CELLCOM ISRAEL LTD,6.56011450382,16768
CELLDEX THERAPEUTICS INC NEW,4.38918863773,431287
CELLULAR BIOMEDICINE GROUP I,11.9766882318,18703
CEMEX SAB DE CV,6.17009556843,1711967
CEMPRA INC,16.4890886121,866755
CENCOSUD S A,8.95731858334,24226
CENOVUS ENERGY INC,13.819781618,3520895
CENTENE CORP DEL,71.3698456981,2808455
CENTERPOINT ENERGY INC,23.9999739962,5845298
CENTERSTATE BANKS INC,15.7499516221,635621
CENTRAL EUROPEAN MEDIA ENTRP,2.11271952105,210629
CENTRAL FD CDA LTD,13.9001228244,100143
CENTRAL FED CORP,1.36261202243,19081
CENTRAL GARDEN & PET CO,22.1889200425,206860
CENTRAL PAC FINL CORP,23.6005541464,243257
CENTRAL VALLEY CMNTY BANCORP,13.9995333489,30001
CENTURY ALUM CO,6.33454820561,166547
CENTURY CMNTYS INC,17.342739565,10206
CENTURYLINK INC,29.00984773,3926184
CENVEO INC,0.831456781569,28865
CEPHEID,30.7497975814,1850126
CERAGON NETWORKS LTD,1.62017371605,215409
CERES INC,0.389105058366,12850
CERNER CORP,58.5999044993,5704668
CERUS CORP,6.24494994453,73019
CEVA INC,27.178030303,10560
CF INDS HLDGS INC,24.1002064615,2787445
CHANGYOU COM LTD,20.0421940928,19908
CHANNELADVISOR CORP,14.5168694056,17428
CHARLES & COLVARD LTD,1.03612301606,21233
CHARLES RIV LABS INTL INC,82.439408362,655536
CHART INDS INC,24.1191702307,34371
CHARTER COMMUNICATIONS INC N,228.639329818,1364166
CHARTER FINL CORP MD,13.2740705147,33298
CHASE CORP,59.0698369972,6687
CHATHAM LODGING TR,21.9713614668,39597
CHECK POINT SOFTWARE TECH LT,79.6796081346,2098680
CHEESECAKE FACTORY INC,48.1402667466,500475
CHEETAH MOBILE INC,9.49929662198,609203
CHEGG INC,4.99890648921,96021
CHEMED CORP NEW,136.313071116,50340
CHEMICAL FINL CORP,37.2858435936,183394
CHEMOCENTRYX INC,4.48669066662,56389
CHEMOURS CO,8.24049559493,1081367
CHEMTURA CORP,26.3802486759,493172
CHENIERE ENERGY INC,37.5500128246,4920238
CHENIERE ENERGY PARTNERS LP,29.9801127476,1253064
CHENIERE ENERGY PTNRS LP HLD,19.8997953567,14171
CHEROKEE INC DEL NEW,11.0997017261,20451
CHESAPEAKE ENERGY CORP,4.28001262185,4344847
CHESAPEAKE LODGING TR,23.2501304448,7606667
CHESAPEAKE UTILS CORP,66.2053782041,6359
CHEVRON CORP NEW,104.829953628,6637807
CHIASMA INC,2.87017579827,19511
CHICAGO BRIDGE & IRON CO N V,34.630394106,1435502
CHICOS FAS INC,10.7099788914,1445381
CHILDRENS PL INC,80.1840472165,197558
CHIMERA INVT CORP,15.7002847976,2430147
CHIMERIX INC,3.93550471379,68098
CHINA BIOLOGIC PRODS INC,106.32816274,37262
CHINA FIN ONLINE CO LTD,4.68976419444,37955
CHINA LIFE INS CO LTD,10.7602584361,505657
CHINA LODGING GROUP LTD,36.4282926406,69177
CHINA MOBILE LIMITED,57.8982421921,420410
CHINA PETE & CHEM CORP,71.9985469516,82585
CHINA PHARMA HLDGS INC,0.282087447109,10635
CHINA TELECOM CORP LTD,44.9763536338,10361
CHINA UNICOM (HONG KONG) LTD,10.4149715216,43015
CHINA XD PLASTICS CO LTD,3.16199720568,13599
CHIPMOS TECH BERMUDA LTD,18.0878552972,6579
CHIPOTLE MEXICAN GRILL INC,402.761000548,548859
CHOICE HOTELS INTL INC,47.6130370103,110915
CHRISTOPHER & BANKS CORP,2.1793911326,29366
CHROMADEX CORP,4.14277465186,148934
CHUBB LIMITED,130.710186681,1418627
CHUNGHWA TELECOM CO LTD,36.29633158,146957
CHURCH & DWIGHT INC,102.889715378,1264519
CHURCHILL DOWNS INC,126.351761505,44479
CIBER INC,1.50045286396,366556
CIDARA THERAPEUTICS INC,10.2830281069,10211
CIENA CORP,18.7502784226,2110102
CIGNA CORPORATION,127.990109935,1189881
CIMAREX ENERGY CO,119.320042391,1343672
CIMPRESS N V,92.5098198564,14766
CINCINNATI BELL INC NEW,4.57010651563,665630
CINCINNATI FINL CORP,74.8900444404,1047696
CINEMARK HOLDINGS INC,36.4607350478,507450
CINER RES LP,28.0150248178,44726
CINTAS CORP,98.130519473,1118653
CIRCOR INTL INC,57.0813139472,3714
CIRRUS LOGIC INC,38.789534441,165457
CISCO SYS INC,28.6899566421,23650576
CIT GROUP INC,31.9101562659,2456710
CITIGROUP INC,42.2939350671,7838949
CITIZENS FINL GROUP INC,19.9799761699,13020486
CITIZENS INC,7.59253400823,15805
CITRIX SYS INC,80.0902065386,3103101
CITY HLDG CO,45.4830718415,30275
CIVEO CORP CDA,1.80033734476,343269
CIVISTA BANCSHARES INC,13.114248245,12963
CLARCOR INC,60.8306434593,772341
CLAYMORE EXCHANGE TRD FD TR,22.7840906607,1143605
CLAYMORE EXCHANGE-TRD FD TR,23.6328692426,89494
CLEAN DIESEL TECHNOLOGIES IN,0.334509183798,32884
CLEAN ENERGY FUELS CORP,3.47214290609,43777
CLEAN HARBORS INC,52.1102131007,199577
CLEAR CHANNEL OUTDOOR HLDGS,6.21134499509,37673
CLEARSIDE BIOMEDICAL INC,7.0,36000
CLEARSIGN COMBUSTION CORP,4.98290180752,10235
CLEARWATER PAPER CORP,65.3419204505,30899
CLIFFS NAT RES INC,5.66995465196,1552217
CLIFTON BANCORP INC,15.0751101439,18839
CLOROX CO DEL,138.390749185,1211396
CLOUD PEAK ENERGY INC,2.05950942654,355910
CLOVIS ONCOLOGY INC,13.7197220862,1750327
CLUBCORP HLDGS INC,13.0017119259,246506
CME GROUP INC,97.3999174577,1245422
CMS ENERGY CORP,45.8600099841,2475948
CNA FINL CORP,31.4269850083,90050
CNH INDL N V,7.1501306061,1084176
CNO FINL GROUP INC,17.4599532817,5025443
CNOOC LTD,124.661453366,78645
CNOVA N V,4.94374360723,29330
COACH INC,40.7401422701,2178392
COBALT INTL ENERGY INC,1.33992227152,2617316
COBIZ FINANCIAL INC,11.7000207138,1375895
COCA COLA BOTTLING CO CONS,147.504621072,13525
COCA COLA CO,45.3299780911,13242561
COCA COLA EUROPEAN PARTNERS,35.6900451618,7796852
COCA COLA FEMSA S A B DE C V,82.8853046595,4464
CODEXIS INC,4.014878668,16937
COEUR MNG INC,10.6597489833,2393865
COGENT COMMUNICATIONS HLDGS,40.0598687382,275937
COGNEX CORP,43.0994742401,171371
COGNIZANT TECHNOLOGY SOLUTIO,57.2397968981,4410987
COHEN & STEERS INC,40.4404709121,151111
COHEN & STEERS QUALITY RLTY,13.7301192843,16096
COHERENT INC,91.7654398004,48090
COHERUS BIOSCIENCES INC,16.9230769231,11050
COHU INC,10.8520610504,83210
COLFAX CORP,26.4576276267,166795
COLGATE PALMOLIVE CO,73.1997185353,3335409
COLLEGIUM PHARMACEUTICAL INC,11.8399564507,44088
COLLIERS INTL GROUP INC,34.1215764863,37425
COLONY CAP INC,15.3497442378,1744003
COLONY STARWOOD HOMES,30.4192685103,212990
COLUMBIA BKG SYS INC,28.060191169,1784913
COLUMBIA PIPELINE GROUP INC,25.4899859679,2948962
COLUMBIA PIPELINE PARTNERS L,15.0003327787,751250
COLUMBIA PPTY TR INC,21.3998737102,720565
COLUMBIA SPORTSWEAR CO,57.5404978174,620589
COLUMBUS MCKINNON CORP N Y,14.1649531643,26262
COMCAST CORP NEW,65.190024638,13016470
COMERICA INC,41.1300814358,3612660
COMFORT SYS USA INC,32.5695631472,291929
COMMERCE BANCSHARES INC,47.9002548608,603859
COMMERCIAL METALS CO,16.9000491935,3724072
COMMERCIAL VEH GROUP INC,5.20423117953,100303
COMMSCOPE HLDG CO INC,31.0299432549,530971
COMMUNICATIONS SALES&LEAS IN,28.8998654585,2446828
COMMUNITY BANKERS TR CORP,5.17943026267,24327
COMMUNITY BK SYS INC,41.0895996229,1154112
COMMUNITY HEALTH SYS INC NEW,10.1873545963,1332927
COMMUNITY HEALTHCARE TR INC,21.1392604346,647894
COMMUNITY TR BANCORP INC,34.6492714334,11804
COMMUNITYONE BANCORP,12.6511627907,10750
COMMVAULT SYSTEMS INC,43.1900468244,1450311
COMPANHIA BRASILEIRA DE DIST,14.5543251836,36484
COMPANHIA DE SANEAMENTO BASI,8.96022695573,1308449
COMPANHIA ENERGETICA DE MINA,2.21005019298,10468993
COMPANHIA PARANAENSE ENERG C,8.9886999201,35044
COMPANHIA SIDERURGICA NACION,2.44971249011,233905
COMPANIA CERVECERIAS UNIDAS,23.3325025403,52159
COMPANIA DE MINAS BUENAVENTU,11.9505177157,1428390
COMPASS DIVERSIFIED HOLDINGS,16.591936735,105714
COMPASS MINERALS INTL INC,74.1908412529,44089
COMPUGEN LTD,6.49350649351,14630
COMPUTER PROGRAMS & SYS INC,39.9202522255,21568
COMPUTER SCIENCES CORP,49.6501489968,1338284
COMPUTER TASK GROUP INC,4.97060071528,16497
COMSCORE INC,23.8690792975,37580
COMSTOCK MNG INC,0.365883405155,24598
COMSTOCK RES INC,0.838323353293,141950
COMTECH TELECOMMUNICATIONS C,12.839308721,22509
CONAGRA FOODS INC,47.8098798302,6428734
CONATUS PHARMACEUTICALS INC,2.06449775753,14047
CONCERT PHARMACEUTICALS INC,11.2594498954,12434
CONCHO RES INC,119.269677562,759774
CONCORDIA INTL CORP,21.5464851605,45251
CONE MIDSTREAM PARTNERS LP,17.340181856,720350
CONFORMIS INC,7.03537228845,10234
CONMED CORP,47.7299425654,967883
CONNECTICUT WTR SVC INC,56.1806352851,13065
CONNECTONE BANCORP INC NEW,15.6898258324,902177
CONNECTURE INC,2.28155639144,16217
CONNS INC,7.51915708812,20880
CONOCOPHILLIPS,43.5997321466,5316340
CONSOL ENERGY INC,16.0899118836,1060416
CONSOLIDATED COMM HLDGS INC,27.2364924712,76772
CONSOLIDATED EDISON INC,80.4398316618,2988507
CONSOLIDATED WATER CO INC,13.0528255528,19536
CONSTELLATION BRANDS INC,165.399536084,596229
CONSTELLIUM NV,4.68262226847,17298
CONSUMER PORTFOLIO SVCS INC,3.75205190338,25586
CONTAINER STORE GROUP INC,5.33297780148,15001
CONTANGO OIL & GAS COMPANY,12.2415022581,75726
CONTINENTAL BLDG PRODS INC,22.2300187417,1442239
CONTINENTAL RESOURCES INC,45.2706418415,1069236
CONTROL4 CORP,8.14673220462,21972
CONTROLADORA VUELA CIA DE AV,18.6908124273,120380
CONVERGYS CORP,24.9999898583,2465081
COOPER COS INC,171.568535971,107170
COOPER STD HLDGS INC,78.9874562635,84026
COOPER TIRE & RUBR CO,29.8197275863,423914
COPA HOLDINGS SA,52.2553347488,65467
COPART INC,49.0106956749,657836
CORCEPT THERAPEUTICS INC,5.4678107347,60719
CORE LABORATORIES N V,123.885557313,81543
CORE MARK HOLDING CO INC,46.8595193069,1072909
CORE MOLDING TECHNOLOGIES IN,13.6464909023,10772
CORELOGIC INC,38.4814572296,335980
CORENERGY INFRASTRUCTURE TR,28.8485514291,553442
CORESITE RLTY CORP,88.6882962014,259121
CORINDUS VASCULAR ROBOTICS I,1.44965735372,22764
CORIUM INTL INC,3.46999486556,1530838
CORMEDIX INC,1.98946123239,74392
CORNERSTONE ONDEMAND INC,38.05982301,902763
CORNING INC,20.480004359,9543455
CORPORATE OFFICE PPTYS TR,29.5699640681,3454316
CORRECTIONS CORP AMER NEW,35.0222257712,300552
CORVEL CORP,43.174569704,37939
CORVUS PHARMACEUTICALS INC,14.259763851,11010
COSAN LTD,6.51007988756,614739
COSI INC,0.496621665774,76517
COSTAMARE INC,7.67381656805,43264
COSTAR GROUP INC,218.661961604,137724
COSTCO WHSL CORP NEW,157.03975795,3860360
COTIVITI HLDGS INC,21.1331143293,86452
COTT CORP QUE,13.9562798173,98307
COTY INC,25.9896150663,659802
COUSINS PPTYS INC,10.399855782,2091279
COVANTA HLDG CORP,16.4499338701,1580979
COVISINT CORP,2.17727208878,14238
COWEN GROUP INC NEW,2.94530964252,51947
CPFL ENERGIA S A,12.8604085244,339025
CPI CARD GROUP INC,5.01313683448,99339
CRA INTL INC,25.2284883966,23743
CRACKER BARREL OLD CTRY STOR,171.467911235,111846
CRANE CO,56.7153834204,167362
CRAWFORD & CO,8.1913458802,80817
CRAY INC,29.9182242561,271841
CREDICORP LTD,154.329827602,673849
CREDIT ACCEP CORP MICH,185.083456581,18932
CREDIT SUISSE AG NASSAU BRH,2.18003404759,3481597
CREDIT SUISSE GROUP,10.6998524933,1156558
CREDIT SUISSE NASSAU BRH,24.9960457527,960992
CREE INC,24.4384057971,110400
CRESCENT PT ENERGY CORP,15.7899230601,1241488
CRESTWOOD EQUITY PARTNERS LP,20.1589909495,354234
CRESUD S A C I F Y A,14.1261342927,105903
CRH PLC,29.580426264,272038
CRITEO S A,45.9221708663,6707
CROCS INC,11.2901539702,66961
CROSS CTRY HEALTHCARE INC,13.9218699073,21477
CROSSAMERICA PARTNERS LP,24.5198219441,1628927
CROWN CASTLE INTL CORP NEW,101.429858816,2496750
CROWN CRAFTS INC,9.45247012663,11214
CROWN HOLDINGS INC,50.6703893193,545131
CRYOLIFE INC,11.7957473227,19329
CSG SYS INTL INC,40.3080742824,78942
CSI COMPRESSCO LP,8.1600902527,3620058
CSRA INC,23.4317069554,566412
CSS INDS INC,26.8040851446,53462
CST BRANDS INC,43.0799696217,741319
CSW INDUSTRIALS INC,32.5996221607,22761
CSX CORP,26.0799121445,4578428
CTI BIOPHARMA CORP,0.340147920737,1490528
CTRIP COM INTL LTD,41.1997750843,2253289
CTS CORP,17.9199204153,1572161
CU BANCORP CALIF,22.7309455759,433154
CUBESMART,30.8799772292,4440774
CUBIC CORP,40.1423034036,18833
CULLEN FROST BANKERS INC,63.7288235093,408826
CULP INC,27.6493558957,22279
CUMMINS INC,112.44039837,1040240
CUMULUS MEDIA INC,0.310297109482,799234
CURIS INC,1.56146910051,45470
CURRENCYSHARES AUSTRALIAN DL,74.639224036,219804
CURRENCYSHARES CDN DLR TR,76.6327535281,18282
CURRENCYSHARES EURO TR,108.169870787,470852
CURRENCYSHARES SWISS FRANC T,98.2907822792,23227
CURRENCYSHS BRIT POUND STER,130.165567371,7429
CURRENCYSHS JAPANESE YEN TR,93.580224124,314201
CURTISS WRIGHT CORP,84.249808467,1011575
CUSTOMERS BANCORP INC,25.125301048,30726
CUTERA INC,11.2069732278,33729
CVB FINL CORP,16.3900454852,3638550
CVENT INC,35.7192480483,582963
CVR ENERGY INC,15.5001140896,311159
CVR REFNG LP,7.75016564171,1071590
CVS HEALTH CORP,95.7399116987,3885788
CYBERARK SOFTWARE LTD,48.5827631806,17393
CYNOSURE INC,48.638240102,72186
CYPRESS SEMICONDUCTOR CORP,10.5499185235,6187062
CYRUSONE INC,55.6600786997,3101918
CYS INVTS INC,8.36993496422,1150905
CYTOKINETICS INC,9.49056291874,102839
CYTRX CORP,2.22868217054,61920
D R HORTON INC,31.4798922835,3073994
DAKOTA PLAINS HLDGS INC,0.109472121718,538950
DAKTRONICS INC,6.26245374324,14052
DANA HLDG CORP,10.5601791847,1850158
DANAHER CORP DEL,100.999917268,2272388
DARDEN RESTAURANTS INC,63.3397250532,1847703
DARLING INGREDIENTS INC,14.8999100983,521681
DATALINK CORP,7.49450253557,89132
DAVE & BUSTERS ENTMT INC,46.7856753431,128394
DAVITA HEALTHCARE PARTNERS I,77.3206087803,928808
DAWSON GEOPHYSICAL CO NEW,8.14877377377,191808
DBV TECHNOLOGIES S A,32.6324461797,27917
DBX ETF TR,24.9655414914,73686445
DCP MIDSTREAM PARTNERS LP,34.4899684095,8116360
DCT INDUSTRIAL TRUST INC,48.0400497254,682951
DDR CORP,18.1400059337,16691064
DEAN FOODS CO NEW,18.0900237902,1709948
DECKERS OUTDOOR CORP,57.5251147938,214515
DEERE & CO,81.0397661024,1706730
DEL FRISCOS RESTAURANT GROUP,14.3242756883,55570
DEL TACO RESTAURANTS INC,8.34780759278,112844
DELCATH SYS INC,0.262967589245,15211
DELEK LOGISTICS PARTNERS LP,26.7104311951,1146743
DELEK US HLDGS INC,13.2103634382,913828
DELHAIZE GROUP,26.2631224642,109926
DELPHI AUTOMOTIVE PLC,62.5997201699,814780
DELTA AIR LINES INC DEL,36.4303599739,2014007
DELTA APPAREL INC,22.5456435579,61564
DELTA NAT GAS INC,26.9350447297,10284
DELTIC TIMBER CORP,67.139030502,11573
DELUXE CORP,66.3678712406,379747
DEMAND MEDIA INC,5.15113227719,20578
DEMANDWARE INC,74.9040313752,144318
DENBURY RES INC,3.58994031604,5706223
DENISON MINES CORP,0.546467352983,113456
DENNYS CORP,10.7299788216,170457
DENTSPLY SIRONA INC,62.0400183717,4175982
DEPOMED INC,19.6160679037,162112
DERMA SCIENCES INC,3.93007977475,34096
DERMIRA INC,29.2496218159,98497
DESCARTES SYS GROUP INC,19.116110394,16269
DESTINATION MATERNITY CORP,5.89212274597,25288
DESTINATION XL GROUP INC,4.56590568239,60010
DETERMINE INC,1.54014308426,20128
DEUTSCHE BANK AG,13.7300148604,24069384
DEUTSCHE BK AG LONDON,18.4280105761,12481
DEVON ENERGY CORP NEW,36.2502129599,1913506
DEVRY ED GROUP INC,17.8389341039,265767
DEXCOM INC,79.3299410076,915203
DGSE COMPANIES INC,0.694283730618,12963
DHI GROUP INC,6.22965449946,744022
DHT HOLDINGS INC,5.02912814685,411801
DHX MEDIA LTD,5.15602341694,18619
DIAGEO P L C,112.881974866,149519
DIAMOND HILL INVESTMENT GROU,188.520765282,2143
DIAMOND OFFSHORE DRILLING IN,24.3301911942,603941
DIAMOND RESORTS INTL INC,29.9614760601,279826
DIAMONDBACK ENERGY INC,91.20906406,765220
DIAMONDROCK HOSPITALITY CO,9.03025266551,1288779
DIANA SHIPPING INC,2.42684463527,21427
DICERNA PHARMACEUTICALS INC,2.99063700568,43469
DICKS SPORTING GOODS INC,45.0596589885,332892
DIEBOLD INC,24.8284518828,358500
DIGI INTL INC,10.7212614591,70141
DIGIRAD CORP,5.1657050852,29812
DIGITAL RLTY TR INC,108.9906035,1478210
DIGITAL TURBINE INC,1.06340372053,72409
DIGITALGLOBE INC,21.3898998821,507202
DILLARDS INC,60.6007869571,235591
DIME CMNTY BANCSHARES,17.0099239045,1035278
DIMENSION THERAPEUTICS INC,5.99656748206,96722
DINEEQUITY INC,84.779807777,124959
DIODES INC,18.7884543915,24217
DIPEXIUM PHARMACEUTICALS INC,9.916299278,78255
DIPLOMAT PHARMACY INC,35.0088160887,39133
DIREXION SHS ETF TR,40.715720491,1771306
DISCOVER FINL SVCS,53.5903440186,1133805
DISCOVERY COMMUNICATNS NEW,24.2587082905,2652903
DISH NETWORK CORP,52.4001339225,2201273
DISNEY WALT CO,97.8200229167,25621462
DIVERSIFIED RSTRNT HLDGS INC,1.51971761001,309926
DOCUMENT SEC SYS INC,0.199514040801,280682
DOLBY LABORATORIES INC,47.8516299965,130215
DOLLAR GEN CORP NEW,93.9996633293,1342558
DOLLAR TREE INC,94.2413061447,1173530
DOMINION DIAMOND CORP,8.84375472872,59477
DOMINION MIDSTREAM PARTNERS,28.1300736911,1388905
DOMINION RES INC VA NEW,77.9300898264,2744293
DOMINOS PIZZA INC,131.38141038,233001
DOMTAR CORP,35.0083465415,403161
DONALDSON INC,34.3625220341,233161
DONEGAL GROUP INC,16.4831453084,14803
DONNELLEY R R & SONS CO,16.9198265317,1124125
DORMAN PRODUCTS INC,57.2013277097,40069
DOUBLELINE INCOME SOLUTIONS,18.3706070288,18780
DOUGLAS DYNAMICS INC,25.7341939897,46786
DOUGLAS EMMETT INC,35.5192597682,448292
DOVER CORP,69.3202392879,999131
DOW CHEM CO,49.7100549234,4684163
DR PEPPER SNAPPLE GROUP INC,96.6294956423,2922886
DR REDDYS LABS LTD,51.2425738432,59755
DRDGOLD LIMITED,5.88390850192,15126
DREAMWORKS ANIMATION SKG INC,40.8704319314,1233043
DREW INDS INC,84.8400820482,105304
DRIL-QUIP INC,58.4303670257,851766
DSP GROUP INC,10.5883992012,21533
DST SYS INC DEL,116.427428811,468223
DSW INC,21.1808086438,746336
DTE ENERGY CO,99.1199405829,973457
DU PONT E I DE NEMOURS & CO,64.7997007077,5557109
DUCOMMUN INC DEL,19.7772717347,32057
DUKE ENERGY CORP NEW,85.7898921235,3940709
DUKE REALTY CORP,26.6599286868,3755824
DUN & BRADSTREET CORP DEL NE,121.842325558,182769
DUNKIN BRANDS GROUP INC,43.6206184049,597699
DUPONT FABROS TECHNOLOGY INC,47.53916038,746290
DURECT CORP,1.21557246893,91315
DYCOM INDS INC,89.7594666002,393251
DYNAVAX TECHNOLOGIES CORP,14.5798062404,480802
DYNEGY INC NEW DEL,14.958621571,2449223
DYNEX CAP INC,6.94050461212,347237
E HOUSE CHINA HLDGS LTD,6.47374125822,67349
E M C CORP MASS,27.169964801,16109259
E TRADE FINANCIAL CORP,23.4896268849,3355694
E-COMMERCE CHINA DANGDANG IN,6.04412209127,79416
EAGLE BANCORP INC MD,48.1098556149,2717385
EAGLE BULK SHIPPING INC,0.440311844389,77218
EAGLE MATERIALS INC,77.1494815558,859591
EAGLE PHARMACEUTICALS INC,38.7878787879,14850
EARTHLINK HLDGS CORP,6.40004306169,1300460
EARTHSTONE ENERGY INC,10.8087961237,10732
EAST WEST BANCORP INC,34.1802442242,843733
EASTERLY GOVT PPTYS INC,19.7416923791,36623
EASTGROUP PPTY INC,68.9200212804,845850
EASTMAN CHEM CO,67.8993521065,695176
EASTMAN KODAK CO,16.0959067679,20937
EATON CORP PLC,59.730113916,1777713
EATON VANCE CORP,35.339090467,396841
EATON VANCE NEW YORK MUN BD,14.5098039216,20400
EATON VANCE RISK MNGD DIV EQ,9.76883644453,10339
EATON VANCE TAX ADVT DIV INC,20.1218489743,17891
EATON VANCE TX MGD DIV EQ IN,10.410041841,29875
EATON VANCE TX MNG BY WRT OP,14.7892900713,46723
EBAY INC,23.4100569261,17013628
EBIX INC,47.901459854,67952
