nameOfIssuer,titleOfClass,cusip,value,sshPrnamt,sshPrnamtType,investmentDiscretion,otherManager,Sole,Shared,None,putCall
BROOKFIELD INFRAST PARTNERS,CMN,G16252101,357,8735,SH,DFND,1,8735,0,0,
BROOKFIELD PPTY PARTNERS L P,CMN,G16249107,5866,247843,SH,DFND,1,247843,0,0,
BROOKFIELD RENEWABLE ENRGY P,CMN,G16258108,2904,90914,SH,DFND,1,90914,0,0,
BROOKLINE BANCORP INC DEL,CMN,11373M107,3695,253086,SH,DFND,1,253086,0,0,
BROOKLINE BANCORP INC DEL,CMN,11373M107,30488,2088204,SH,DFND,2,2006082,0,82122,
BROOKS AUTOMATION INC,CMN,114340102,3175,146370,SH,DFND,1,146370,0,0,
BROOKS AUTOMATION INC,CMN,114340102,921,42475,SH,DFND,2,42475,0,0,
BROWN & BROWN INC,CMN,115236101,35434,822707,SH,DFND,1,822707,0,0,
BROWN & BROWN INC,CMN,115236101,1161,26963,SH,DFND,2,24912,0,2051,
BROWN FORMAN CORP,CMN,115637209,38371,789536,SH,DFND,1,789258,0,278,
BROWN FORMAN CORP,CMN,115637209,14076,289620,SH,DFND,2,267933,0,21687,
BROWN FORMAN CORP,CMN,115637100,1545,31332,SH,DFND,2,30332,0,1000,
BRUKER CORP,CMN,116794108,33124,1148550,SH,DFND,1,1148550,0,0,
BRUKER CORP,CMN,116794108,6317,219021,SH,DFND,2,214291,0,4730,
BRUNSWICK CORP,CMN,117043109,62899,1002690,SH,DFND,1,1002690,0,0,
BRUNSWICK CORP,CMN,117043109,5132,81818,SH,DFND,2,80794,0,1024,
BRYN MAWR BK CORP,CMN,117665109,836,19679,SH,DFND,1,19679,0,0,
BRYN MAWR BK CORP,CMN,117665109,896,21087,SH,DFND,2,20276,0,811,
BT GROUP PLC,CMN,05577E101,744,38333,SH,DFND,1,31293,0,7040,
BT GROUP PLC,CMN,05577E101,5481,282395,SH,DFND,2,282395,0,0,
BUCKEYE PARTNERS L P,CMN,118230101,73688,1152631,SH,DFND,1,941539,0,211092,
BUCKEYE PARTNERS L P,CMN,118230101,254270,3977316,SH,DFND,2,3977316,0,0,
BUCKEYE PARTNERS L P,CMN,118230101,1088,17025,SH,DFND,6,17025,0,0,
BUCKLE INC,CMN,118440106,3889,218494,SH,DFND,1,218494,0,0,
BUCKLE INC,CMN,118440106,169,9500,SH,DFND,1,9500,0,0,Put
BUCKLE INC,CMN,118440106,304,17100,SH,DFND,1,17100,0,0,Call
BUCKLE INC,CMN,118440106,254,14246,SH,DFND,2,14246,0,0,
BUFFALO WILD WINGS INC,CMN,119848109,8001,63147,SH,DFND,1,63147,0,0,
BUFFALO WILD WINGS INC,CMN,119848109,1014,8000,SH,DFND,1,8000,0,0,Call
BUFFALO WILD WINGS INC,CMN,119848109,3180,25100,SH,DFND,1,25100,0,0,Put
BUFFALO WILD WINGS INC,CMN,119848109,740,5843,SH,DFND,2,5843,0,0,
BUILD A BEAR WORKSHOP,CMN,120076104,361,34555,SH,DFND,1,34555,0,0,
BUILDERS FIRSTSOURCE INC,CMN,12008R107,2342,152875,SH,DFND,1,152875,0,0,
BUILDERS FIRSTSOURCE INC,CMN,12008R107,573,37423,SH,DFND,2,37423,0,0,
BUNGE LIMITED,CMN,G16962105,75437,1011226,SH,DFND,1,1010826,0,400,
BUNGE LIMITED,CMN,G16962105,1306,17500,SH,DFND,1,17500,0,0,Call
BUNGE LIMITED,CMN,G16962105,11197,150100,SH,DFND,1,150100,0,0,Put
BUNGE LIMITED,CMN,G16962105,10007,134137,SH,DFND,2,126008,0,8129,
BUNGE LIMITED,CMN,G16962105,208,2784,SH,DFND,6,2784,0,0,
BURLINGTON STORES INC,CMN,122017106,133384,1449984,SH,DFND,1,1449984,0,0,
BURLINGTON STORES INC,CMN,122017106,2465,26800,SH,DFND,1,26800,0,0,Put
BURLINGTON STORES INC,CMN,122017106,313,3400,SH,DFND,1,3400,0,0,Call
BURLINGTON STORES INC,CMN,122017106,141002,1532802,SH,DFND,2,1479171,0,53631,
BURLINGTON STORES INC,CMN,122017106,20,221,SH,DFND,6,221,0,0,
BURLINGTON STORES INC,CMN,122017106,415,4514,SH,OTR,"6,2",0,4514,0,
BWX TECHNOLOGIES INC,CMN,05605H100,15990,328006,SH,DFND,1,328006,0,0,
BWX TECHNOLOGIES INC,CMN,05605H100,3871,79413,SH,DFND,2,76978,0,2435,
BYLINE BANCORP INC,CMN,124411109,571,28500,SH,DFND,1,28500,0,0,
C D I CORP,CMN,125071100,251,42837,SH,DFND,1,42837,0,0,
C H ROBINSON WORLDWIDE INC,CMN,12541W209,69133,1006593,SH,DFND,1,1006593,0,0,
C H ROBINSON WORLDWIDE INC,CMN,12541W209,4135,60200,SH,DFND,1,60200,0,0,Call
C H ROBINSON WORLDWIDE INC,CMN,12541W209,1360,19800,SH,DFND,1,19800,0,0,Put
C H ROBINSON WORLDWIDE INC,CMN,12541W209,10356,150784,SH,DFND,2,128156,0,22628,
C&J ENERGY SVCS INC NEW,CMN,12674R100,40936,1194508,SH,DFND,2,1145652,0,48856,
CA INC,CMN,12673P105,158449,4596736,SH,DFND,1,4596736,0,0,
CA INC,CMN,12673P105,421,12200,SH,DFND,1,12200,0,0,Put
CA INC,CMN,12673P105,3164,91800,SH,DFND,1,91800,0,0,Call
CA INC,CMN,12673P105,35390,1026684,SH,DFND,2,1011434,0,15250,
CA INC,CMN,12673P105,710,20607,SH,DFND,6,20607,0,0,
CABELAS INC,CMN,126804301,25180,423766,SH,DFND,1,423766,0,0,
CABELAS INC,CMN,126804301,5336,89800,SH,DFND,1,89800,0,0,Put
CABELAS INC,CMN,126804301,8081,136000,SH,DFND,1,136000,0,0,Call
CABELAS INC,CMN,126804301,3287,55326,SH,DFND,2,54163,0,1163,
CABLE ONE INC,CMN,12685J105,5227,7353,SH,DFND,1,7353,0,0,
CABLE ONE INC,CMN,12685J105,760,1069,SH,DFND,2,954,0,115,
CABOT CORP,CMN,127055101,44476,832422,SH,DFND,1,831497,0,925,
CABOT CORP,CMN,127055101,3962,74149,SH,DFND,2,74149,0,0,
CABOT MICROELECTRONICS CORP,CMN,12709P103,2766,37459,SH,DFND,1,37459,0,0,
CABOT MICROELECTRONICS CORP,CMN,12709P103,10331,139932,SH,DFND,2,139932,0,0,
CABOT MICROELECTRONICS CORP,CMN,12709P103,628,8507,SH,DFND,6,8507,0,0,
CABOT OIL & GAS CORP,CMN,127097103,67040,2673037,SH,DFND,1,2642442,0,30595,
CABOT OIL & GAS CORP,CMN,127097103,4151,165500,SH,DFND,1,165500,0,0,Put
CABOT OIL & GAS CORP,CMN,127097103,4650,185400,SH,DFND,1,185400,0,0,Call
CABOT OIL & GAS CORP,CMN,127097103,9708,387089,SH,DFND,2,385789,0,1300,
CACI INTL INC,CMN,127190304,6766,54108,SH,DFND,1,54108,0,0,
CACI INTL INC,CMN,127190304,38,300,SH,DFND,1,300,0,0,Put
CACI INTL INC,CMN,127190304,6803,54400,SH,DFND,1,54400,0,0,Call
CACI INTL INC,CMN,127190304,987,7893,SH,DFND,2,7893,0,0,
CADENCE DESIGN SYSTEM INC,CMN,127387108,81775,2441777,SH,DFND,1,2441777,0,0,
CADENCE DESIGN SYSTEM INC,CMN,127387108,53299,1591503,SH,DFND,2,1542226,0,49277,
CAE INC,CMN,124765108,458,26575,SH,DFND,1,26575,0,0,
CAE INC,CMN,124765108,11709,679165,SH,DFND,2,644368,0,34797,
CAE INC,CMN,124765108,3609,209347,SH,DFND,3,209347,0,0,
CAESARS ACQUISITION CO,CMN,12768T103,25919,1360565,SH,DFND,1,1360565,0,0,
CAESARS ENTMT CORP,CMN,127686103,46302,3858517,SH,DFND,1,3858517,0,0,
CAESARS ENTMT CORP,CMN,127686103,3655,304600,SH,DFND,1,304600,0,0,Put
CAESARS ENTMT CORP,CMN,127686103,2400,200000,SH,DFND,1,200000,0,0,Call
CAESARS ENTMT CORP,CMN,127686103,153,12768,SH,DFND,2,12768,0,0,
CAESARS ENTMT CORP,CMN,127686103,473,39400,SH,DFND,6,39400,0,0,
CAESARSTONE SDOT-YAM LTD,CMN,M20598104,2639,75296,SH,DFND,1,75296,0,0,
CAESARSTONE SDOT-YAM LTD,CMN,M20598104,294,8400,SH,DFND,1,8400,0,0,Put
CAESARSTONE SDOT-YAM LTD,CMN,M20598104,322,9200,SH,DFND,1,9200,0,0,Call
CAESARSTONE SDOT-YAM LTD,CMN,M20598104,914,26079,SH,DFND,2,26079,0,0,
CAFEPRESS INC,CMN,12769A103,97,38962,SH,DFND,1,38962,0,0,
CAL MAINE FOODS INC,CMN,128030202,9256,233741,SH,DFND,1,233741,0,0,
CAL MAINE FOODS INC,CMN,128030202,326,8233,SH,DFND,2,8233,0,0,
CALAMOS STRATEGIC TOTL RETN,CMN,128125101,166,14117,SH,DFND,1,14117,0,0,
CALAMP CORP,CMN,128126109,1353,66536,SH,DFND,1,66536,0,0,
CALATLANTIC GROUP INC,CMN,128195104,13545,383162,SH,DFND,1,383162,0,0,
CALATLANTIC GROUP INC,CMN,128195104,4474,126555,SH,DFND,2,123994,0,2561,
CALATLANTIC GROUP INC,CMN,128195104,265,7506,SH,DFND,6,7506,0,0,
CALAVO GROWERS INC,CMN,128246105,2047,29641,SH,DFND,1,29641,0,0,
CALERES INC,CMN,129500104,4759,171307,SH,DFND,1,171307,0,0,
CALERES INC,CMN,129500104,924,33279,SH,DFND,2,33279,0,0,
CALGON CARBON CORP,CMN,129603106,288,19061,SH,DFND,1,19061,0,0,
CALGON CARBON CORP,CMN,129603106,168,11128,SH,DFND,2,11128,0,0,
CALIFORNIA RES CORP,CMN,13057Q206,1241,145099,SH,DFND,1,145099,0,0,
CALIFORNIA RES CORP,CMN,13057Q206,38,4500,SH,DFND,1,4500,0,0,Put
CALIFORNIA RES CORP,CMN,13057Q206,127,14900,SH,DFND,1,14900,0,0,Call
CALIFORNIA RES CORP,CMN,13057Q206,237,27711,SH,DFND,2,27711,0,0,
CALIFORNIA WTR SVC GROUP,CMN,130788102,1376,37385,SH,DFND,1,37385,0,0,
CALIFORNIA WTR SVC GROUP,CMN,130788102,536,14552,SH,DFND,2,14552,0,0,
CALITHERA BIOSCIENCES INC,CMN,13089P101,589,39637,SH,DFND,1,39637,0,0,
CALITHERA BIOSCIENCES INC,CMN,13089P101,1330,89542,SH,DFND,2,89542,0,0,
CALIX INC,CMN,13100M509,220,32188,SH,DFND,1,32188,0,0,
CALLAWAY GOLF CO,CMN,131193104,2884,225638,SH,DFND,1,225638,0,0,
CALLAWAY GOLF CO,CMN,131193104,7065,552816,SH,DFND,2,552816,0,0,
CALLIDUS SOFTWARE INC,CMN,13123E500,1659,68556,SH,DFND,1,68556,0,0,
CALLIDUS SOFTWARE INC,CMN,13123E500,545,22525,SH,DFND,2,22525,0,0,
CALLIDUS SOFTWARE INC,CMN,13123E500,676,27931,SH,DFND,6,27931,0,0,
CALLON PETE CO DEL,CMN,13123X102,9260,872791,SH,DFND,1,872791,0,0,
CALLON PETE CO DEL,CMN,13123X102,69388,6539846,SH,DFND,2,6273454,0,266392,
CALLON PETE CO DEL,CMN,13123X102,142,13400,SH,DFND,6,13400,0,0,
CALPINE CORP,CMN,131347304,31715,2344043,SH,DFND,1,2344043,0,0,
CALPINE CORP,CMN,131347304,1667,123200,SH,DFND,1,123200,0,0,Put
CALPINE CORP,CMN,131347304,8624,637368,SH,DFND,2,611056,0,26312,
CALPINE CORP,CMN,131347304,182,13419,SH,DFND,5,7632,0,5787,
CALPINE CORP,CMN,131347304,163,12054,SH,DFND,6,12054,0,0,
CALUMET SPECIALTY PRODS PTNR,CMN,131476103,2285,537628,SH,DFND,1,530528,0,7100,
CALUMET SPECIALTY PRODS PTNR,CMN,131476103,74,17300,SH,DFND,1,17300,0,0,Put
CALUMET SPECIALTY PRODS PTNR,CMN,131476103,125,29500,SH,DFND,1,29500,0,0,Call
CAMBIUM LEARNING GRP INC,CMN,13201A107,65,12778,SH,DFND,1,12778,0,0,
CAMBREX CORP,CMN,132011107,351,5878,SH,DFND,1,5878,0,0,
CAMBREX CORP,CMN,132011107,4446,74418,SH,DFND,2,74418,0,0,
CAMBREX CORP,CMN,132011107,273,4577,SH,DFND,6,4577,0,0,
CAMDEN NATL CORP,CMN,133034108,250,5829,SH,DFND,1,5829,0,0,
CAMDEN PPTY TR,CMN,133131102,108068,1263802,SH,DFND,1,1263802,0,0,
CAMDEN PPTY TR,CMN,133131102,4143,48449,SH,DFND,2,45797,0,2652,
CAMECO CORP,CMN,13321L108,6221,683596,SH,DFND,1,683476,0,120,
CAMECO CORP,CMN,13321L108,3613,397000,SH,DFND,1,397000,0,0,Call
CAMECO CORP,CMN,13321L108,597,65600,SH,DFND,1,65600,0,0,Put
CAMECO CORP,CMN,13321L108,3601,395725,SH,DFND,2,382669,0,13056,
CAMPBELL SOUP CO,CMN,134429109,36553,700919,SH,DFND,1,695172,0,5747,
CAMPBELL SOUP CO,CMN,134429109,407,7800,SH,DFND,1,7800,0,0,Put
CAMPBELL SOUP CO,CMN,134429109,3515,67400,SH,DFND,1,67400,0,0,Call
CAMPBELL SOUP CO,CMN,134429109,30770,590032,SH,DFND,2,560372,0,29660,
CAMPBELL SOUP CO,CMN,134429109,628,12036,SH,DFND,6,12036,0,0,
CAMPING WORLD HLDGS INC,CMN,13462K109,1510,48952,SH,DFND,1,48952,0,0,
CAMPING WORLD HLDGS INC,CMN,13462K109,1738,56326,SH,DFND,2,56326,0,0,
CANADA GOOSE HOLDINGS INC,CMN,135086106,893,45204,SH,DFND,1,13939,0,31265,
CANADIAN NAT RES LTD,CMN,136385101,19627,680542,SH,DFND,1,680102,0,440,
CANADIAN NAT RES LTD,CMN,136385101,3020,104700,SH,DFND,1,104700,0,0,Call
CANADIAN NAT RES LTD,CMN,136385101,47961,1663000,SH,DFND,1,1663000,0,0,Put
CANADIAN NAT RES LTD,CMN,136385101,16165,560516,SH,DFND,2,560516,0,0,
CANADIAN NAT RES LTD,CMN,136385101,327,11327,SH,DFND,6,11327,0,0,
CANADIAN NATL RY CO,CMN,136375102,44782,552521,SH,DFND,1,550740,0,1781,
CANADIAN NATL RY CO,CMN,136375102,1426,17600,SH,DFND,1,17600,0,0,Call
CANADIAN NATL RY CO,CMN,136375102,754,9300,SH,DFND,1,9300,0,0,Put
CANADIAN NATL RY CO,CMN,136375102,75451,930924,SH,DFND,2,925700,0,5224,
CANADIAN NATL RY CO,CMN,136375102,1333,16443,SH,DFND,6,16443,0,0,
CANADIAN PAC RY LTD,CMN,13645T100,16831,104664,SH,DFND,1,104664,0,0,
CANADIAN PAC RY LTD,CMN,13645T100,40059,249110,SH,DFND,2,247110,0,2000,
CANADIAN PAC RY LTD,CMN,13645T100,1121,6970,SH,DFND,6,6970,0,0,
CANADIAN SOLAR INC,CMN,136635109,4980,312786,SH,DFND,1,312786,0,0,
CANADIAN SOLAR INC,CMN,136635109,3969,249300,SH,DFND,1,249300,0,0,Call
CANADIAN SOLAR INC,CMN,136635109,2038,128000,SH,DFND,1,128000,0,0,Put
CANON INC,CMN,138006309,591,17378,SH,DFND,1,17378,0,0,
CANON INC,CMN,138006309,10266,301752,SH,DFND,2,301752,0,0,
CANON INC,CMN,138006309,990,29090,SH,DFND,6,29090,0,0,
CANTEL MEDICAL CORP,CMN,138098108,1577,20245,SH,DFND,1,20245,0,0,
CANTEL MEDICAL CORP,CMN,138098108,4210,54038,SH,DFND,2,54038,0,0,
CANTEL MEDICAL CORP,CMN,138098108,289,3710,SH,DFND,6,3710,0,0,
CAPELLA EDUCATION COMPANY,CMN,139594105,2133,24920,SH,DFND,1,24920,0,0,
CAPELLA EDUCATION COMPANY,CMN,139594105,6460,75468,SH,DFND,2,75468,0,0,
CAPITAL BK FINL CORP,CMN,139794101,6693,175663,SH,DFND,1,175663,0,0,
CAPITAL BK FINL CORP,CMN,139794101,297,7792,SH,DFND,2,7792,0,0,
CAPITAL ONE FINL CORP,CMN,14040H105,270952,3279499,SH,DFND,1,3269403,0,10096,
CAPITAL ONE FINL CORP,CMN,14040H105,54785,663100,SH,DFND,1,663100,0,0,Put
CAPITAL ONE FINL CORP,CMN,14040H105,41847,506500,SH,DFND,1,506500,0,0,Call
CAPITAL ONE FINL CORP,CMN,14040H105,145087,1756070,SH,DFND,2,1750388,0,5682,
CAPITAL ONE FINL CORP,CMN,14040H105,1696,20527,SH,DFND,3,36,0,20491,
CAPITAL ONE FINL CORP,CMN,14040H105,622,7529,SH,DFND,5,4701,0,2828,
CAPITAL ONE FINL CORP,CMN,14040H105,1829,22143,SH,DFND,6,22143,0,0,
CAPITAL ONE FINL CORP,CMN,14040H105,634,7675,SH,OTR,"6,2",0,7675,0,
CAPITAL PRODUCT PARTNERS L P,CMN,Y11082107,323,94909,SH,DFND,1,94909,0,0,
CAPITAL PRODUCT PARTNERS L P,CMN,Y11082107,4956,1457583,SH,DFND,2,1457583,0,0,
CAPITAL SR LIVING CORP,CMN,140475104,249,16403,SH,DFND,1,16403,0,0,
CAPITALA FIN CORP,CMN,14054R106,284,21796,SH,DFND,1,21796,0,0,
CAPITOL FED FINL INC,CMN,14057J101,2858,201134,SH,DFND,1,201134,0,0,
CAPITOL FED FINL INC,CMN,14057J101,339,23843,SH,DFND,2,23843,0,0,
CAPRICOR THERAPEUTICS INC,CMN,14070B101,34,40820,SH,DFND,1,40820,0,0,
CAPSTAR FINL HLDGS INC,CMN,14070T102,544,30673,SH,DFND,1,30673,0,0,
CAPSTEAD MTG CORP,CMN,14067E506,2358,226039,SH,DFND,1,226039,0,0,
CAPSTEAD MTG CORP,CMN,14067E506,419,40131,SH,DFND,2,40131,0,0,
CAPSTONE TURBINE CORP,CMN,14067D409,9,13867,SH,DFND,1,13867,0,0,
CARA THERAPEUTICS INC,CMN,140755109,1116,72484,SH,DFND,1,72484,0,0,
CARA THERAPEUTICS INC,CMN,140755109,331,21500,SH,DFND,1,21500,0,0,Put
CARA THERAPEUTICS INC,CMN,140755109,1702,110600,SH,DFND,1,110600,0,0,Call
CARA THERAPEUTICS INC,CMN,140755109,188,12220,SH,DFND,2,12220,0,0,
CARBO CERAMICS INC,CMN,140781105,698,101910,SH,DFND,1,101910,0,0,
CARBO CERAMICS INC,CMN,140781105,151,22100,SH,DFND,1,22100,0,0,Put
CARBO CERAMICS INC,CMN,140781105,470,68600,SH,DFND,1,68600,0,0,Call
CARBONITE INC,CMN,141337105,248,11395,SH,DFND,1,11395,0,0,
CARDINAL HEALTH INC,CMN,14149Y108,98842,1268505,SH,DFND,1,1268185,0,320,
CARDINAL HEALTH INC,CMN,14149Y108,1496,19200,SH,DFND,1,19200,0,0,Call
CARDINAL HEALTH INC,CMN,14149Y108,1340,17200,SH,DFND,1,17200,0,0,Put
CARDINAL HEALTH INC,CMN,14149Y108,83932,1077161,SH,DFND,2,1067117,0,10044,
CARDINAL HEALTH INC,CMN,14149Y108,910,11683,SH,DFND,6,11683,0,0,
CARDIOVASCULAR SYS INC DEL,CMN,141619106,2849,88392,SH,DFND,1,88392,0,0,
CARDIOVASCULAR SYS INC DEL,CMN,141619106,1351,41905,SH,DFND,2,41905,0,0,
CARDTRONICS PLC,CMN,G1991C105,2244,68290,SH,DFND,1,68290,0,0,
CARDTRONICS PLC,CMN,G1991C105,350,10657,SH,DFND,2,10657,0,0,
CARDTRONICS PLC,CMN,G1991C105,238,7239,SH,DFND,6,7239,0,0,
CARE CAP PPTYS INC,CMN,141624106,41043,1537202,SH,DFND,1,1537202,0,0,
CARE CAP PPTYS INC,CMN,141624106,70852,2653632,SH,DFND,2,2601024,0,52608,
CARE CAP PPTYS INC,CMN,141624106,3510,131458,SH,DFND,3,201,0,131257,
CARE COM INC,CMN,141633107,1941,128560,SH,DFND,1,128560,0,0,
CARE COM INC,CMN,141633107,340,22536,SH,DFND,2,22536,0,0,
CAREDX INC,CMN,14167L103,39,34745,SH,DFND,1,34745,0,0,
CAREER EDUCATION CORP,CMN,141665109,799,83242,SH,DFND,1,83242,0,0,
CAREER EDUCATION CORP,CMN,141665109,67,7000,SH,DFND,1,7000,0,0,Call
CAREER EDUCATION CORP,CMN,141665109,28,2900,SH,DFND,1,2900,0,0,Put
CAREER EDUCATION CORP,CMN,141665109,234,24326,SH,DFND,2,24326,0,0,
CARETRUST REIT INC,CMN,14174T107,1447,78074,SH,DFND,1,78074,0,0,
CARETRUST REIT INC,CMN,14174T107,359,19370,SH,DFND,2,19370,0,0,
CARLISLE COS INC,CMN,142339100,38635,404974,SH,DFND,1,404974,0,0,
CARLISLE COS INC,CMN,142339100,5684,59581,SH,DFND,2,58806,0,775,
CARLYLE GROUP L P,CMN,14309L102,39142,1981876,SH,DFND,1,1958986,0,22890,
CARMAX INC,CMN,143130102,127811,2026817,SH,DFND,1,2019802,0,7015,
CARMAX INC,CMN,143130102,24474,388100,SH,DFND,1,388100,0,0,Put
CARMAX INC,CMN,143130102,25993,412200,SH,DFND,1,412200,0,0,Call
CARMAX INC,CMN,143130102,14123,223969,SH,DFND,2,223969,0,0,
CARMAX INC,CMN,143130102,770,12218,SH,DFND,6,12218,0,0,
CARNIVAL CORP,CMN,143658300,137101,2090912,SH,DFND,1,2083220,0,7692,
CARNIVAL CORP,CMN,143658300,9704,148000,SH,DFND,1,148000,0,0,Call
CARNIVAL CORP,CMN,143658300,11429,174300,SH,DFND,1,174300,0,0,Put
CARNIVAL CORP,CMN,143658300,80893,1233688,SH,DFND,2,1219747,0,13941,
CARNIVAL CORP,CMN,143658300,1606,24494,SH,DFND,6,24494,0,0,
CARNIVAL CORP,CMN,143658300,1138,17352,SH,OTR,"6,2",0,17352,0,
CARNIVAL PLC,CMN,14365C103,95782,1448610,SH,DFND,2,1303340,0,145270,
CARNIVAL PLC,CMN,14365C103,493,7453,SH,DFND,6,7453,0,0,
CAROLINA FINL CORP NEW,CMN,143873107,273,8436,SH,DFND,1,8436,0,0,
CARPENTER TECHNOLOGY CORP,CMN,144285103,5182,138456,SH,DFND,1,138456,0,0,
CARPENTER TECHNOLOGY CORP,CMN,144285103,146,3900,SH,DFND,1,3900,0,0,Call
CARPENTER TECHNOLOGY CORP,CMN,144285103,6089,162669,SH,DFND,2,160062,0,2607,
CARRIZO OIL & GAS INC,CMN,144577103,21468,1232395,SH,DFND,1,1198720,0,33675,
CARRIZO OIL & GAS INC,CMN,144577103,171,9800,SH,DFND,1,9800,0,0,Put
CARRIZO OIL & GAS INC,CMN,144577103,1007,57800,SH,DFND,1,57800,0,0,Call
CARRIZO OIL & GAS INC,CMN,144577103,647,37154,SH,DFND,2,37154,0,0,
CARROLS RESTAURANT GROUP INC,CMN,14574X104,947,77332,SH,DFND,1,77332,0,0,
CARS COM INC,CMN,14575E105,13617,511338,SH,DFND,1,511338,0,0,
CARS COM INC,CMN,14575E105,142,5346,SH,DFND,1,5346,0,0,Call
CARS COM INC,CMN,14575E105,39,1452,SH,DFND,1,1452,0,0,Put
CARS COM INC,CMN,14575E105,1945,73055,SH,DFND,2,69804,0,3251,
CARS COM INC,CMN,14575E105,408,15304,SH,DFND,6,15304,0,0,
CARTER INC,CMN,146229109,19499,219217,SH,DFND,1,214717,0,4500,
CARTER INC,CMN,146229109,2455,27600,SH,DFND,1,27600,0,0,Call
CARTER INC,CMN,146229109,6031,67803,SH,DFND,2,66198,0,1605,
CARVANA CO,CMN,146869102,1616,78927,SH,DFND,1,78927,0,0,
CARVANA CO,CMN,146869102,409,20000,SH,DFND,1,20000,0,0,Put
CARVER BANCORP INC,CMN,146875604,616,181033,SH,DFND,1,181033,0,0,
CASCADIAN THERAPEUTICS INC,CMN,14740B606,75,20126,SH,DFND,1,20126,0,0,
CASELLA WASTE SYS INC,CMN,147448104,748,45610,SH,DFND,1,45610,0,0,
CASELLA WASTE SYS INC,CMN,147448104,969,59070,SH,DFND,2,59070,0,0,
CASEYS GEN STORES INC,CMN,147528103,29004,270784,SH,DFND,1,269096,0,1688,
CASEYS GEN STORES INC,CMN,147528103,5408,50491,SH,DFND,2,49288,0,1203,
CASS INFORMATION SYS INC,CMN,14808P109,932,14196,SH,DFND,1,14196,0,0,
CASTLE BRANDS INC,CMN,148435100,49,28428,SH,DFND,1,28428,0,0,
CATALENT INC,CMN,148806102,31631,901154,SH,DFND,1,901154,0,0,
CATALENT INC,CMN,148806102,56910,1621355,SH,DFND,2,1575838,0,45517,
CATALENT INC,CMN,148806102,321,9133,SH,DFND,6,9133,0,0,
CATALYST PHARMACEUTICALS INC,CMN,14888U101,52,18852,SH,DFND,1,18852,0,0,
CATCHMARK TIMBER TR INC,CMN,14912Y202,1320,116105,SH,DFND,1,116105,0,0,
CATERPILLAR INC DEL,CMN,149123101,172688,1606997,SH,DFND,1,1526322,0,80675,
CATERPILLAR INC DEL,CMN,149123101,132885,1236600,SH,DFND,1,1236600,0,0,Put
CATERPILLAR INC DEL,CMN,149123101,42275,393400,SH,DFND,1,393400,0,0,Call
CATERPILLAR INC DEL,CMN,149123101,179721,1672441,SH,DFND,2,1615780,0,56661,
CATERPILLAR INC DEL,CMN,149123101,662,6159,SH,DFND,3,6159,0,0,
CATERPILLAR INC DEL,CMN,149123101,2238,20825,SH,DFND,6,20825,0,0,
CATERPILLAR INC DEL,CMN,149123101,1513,14081,SH,OTR,"6,2",0,14081,0,
CATHAY GEN BANCORP,CMN,149150104,5066,133497,SH,DFND,1,133497,0,0,
CATHAY GEN BANCORP,CMN,149150104,6074,160044,SH,DFND,2,160044,0,0,
CATHAY GEN BANCORP,CMN,149150104,569,14982,SH,DFND,6,14982,0,0,
CATO CORP NEW,CMN,149205106,1480,84137,SH,DFND,1,84137,0,0,
CATO CORP NEW,CMN,149205106,2160,122801,SH,DFND,2,122801,0,0,
CAVCO INDS INC DEL,CMN,149568107,1586,12232,SH,DFND,1,12232,0,0,
CAVIUM INC,CMN,14964U108,41268,664226,SH,DFND,1,664226,0,0,
CAVIUM INC,CMN,14964U108,174,2800,SH,DFND,1,2800,0,0,Put
CAVIUM INC,CMN,14964U108,323,5200,SH,DFND,1,5200,0,0,Call
CAVIUM INC,CMN,14964U108,33019,531454,SH,DFND,2,530794,0,660,
CBIZ INC,CMN,124805102,841,56040,SH,DFND,1,56040,0,0,
CBIZ INC,CMN,124805102,2376,158426,SH,DFND,2,158426,0,0,
CBIZ INC,CMN,124805102,202,13497,SH,DFND,6,13497,0,0,
CBL & ASSOC PPTYS INC,CMN,124830100,11109,1317749,SH,DFND,1,1293779,0,23970,
CBL & ASSOC PPTYS INC,CMN,124830100,5263,624360,SH,DFND,2,599087,0,25273,
CBL & ASSOC PPTYS INC,CMN,124830100,3233,383534,SH,DFND,3,408,0,383126,
CBOE HLDGS INC,CMN,12503M108,104785,1146449,SH,DFND,1,1146449,0,0,
CBOE HLDGS INC,CMN,12503M108,704,7700,SH,DFND,1,7700,0,0,Put
CBOE HLDGS INC,CMN,12503M108,1088,11900,SH,DFND,1,11900,0,0,Call
CBOE HLDGS INC,CMN,12503M108,20324,222366,SH,DFND,2,203511,0,18855,
CBOE HLDGS INC,CMN,12503M108,252,2755,SH,DFND,6,2755,0,0,
CBRE CLARION GLOBAL REAL EST,CMN,12504G100,93,12062,SH,DFND,1,12062,0,0,
CBRE GROUP INC,CMN,12504L109,87152,2394287,SH,DFND,1,2393855,0,432,
CBRE GROUP INC,CMN,12504L109,386,10600,SH,DFND,1,10600,0,0,Put
CBRE GROUP INC,CMN,12504L109,684,18800,SH,DFND,1,18800,0,0,Call
CBRE GROUP INC,CMN,12504L109,60706,1667749,SH,DFND,2,1612475,0,55274,
CBRE GROUP INC,CMN,12504L109,980,26920,SH,DFND,6,26920,0,0,
CBRE GROUP INC,CMN,12504L109,497,13660,SH,OTR,"6,2",0,13660,0,
