nameOfIssuer,sprice,sshPrnamt
CABLE ONE INC,624.483563858,11134
CABOT CORP,59.9104981293,1022325
CABOT MICROELECTRONICS CORP,76.6108181585,645914
CABOT OIL & GAS CORP,23.9100018659,3354914
CACI INTL INC,117.311650885,48580
CADENCE DESIGN SYSTEM INC,31.4001642414,4771026
CADIZ INC,15.0468994268,92112
CAE INC,15.2887118392,696854
CAESARS ACQUISITION CO,15.4000487232,1358697
CAESARS ENTMT CORP,9.54993168812,4733437
CAESARSTONE SDOT-YAM LTD,36.253360713,94474
CAFEPRESS INC,3.02999697,49505
CAL MAINE FOODS INC,36.8028205232,295548
CALAMP CORP,16.7947931329,83121
CALATLANTIC GROUP INC,37.4496662282,895522
CALAVO GROWERS INC,60.5919871199,32298
CALERES INC,26.4227808211,244978
CALGON CARBON CORP,14.591773673,58252
CALIFORNIA RES CORP,15.0416802708,483922
CALIFORNIA WTR SVC GROUP,35.8460598656,81850
CALITHERA BIOSCIENCES INC,11.5464132974,133981
CALIX INC,7.25745582629,51671
CALLAWAY GOLF CO,11.0702248892,743255
CALLIDUS SOFTWARE INC,21.3393937605,33881
CALLON PETE CO DEL,13.1599706174,7333603
CALPINE CORP,11.0501161749,2351197
CALUMET SPECIALTY PRODS PTNR,3.80023046559,856527
CAMBREX CORP,55.0510410112,106483
CAMDEN NATL CORP,44.078101251,8553
CAMDEN PPTY TR,80.4600014896,993562
CAMECO CORP,11.0694277539,1161668
CAMPBELL SOUP CO,57.2402666648,1959914
CAMPING WORLD HLDGS INC,32.2373276827,42001
CAMTEK LTD,3.79535917058,32408
CANADA GOOSE HOLDINGS INC,15.9604166266,155823
CANADIAN NAT RES LTD,32.7895446322,1214381
CANADIAN NATL RY CO,73.9297271467,1596719
CANADIAN PAC RY LTD,146.922299407,155327
CANADIAN SOLAR INC,12.2691881908,163499
CANON INC,31.2714227715,300498
CANTEL MEDICAL CORP,80.1042803984,89758
CAPELLA EDUCATION COMPANY,85.0257667807,108473
CAPITAL BK FINL CORP,43.3924626241,46621
CAPITAL ONE FINL CORP,86.6598123396,4842683
CAPITAL PRODUCT PARTNERS L P,3.57026630909,1683908
CAPITAL SR LIVING CORP,14.0602120531,130439
CAPITALA FIN CORP,14.365568975,34527
CAPITOL FED FINL INC,14.6306818182,267520
CAPNIA INC,0.725664328415,28939
CAPRICOR THERAPEUTICS INC,3.37457817773,57785
CAPSTAR FINL HLDGS INC,19.0768121168,27730
CAPSTEAD MTG CORP,10.5396838798,284259
CAPSTONE TURBINE CORP,0.769608645816,61070
CARA THERAPEUTICS INC,18.3517417162,11770
CARBO CERAMICS INC,13.0381757787,124634
CARBONITE INC,20.3031986666,62995
CARDINAL FINL CORP,29.9397375864,297698
CARDINAL HEALTH INC,81.5501597444,1565000
CARDIOVASCULAR SYS INC DEL,28.2729964293,157394
CARDTRONICS PLC,46.7492830517,211661
CARE CAP PPTYS INC,26.8700119591,8194600
CARE COM INC,12.5168842864,44420
CAREDX INC,1.39621470679,32230
CAREER EDUCATION CORP,8.69821912997,196477
CARETRUST REIT INC,16.8205900235,1381640
CARLISLE COS INC,106.410780017,761483
CARLYLE GROUP L P,15.9500458361,1533726
CARMAX INC,59.2199950253,1748835
CARNIVAL CORP,58.9102374966,4077237
CARNIVAL PLC,57.8903226718,778593
CARPENTER TECHNOLOGY CORP,37.3009606527,151980
CARRIAGE SVCS INC,27.1384403985,8733
CARRIZO OIL & GAS INC,28.6599945976,1603001
CARROLS RESTAURANT GROUP INC,14.1467436109,60650
CARTER INC,89.8013177178,546551
CARVER BANCORP INC,3.6623157104,181033
CASCADE BANCORP,7.70962320698,227897
CASCADIAN THERAPEUTICS INC,4.13787053193,205178
CASELLA WASTE SYS INC,14.1158603185,96133
CASEYS GEN STORES INC,112.250163884,358485
CASS INFORMATION SYS INC,66.0889284847,12347
CASTLE BRANDS INC,1.55071688669,390787
CATABASIS PHARMACEUTICALS IN,1.62252695488,19106
CATALENT INC,28.3202935409,2884504
CATALYST PHARMACEUTICALS INC,1.92988099067,18654
CATCHMARK TIMBER TR INC,11.5163365999,87962
CATERPILLAR INC DEL,92.76009429,2974652
CATHAY GEN BANCORP,37.6792723791,261125
CATO CORP NEW,21.9618661258,308125
CAVCO INDS INC DEL,116.390446783,15869
CAVIUM INC,71.6600507705,1051004
CBIZ INC,13.5446607734,73756
CBL & ASSOC PPTYS INC,9.53993435857,2275697
CBOE HLDGS INC,81.0695998396,878048
CBRE GROUP INC,34.7902679776,1979979
CBS CORP NEW,69.3614445492,1737954
CDK GLOBAL INC,65.0099947422,1641363
CDN IMPERIAL BK COMM TORONTO,86.2098029947,1150832
CDW CORP,57.7110887356,660445
CEB INC,78.5951629863,118875
CECO ENVIRONMENTAL CORP,10.5148506556,71613
CEDAR FAIR L P,67.8105440595,434254
CEDAR REALTY TRUST INC,5.01919385797,312600
CELADON GROUP INC,6.55137968164,77083
CELANESE CORP DEL,89.850262974,1988219
CELESTICA INC,14.5301997328,979959
CELGENE CORP,124.429902378,5848779
CELLDEX THERAPEUTICS INC NEW,3.6088080592,280425
CEMEX SAB DE CV,9.07018793802,1761485
CEMPRA INC,3.74708786106,122762
CEMTREX INC,3.54540723393,30744
CENCOSUD S A,9.28386313683,30483
CENOVUS ENERGY INC,11.300288887,1210854
CENTENE CORP DEL,71.2595816028,1662822
CENTENNIAL RESOURCE DEV INC,17.380276543,552753
CENTERPOINT ENERGY INC,27.5699120682,8158713
CENTERSTATE BANKS INC,25.9001274692,1415244
CENTRAIS ELETRICAS BRASILEIR,5.59399456677,5498754
CENTRAL EUROPEAN MEDIA ENTRP,3.09997416688,46452
CENTRAL FD CDA LTD,12.8616079007,100143
CENTRAL FED CORP,2.15785542369,12049
CENTRAL GARDEN & PET CO,34.8592808097,324476
CENTRAL PAC FINL CORP,30.535918434,214305
CENTURY ALUM CO,12.6900208444,910558
CENTURY CASINOS INC,7.54046395466,20821
CENTURY CMNTYS INC,25.3965211558,20869
CENTURYLINK INC,23.5700804163,5345930
CENVEO INC,4.9898938858,15832
CERAGON NETWORKS LTD,3.26730651419,171395
CERNER CORP,58.8500729434,4013385
CERUS CORP,4.45093327656,98631
CEVA INC,35.5009470157,102955
CF INDS HLDGS INC,29.3501497129,4763451
CHANGYOU COM LTD,28.0316042597,29110
CHANNELADVISOR CORP,11.1519681717,33178
CHARLES & COLVARD LTD,0.96239774524,14547
CHARLES RIV LABS INTL INC,89.9490934809,678695
CHART INDS INC,34.938939749,177939
CHARTER COMMUNICATIONS INC N,327.319777002,1184047
CHARTER FINL CORP MD,19.6725139371,34261
CHASE CORP,95.3928612156,17538
CHATHAM LODGING TR,19.7455265474,109088
CHECK POINT SOFTWARE TECH LT,102.660841579,1107394
CHEESECAKE FACTORY INC,63.3607037808,557901
CHEETAH MOBILE INC,10.7287083358,16591
CHEGG INC,8.44068224399,412052
CHEMED CORP NEW,182.647853497,16655
CHEMICAL FINL CORP,51.1505804176,195032
CHEMOCENTRYX INC,7.27625821259,79299
CHEMOURS CO,38.4992356753,915187
CHEMTURA CORP,33.4001783726,1119006
CHENIERE ENERGY INC,47.2700143837,6478166
CHENIERE ENERGY PARTNERS LP,32.3097678044,1044421
CHENIERE ENERGY PTNRS LP HLD,24.4060943028,13849
CHEROKEE INC DEL NEW,8.60303154445,12205
CHERRY HILL MTG INVT CORP,17.0950037254,95291
CHESAPEAKE ENERGY CORP,5.94007997202,7730704
CHESAPEAKE LODGING TR,23.9600412898,8732414
CHESAPEAKE UTILS CORP,69.2041522491,4624
CHEVRON CORP NEW,107.370025867,7758236
CHIASMA INC,1.69669145167,20039
CHICAGO BRIDGE & IRON CO N V,30.7494069052,830390
CHICOS FAS INC,14.1999328955,1555782
CHILDRENS PL INC,120.051085568,344520
CHIMERA INVT CORP,20.180048434,1687657
CHIMERIX INC,6.37840741238,29788
CHINA BIOLOGIC PRODS INC,100.12124524,58559
CHINA LIFE INS CO LTD,15.330509572,532859
CHINA LODGING GROUP LTD,62.0532570892,187468
CHINA MOBILE LIMITED,55.2302062842,486998
CHINA PETE & CHEM CORP,81.5115992537,113628
CHINA PHARMA HLDGS INC,0.296735905045,10110
CHINA TELECOM CORP LTD,48.6928756735,5011
CHINA UNICOM (HONG KONG) LTD,13.4739632227,18109
CHIPOTLE MEXICAN GRILL INC,445.521500892,873987
CHOICE HOTELS INTL INC,62.6017481904,159708
CHRISTOPHER & BANKS CORP,1.47584574867,78599
CHROMADEX CORP,2.71045918367,18816
CHUBB LIMITED,136.249696267,1275790
CHUNGHWA TELECOM CO LTD,33.9746081099,123504
CHURCH & DWIGHT INC,49.8698524275,1853665
CHURCHILL DOWNS INC,158.836787908,22627
CHUYS HLDGS INC,29.8035943135,33553
CIENA CORP,23.6099795854,1167303
CIGNA CORPORATION,146.490026838,1600696
CIMAREX ENERGY CO,119.491421871,466477
CIMPRESS N V,86.178748343,71665
CINCINNATI BELL INC NEW,17.6986828887,143344
CINCINNATI FINL CORP,72.2703931914,693479
CINEMARK HOLDINGS INC,44.3402596112,1026381
CINER RES LP,28.5562726549,11311
CINTAS CORP,126.540669902,1268604
CIRCOR INTL INC,59.4396522293,659055
CIRRUS LOGIC INC,60.6889941362,886800
CISCO SYS INC,33.7999748163,31409195
CIT GROUP INC,42.929760938,3857953
CITIGROUP INC,59.748536939,15051833
CITIZENS FINL GROUP INC,34.5499848432,7059540
CITRIX SYS INC,83.3901995449,3780804
CITY HLDG CO,64.4883920894,36053
CIVEO CORP CDA,2.99202596853,141710
CIVISTA BANCSHARES INC,22.1587551704,50770
CIVITAS SOLUTIONS INC,18.3364497256,16579
CLAYMORE EXCHANGE TRD FD TR,15.5374954909,612647
CLEAN ENERGY FUELS CORP,2.54977491642,966752
CLEAN HARBORS INC,55.6190144018,344055
CLEAR CHANNEL OUTDOOR HLDGS,6.05245460659,90707
CLEARSIDE BIOMEDICAL INC,7.93578400073,43852
CLEARWATER PAPER CORP,56.0064935065,30800
CLIFFS NAT RES INC,8.20995071363,4199538
CLOROX CO DEL,134.829995072,1034970
CLOUD PEAK ENERGY INC,4.57951527105,694615
CLOVIS ONCOLOGY INC,63.6695311808,620815
CLUBCORP HLDGS INC,16.0530185288,238709
CME GROUP INC,118.80054968,1945858
CMS ENERGY CORP,44.7401290417,1971921
CNA FINL CORP,44.1693406805,254611
CNH INDL N V,9.63988229049,1427922
CNO FINL GROUP INC,20.5001169626,5052898
CNOOC LTD,119.797718244,90369
CNX COAL RES LP,16.9511974422,149193
COACH INC,41.3298985165,3818156
COBALT INTL ENERGY INC,0.533473599513,1471488
COBIZ FINANCIAL INC,16.8002630773,1684676
COCA COLA BOTTLING CO CONS,206.035919274,27005
COCA COLA CO,42.4400495238,14092632
COCA COLA EUROPEAN PARTNERS,37.6901176173,3080330
COCA COLA FEMSA S A B DE C V,71.6942600831,27422
CODEXIS INC,4.80192076831,17493
CODORUS VY BANCORP INC,25.9250799452,26268
COEUR MNG INC,8.07993934387,441835
COGENT COMMUNICATIONS HLDGS,43.0501344063,174471
COGENTIX MED INC,1.81818181818,17050
COGNEX CORP,83.9496254991,888783
COGNIZANT TECHNOLOGY SOLUTIO,59.5200044624,4517792
COHEN & STEERS INC,39.9293880296,11896
COHEN & STEERS QUALITY RLTY,12.295888255,10166
COHERENT INC,205.638868659,67283
COHERUS BIOSCIENCES INC,21.1488713278,141095
COHU INC,18.4553677958,118177
COLFAX CORP,39.2600431035,747503
COLGATE PALMOLIVE CO,73.1899172054,5447458
COLLECTORS UNIVERSE INC,26.0594560405,7905
COLLEGIUM PHARMACEUTICAL INC,10.0647016535,65377
COLLIERS INTL GROUP INC,47.1991358215,45361
COLONY NORTHSTAR INC,12.9099542813,5546960
COLONY STARWOOD HOMES,33.9490487789,379775
COLUMBIA BKG SYS INC,38.9899731173,2087588
COLUMBIA PPTY TR INC,22.2500637768,6044522
COLUMBIA SPORTSWEAR CO,58.7503245134,485342
COLUMBUS MCKINNON CORP N Y,24.8221767514,41052
COMCAST CORP NEW,37.5900138299,26001560
COMERICA INC,68.5803410912,2822354
COMFORT SYS USA INC,36.6491687772,114109
COMMERCE BANCSHARES INC,56.1597562745,1288663
COMMERCEHUB INC,15.5112398814,442131
COMMERCIAL METALS CO,19.129975354,3986048
COMMERCIAL VEH GROUP INC,6.77326590637,152659
COMMSCOPE HLDG CO INC,41.7089385299,1110865
COMMUNICATIONS SYS INC,4.41261574074,27648
COMMUNITY BANKERS TR CORP,8.00199848502,124094
COMMUNITY BK SYS INC,54.9804497847,1117379
COMMUNITY HEALTH SYS INC NEW,8.03668211866,2185479
COMMUNITY HEALTHCARE TR INC,23.9007444169,201500
COMMUNITY TR BANCORP INC,45.7351006779,9883
COMMVAULT SYSTEMS INC,50.7999645918,1570257
COMPANHIA BRASILEIRA DE DIST,19.2034382973,116802
COMPANHIA DE SANEAMENTO BASI,10.4102898965,1176144
COMPANHIA ENERGETICA DE MINA,3.29002205382,9417870
COMPANHIA PARANAENSE ENERG C,10.315942946,72703
COMPANHIA SIDERURGICA NACION,2.91749328977,188518
COMPANIA CERVECERIAS UNIDAS,25.2763201965,44785
COMPANIA DE MINAS BUENAVENTU,12.0401318695,1050736
COMPASS DIVERSIFIED HOLDINGS,16.5990701355,101090
COMPASS MINERALS INTL INC,67.846579156,206908
COMPUGEN LTD,4.29787447531,59797
COMPUTER PROGRAMS & SYS INC,28.0030236394,29104
COMPUTER SCIENCES CORP,69.0106967103,860171
COMPUTER TASK GROUP INC,5.51397205589,80160
COMPX INTERNATIONAL INC,15.348501264,11076
COMSTOCK MNG INC,0.242522231205,24740
COMSTOCK RES INC,9.23137947821,166389
COMTECH TELECOMMUNICATIONS C,14.7374815781,88889
CONAGRA BRANDS INC,40.3400813319,5888709
CONATUS PHARMACEUTICALS INC,5.77685228723,14887
CONCERT PHARMACEUTICALS INC,17.0638968747,32349
CONCHO RES INC,128.340082777,1569759
CONCORDIA INTERNATIONAL CORP,1.62864830145,502871
CONDUENT INC,16.7799808012,1236533
CONE MIDSTREAM PARTNERS LP,23.609686732,1001411
CONFORMIS INC,5.21779043788,148147
CONMED CORP,44.4100242265,1007160
CONNECTICUT WTR SVC INC,53.144807411,12306
CONNECTONE BANCORP INC NEW,24.2501645903,1263744
CONNS INC,8.75428841831,25359
CONOCOPHILLIPS,49.8700081324,9754841
CONSOL ENERGY INC,16.7799621293,1863711
CONSOLIDATED COMM HLDGS INC,23.4123106986,81880
CONSOLIDATED EDISON INC,77.6599137708,2276258
CONSOLIDATED WATER CO INC,11.6451785396,16831
CONSTELLATION BRANDS INC,162.070665093,756781
CONSTELLIUM NV,6.5049958368,19216
CONSUMER PORTFOLIO SVCS INC,4.70574814266,70127
CONTAINER STORE GROUP INC,4.27191679049,10768
CONTANGO OIL & GAS COMPANY,7.32180568807,93283
CONTINENTAL BLDG PRODS INC,24.5027013392,170471
CONTINENTAL RESOURCES INC,45.4199212941,1042362
CONTRAFECT CORP,1.8041087121,103098
CONTRAVIR PHARMACEUTICALS IN,1.7859916136,12878
CONTROL4 CORP,15.7910514877,133430
CONTROLADORA VUELA CIA DE AV,13.9549635268,15765
CONVERGYS CORP,21.1499980209,3056927
COOPER COS INC,199.891611427,199283
COOPER STD HLDGS INC,110.934931131,136855
COOPER TIRE & RUBR CO,44.3497191424,306383
COPA HOLDINGS SA,112.246455141,157270
COPART INC,61.9302966115,628836
COPSYNC INC,0.25508035031,11761
CORCEPT THERAPEUTICS INC,10.957211601,215292
CORE LABORATORIES N V,115.528239106,68823
CORE MARK HOLDING CO INC,31.1770515353,44552
CORECIVIC INC,31.4203268201,1543173
CORELOGIC INC,40.7194212957,772899
CORENERGY INFRASTRUCTURE TR,33.7811350092,607114
CORESITE RLTY CORP,90.0494415164,330896
CORINDUS VASCULAR ROBOTICS I,1.30592299267,23738
CORNERSTONE ONDEMAND INC,38.8904450124,1713660
CORNING INC,27.0000084959,11299552
CORPORATE OFFICE PPTYS TR,33.1004247157,1240830
CORVEL CORP,43.5025831715,30389
COSAN LTD,8.5404844366,826651
COSTAMARE INC,6.66334537302,144522
COSTAR GROUP INC,207.220773497,190589
COSTCO WHSL CORP NEW,167.69005552,4000923
COTIVITI HLDGS INC,41.6355571171,22769
COTT CORP QUE,12.3618199196,110906
COTY INC,18.1300207153,9617529
COUNTY BANCORP INC,29.0503956685,38416
COUPA SOFTWARE INC,25.3996511482,111222
COUSINS PPTYS INC,8.27035438687,1280719
COVANTA HLDG CORP,15.7000475582,2731393
COVISINT CORP,2.07788725786,14919
COWEN GROUP INC NEW,14.9587674998,15643
CPFL ENERGIA S A,16.3899681189,783223
CPI CARD GROUP INC,4.1986513423,23579
CPS TECHNOLOGIES CORP,1.50509680509,14617
CRA INTL INC,35.3161114888,29420
CRACKER BARREL OLD CTRY STOR,159.246626844,166239
CRAFT BREWERS ALLIANCE INC,13.3447160316,22256
CRANE CO,74.8300391658,571161
CRAWFORD & CO,8.5363668091,106017
CRAY INC,21.896092325,118971
CREDICORP LTD,163.299312919,754351
CREDIT ACCEP CORP MICH,199.431271693,23913
CREDIT SUISSE GROUP,14.8396016269,1121863
CREDIT SUISSE NASSAU BRH,37.5524662876,67186
CREE INC,26.7288285818,503202
CRESCENT PT ENERGY CORP,10.8184908916,394140
CRESTWOOD EQUITY PARTNERS LP,26.2497836277,589262
CRESUD S A C I F Y A,20.0669323523,78288
CRH PLC,35.1680450151,334821
CRITEO S A,49.9922642531,155124
CROCS INC,7.07091713955,201954
CROSS CTRY HEALTHCARE INC,14.3651785418,90427
CROSSAMERICA PARTNERS LP,26.1802546742,1059157
CROWN CASTLE INTL CORP NEW,94.4503179387,2207658
CROWN CRAFTS INC,8.21420951568,18748
CROWN HOLDINGS INC,52.9496656772,634716
CRYOLIFE INC,16.6428698911,44824
CSG SYS INTL INC,37.8064427663,102099
CSI COMPRESSCO LP,9.80013624062,3395463
CSRA INC,29.2913041492,612844
CSS INDS INC,25.907823323,33349
CST BRANDS INC,48.0898199608,571098
CSW INDUSTRIALS INC,36.7088607595,12640
CSX CORP,46.5499842478,5843611
CTI BIOPHARMA CORP,4.2060169409,51355
CTRIP COM INTL LTD,49.1502707822,2889038
CTS CORP,21.2998150391,1603582
CU BANCORP CALIF,39.6498904411,584617
CUBESMART,25.9596672738,1941897
CUBIC CORP,52.8171753053,38567
CULLEN FROST BANKERS INC,88.9686544312,495062
CULP INC,31.1936780812,21639
CUMMINS INC,151.200421052,1276802
CUMULUS MEDIA INC,0.319458576871,84518
CURIS INC,2.77688140084,117758
CURRENCYSHARES AUSTRALIAN DL,76.4498687546,222865
CURRENCYSHARES CDN DLR TR,74.2399494178,37958
CURRENCYSHARES EURO TR,103.410865803,236890
CURRENCYSHARES SWISS FRANC T,95.0617815473,23227
CURRENCYSHS BRIT POUND STER,122.089110244,7429
CURRENCYSHS JAPANESE YEN TR,86.520983166,253060
CURTISS WRIGHT CORP,91.2592130316,1038339
CUSTOMERS BANCORP INC,31.5302254153,93117
CUTERA INC,20.6947867739,43006
CVB FINL CORP,22.0899355768,3504175
CVR ENERGY INC,20.0813216108,148546
CVR PARTNERS LP,4.65078807055,409608
CVR REFNG LP,9.45019346827,1547799
CVS HEALTH CORP,78.4997815808,4788956
CYBERARK SOFTWARE LTD,50.8765445137,37876
CYBEROPTICS CORP,25.9500089483,16763
CYPRESS SEMICONDUCTOR CORP,13.7600603425,8962170
CYRUSONE INC,51.4700826571,5177532
CYS INVTS INC,7.94854407995,355411
CYTOKINETICS INC,12.8524207661,51430
CYTOMX THERAPEUTICS INC,17.3010380623,10982
CYTRX CORP,0.445281290552,78602
D R HORTON INC,33.3098541748,3916949
DAKTRONICS INC,9.44891333213,116733
DANA INCORPORATED,19.3101263479,3402826
DANAHER CORP DEL,85.5298828065,4852573
DARDEN RESTAURANTS INC,83.6696818645,1821771
DARLING INGREDIENTS INC,14.5185450995,479318
DASEKE INC,10.1200112143,110573
DATAWATCH CORP,8.4132355706,21276
DAVE & BUSTERS ENTMT INC,61.0918363082,95692
DAVITA INC,67.9703923258,1117413
DAWSON GEOPHYSICAL CO NEW,5.53786515298,14446
DBV TECHNOLOGIES S A,35.2258599254,55499
DBX ETF TR,29.4340486619,60204222
DCP MIDSTREAM LP,39.2299793506,6931918
DCT INDUSTRIAL TRUST INC,48.1199989487,837074
DDR CORP,12.5299610975,23170463
DEAN FOODS CO NEW,19.6600333084,1412256
DECKERS OUTDOOR CORP,59.7257491112,59070
DEERE & CO,108.860294045,1011682
DEL FRISCOS RESTAURANT GROUP,18.0450631742,30313
DEL TACO RESTAURANTS INC,10.615235105,40131
DELEK LOGISTICS PARTNERS LP,33.3001400868,1007233
DELEK US HLDGS INC,24.270048193,478285
DELL TECHNOLOGIES INC,64.0797246194,1101893
DELMAR PHARMACEUTICALS INC,4.20667581161,10935
DELPHI AUTOMOTIVE PLC,80.4904105989,1750370
DELTA AIR LINES INC DEL,45.9600980939,6969241
DELTA NAT GAS INC,30.3520338351,16078
DELTIC TIMBER CORP,78.165601517,14239
DELUXE CORP,72.1693882806,450468
DENBURY RES INC,2.58003793055,4889463
DENISON MINES CORP,0.619061717762,37153
DENNYS CORP,12.3706466355,152296
DENTSPLY SIRONA INC,62.4402682637,2884773
DEPOMED INC,12.5503300556,365090
DERMIRA INC,34.1072487274,146743
DESCARTES SYS GROUP INC,22.8960203796,32189
DESTINATION MATERNITY CORP,4.26593689633,12424
DESTINATION XL GROUP INC,2.82574568289,12740
DETERMINE INC,3.4106117515,23163
DEUTSCHE BANK AG,17.1600041559,40973067
DEUTSCHE BK AG,2.36000905329,36861723
DEVON ENERGY CORP NEW,41.719902543,3641811
DEVRY ED GROUP INC,35.4488848306,411776
DEXCOM INC,84.7303451206,1402756
DGSE COMPANIES INC,1.48527106197,12119
DHI GROUP INC,3.94981746838,695222
DHT HOLDINGS INC,4.4713254212,289176
DHX MEDIA LTD,4.13978494624,18600
DIAGEO P L C,115.579408874,211664
DIAMOND HILL INVESTMENT GROU,194.539249147,6153
DIAMOND OFFSHORE DRILLING IN,16.7100330761,1133750
DIAMONDBACK ENERGY INC,103.715437746,688721
DIAMONDROCK HOSPITALITY CO,11.1495980418,1655396
DIANA SHIPPING INC,4.62602482481,21833
DICKS SPORTING GOODS INC,48.6605857296,1069572
DIEBOLD NXDF INC,30.7008032385,705519
DIFFERENTIAL BRANDS GROUP IN,1.94376952447,14405
DIFFUSION PHARMACEUTICALS IN,3.99057961533,15286
DIGI INTL INC,11.8989058325,75217
DIGIMARC CORP NEW,26.9904040264,36161
DIGIRAD CORP,5.31004265444,34463
DIGITAL RLTY TR INC,106.389903446,1410303
DIGITAL TURBINE INC,0.938633944209,87361
DIGITALGLOBE INC,32.7498953296,355879
DILLARDS INC,52.2400783909,486791
DIME CMNTY BANCSHARES,20.2991230755,673034
DIMENSION THERAPEUTICS INC,1.75304878049,26240
DINEEQUITY INC,54.4203454448,43017
DIODES INC,24.0569668976,93528
DIPEXIUM PHARMACEUTICALS INC,1.3126589548,24378
DIPLOMAT PHARMACY INC,15.9452908587,115520
DIREXION SHS ETF TR,25.5144115611,1194423
DISCOVER FINL SVCS,68.3902643599,2231882
DISCOVERY COMMUNICATNS NEW,28.8453865513,4097813
DISH NETWORK CORP,63.4900900436,4375549
DISNEY WALT CO,113.389994978,27014394
DIVERSIFIED RSTRNT HLDGS INC,2.30360307147,50790
DIXIE GROUP INC,3.59172718661,25336
DOCUMENT SEC SYS INC,1.2023927616,66534
DOLBY LABORATORIES INC,52.4108207306,597224
DOLLAR GEN CORP NEW,69.7297095617,1876130
DOLLAR TREE INC,78.4605040473,1262699
DOMINION DIAMOND CORP,12.6331589151,95938
DOMINION MIDSTREAM PARTNERS,31.9491772229,940838
DOMINION RES INC VA NEW,77.5700203836,3683356
DOMINOS PIZZA INC,184.30294236,328036
DOMTAR CORP,36.518654532,575651
DONALDSON INC,45.5206460699,611327
DONEGAL GROUP INC,17.6115695147,22542
DONNELLEY FINL SOLUTIONS INC,19.2910193624,308330
DONNELLEY R R & SONS CO,12.1101441004,876125
DORIAN LPG LTD,10.5309819332,83468
DORMAN PRODUCTS INC,82.1090328566,46353
DOUGLAS DYNAMICS INC,30.6316240887,16323
DOUGLAS EMMETT INC,38.4004128941,953271
DOVER CORP,80.3501293888,1340533
DOW CHEM CO,63.5400773799,5648498
DR PEPPER SNAPPLE GROUP INC,97.9203854995,1273361
DR REDDYS LABS LTD,40.1360148803,34408
DRDGOLD LIMITED,4.90839704024,81493
DRIL-QUIP INC,54.5501316785,948522
DRIVE SHACK INC,4.14950794951,381973
DSP GROUP INC,11.9993642721,62920
DST SYS INC DEL,122.500508591,693091
DSW INC,20.6795049559,1126526
DTE ENERGY CO,102.10980376,1549528
DU PONT E I DE NEMOURS & CO,80.3301876656,7119951
DUCOMMUN INC DEL,28.7572401179,9841
DUKE ENERGY CORP NEW,82.0102258772,3513635
DUKE REALTY CORP,26.2698967139,4683688
DUN & BRADSTREET CORP DEL NE,107.942156838,199505
DUNKIN BRANDS GROUP INC,54.6800739883,954205
DUPONT FABROS TECHNOLOGY INC,49.5885989999,312955
DURECT CORP,1.01874490628,14724
DXC TECHNOLOGY CO,69.2001072824,1674087
DXP ENTERPRISES INC NEW,37.8635080128,54538
DYCOM INDS INC,92.9503110696,790659
DYNAGAS LNG PARTNERS LP,17.6211453744,31099
DYNAVAX TECHNOLOGIES CORP,5.94300443935,55864
DYNEGY INC NEW DEL,2.70990470168,863499
DYNEX CAP INC,7.09183145253,309088
E L F BEAUTY INC,28.7978715431,213488
E TRADE FINANCIAL CORP,34.8899747108,3146004
EAGLE BANCORP INC MD,59.7001957357,1853009
EAGLE BULK SHIPPING INC,5.69032436928,144280
EAGLE MATERIALS INC,97.1407605849,975749
EAGLE PHARMACEUTICALS INC,82.9411034976,137037
EAST WEST BANCORP INC,51.6098804109,578397
EASTERLY GOVT PPTYS INC,19.7852261634,46095
EASTGROUP PPTY INC,73.5297133929,828835
EASTMAN CHEM CO,80.7995387664,992122
EASTMAN KODAK CO,11.4648377521,9769
EATON CORP PLC,74.1499309992,3038371
EATON VANCE CORP,44.9603802174,603865
EATON VANCE RISK MNGD DIV EQ,9.10089439824,12746
EATON VANCE TAX ADVT DIV INC,21.1077034097,11086
EATON VANCE TAX MNGD GBL DV,8.52422212088,28507
EATON VANCE TX MGD DIV EQ IN,11.0570179058,12119
EATON VANCE TX MNG BY WRT OP,15.1957746894,33891
EATON VANCE TXMGD GL BUYWR O,10.9377801685,11154
EBAY INC,33.5699181324,8226085
EBIX INC,61.2414033761,68777
ECHOSTAR CORP,56.9560172978,66367
ECLIPSE RES CORP,2.53867244356,147715
ECOLAB INC,125.339837326,804429
ECOPETROL S A,9.319968882,777685
EDGEWELL PERS CARE CO,73.1392366873,331450
EDISON INTL,79.6101705638,1675502
EDITAS MEDICINE INC,22.3096733123,34559
EDUCATION RLTY TR INC,40.851028218,262882
EDWARDS LIFESCIENCES CORP,94.0700823029,2619834
EGAIN CORP,1.44294279037,49205
EGALET CORP,5.08677438659,20052
EHEALTH INC,12.0354481559,42541
EL PASO ELEC CO,50.4978982624,88974
EL POLLO LOCO HLDGS INC,11.9472047334,26366
ELBIT SYS LTD,113.618130766,9972
ELDORADO GOLD CORP NEW,3.40939822532,1919107
ELDORADO RESORTS INC,18.9255448199,235766
ELECTRO SCIENTIFIC INDS,6.96148868758,44818
ELECTROMED INC,4.94143484627,16392
ELECTRONIC ARTS INC,89.5199780257,4088417
ELECTRONICS FOR IMAGING INC,48.8302395152,2566893
ELEVEN BIOTHERAPEUTICS INC,2.2137887413,15810
ELLIE MAE INC,100.275106862,111593
ELLINGTON RESIDENTIAL MTG RE,14.674237896,33460
ELLIS PERRY INTL INC,21.4799109384,169321
