nameOfIssuer,titleOfClass,cusip,value,sshPrnamt,sshPrnamtType,investmentDiscretion,otherManager,Sole,Shared,None,putCall
BLACK BOX CORP DEL,CMN,091826107,429,18305,SH,DFND,1,18305,0,0,
BLACK DIAMOND INC,CMN,09202G101,13061,1164126,SH,DFND,2,1164126,0,0,
BLACK HILLS CORP,CMN,092113109,6090,99209,SH,DFND,1,99209,0,0,
BLACK HILLS CORP,CMN,092113109,40664,662386,SH,DFND,2,627321,0,35065,
BLACKBAUD INC,CMN,09227Q100,1678,46955,SH,DFND,1,46955,0,0,
BLACKBAUD INC,CMN,09227Q100,1370,38322,SH,DFND,2,38322,0,0,
BLACKBERRY LTD,CMN,09228F103,4742,463045,SH,DFND,1,463035,0,10,
BLACKBERRY LTD,CMN,09228F103,24887,2430400,SH,DFND,1,2430400,0,0,Call
BLACKBERRY LTD,CMN,09228F103,23746,2318900,SH,DFND,1,2318900,0,0,Put
BLACKBERRY LTD,CMN,09228F103,1861,181764,SH,DFND,2,181764,0,0,
BLACKBERRY LTD,CMN,09228F103,6890,672895,SH,DFND,3,672895,0,0,
BLACKHAWK NETWORK HLDGS INC,CMN,09238E104,324,11483,SH,DFND,1,8873,0,2610,
BLACKHAWK NETWORK HLDGS INC,CMN,09238E203,18795,700000,SH,DFND,1,690540,0,9460,
BLACKHAWK NETWORK HLDGS INC,CMN,09238E203,85,3184,SH,DFND,1,3184,0,0,Put
BLACKHAWK NETWORK HLDGS INC,CMN,09238E203,37,1360,SH,DFND,1,1360,0,0,Call
BLACKHAWK NETWORK HLDGS INC,CMN,09238E104,2117,75000,SH,DFND,1,75000,0,0,Call
BLACKHAWK NETWORK HLDGS INC,CMN,09238E203,366,13644,SH,DFND,2,13644,0,0,
BLACKROCK BUILD AMER BD TR,CMN,09248X100,5084,234264,SH,DFND,1,234264,0,0,
BLACKROCK CORPOR HI YLD FD I,CMN,09255P107,1502,122245,SH,DFND,1,122245,0,0,
BLACKROCK CR ALLCTN INC TR,CMN,092508100,208,15141,SH,DFND,1,15141,0,0,
BLACKROCK DEBT STRAT FD INC,CMN,09255R103,96,23343,SH,DFND,1,23343,0,0,
BLACKROCK DEBT STRAT FD INC,CMN,09255R103,832,202985,SH,DFND,3,0,0,202985,
BLACKROCK ENH CAP & INC FD I,CMN,09256A109,259,17589,SH,DFND,1,7589,0,10000,
BLACKROCK ENHANCED EQT DIV T,CMN,09251A104,366,43608,SH,DFND,1,43608,0,0,
BLACKROCK GLOBAL OPP EQTY TR,CMN,092501105,389,25871,SH,DFND,1,15732,0,10139,
BLACKROCK INC,CMN,09247X101,90227,282311,SH,DFND,1,253273,0,29038,
BLACKROCK INC,CMN,09247X101,17418,54500,SH,DFND,1,54500,0,0,Put
BLACKROCK INC,CMN,09247X101,10451,32700,SH,DFND,1,32700,0,0,Call
BLACKROCK INC,CMN,09247X101,58713,183707,SH,DFND,2,183707,0,0,
BLACKROCK INCOME OPP TRUST I,CMN,092475102,178,16397,SH,DFND,1,7947,0,8450,
BLACKROCK INCOME TR INC,CMN,09247F100,132,19852,SH,DFND,1,19852,0,0,
BLACKROCK INTL GRWTH & INC T,CMN,092524107,97,11831,SH,DFND,1,11831,0,0,
BLACKROCK KELSO CAPITAL CORP,CMN,092533108,3226,354072,SH,DFND,1,354072,0,0,
BLACKROCK KELSO CAPITAL CORP,CMN,092533108,117,12866,SH,DFND,2,12866,0,0,
BLACKROCK LONG-TERM MUNI ADV,CMN,09250B103,417,36972,SH,DFND,1,36972,0,0,
BLACKROCK MULTI-SECTOR INC T,CMN,09258A107,242,13059,SH,DFND,1,13059,0,0,
BLACKROCK MUNI INCOME INV QL,CMN,09250G102,389,27497,SH,DFND,1,27497,0,0,
BLACKROCK MUNI INTER DR FD I,CMN,09253X102,1506,103158,SH,DFND,1,103158,0,0,
BLACKROCK MUNIHLDGS NJ QLTY,CMN,09254X101,661,46084,SH,DFND,1,46084,0,0,
BLACKROCK MUNIHLDGS NY QLTY,CMN,09255C106,821,59598,SH,DFND,1,59598,0,0,
BLACKROCK MUNIHLDNGS CALI QL,CMN,09254L107,1730,120808,SH,DFND,1,120808,0,0,
BLACKROCK MUNIY QUALITY FD I,CMN,09254G108,738,57690,SH,DFND,1,57690,0,0,
BLACKROCK MUNIYIELD CALIF FD,CMN,09254M105,890,58872,SH,DFND,1,58872,0,0,
BLACKROCK MUNIYIELD NY QLTY,CMN,09255E102,1001,75911,SH,DFND,1,75911,0,0,
BLACKROCK MUNIYIELD PA QLTY,CMN,09255G107,402,28559,SH,DFND,1,28559,0,0,
BLACKROCK MUNIYLD INVST QLTY,CMN,09254T100,401,29843,SH,DFND,1,29843,0,0,
BLACKROCK MUNIYLD MICH QLTY,CMN,09254W103,392,30257,SH,DFND,1,30257,0,0,
BLACKROCK MUNIYLD MICH QLTY,CMN,09254V105,924,66076,SH,DFND,1,66076,0,0,
BLACKROCK REAL ASSET EQUITY,CMN,09254B109,145,15409,SH,DFND,1,15409,0,0,
BLACKROCK RES & COMM STRAT T,CMN,09257A108,165,13322,SH,DFND,1,13322,0,0,
BLACKSTONE GROUP L P,CMN,09253U108,109396,3271402,SH,DFND,1,2954297,0,317105,
BLACKSTONE GROUP L P,CMN,09253U108,49856,1490900,SH,DFND,1,1490900,0,0,Call
BLACKSTONE GROUP L P,CMN,09253U108,52494,1569800,SH,DFND,1,1569800,0,0,Put
BLACKSTONE GROUP L P,CMN,09253U108,1666,49818,SH,DFND,3,5918,0,43900,
BLACKSTONE GROUP L P,CMN,09253U108,553,16530,SH,DFND,4,0,0,16530,
BLACKSTONE MTG TR INC,CNV,09257WAA8,12761,11594000,PRN,DFND,1,11594000,0,0,
BLACKSTONE MTG TR INC,CMN,09257W100,493,17002,SH,DFND,1,17002,0,0,
BLACKSTONE MTG TR INC,CMN,09257W100,66779,2302732,SH,DFND,2,2188537,0,114195,
BLDRS INDEX FDS TR,CMN,09348R201,1289,50646,SH,DFND,1,50646,0,0,
BLDRS INDEX FDS TR,CMN,09348R300,915,23396,SH,DFND,1,23396,0,0,
BLOCK H & R INC,CMN,093671105,40317,1202787,SH,DFND,1,1202787,0,0,
BLOCK H & R INC,CMN,093671105,3617,107900,SH,DFND,1,107900,0,0,Put
BLOCK H & R INC,CMN,093671105,3855,115000,SH,DFND,1,115000,0,0,Call
BLOCK H & R INC,CMN,093671105,30664,914783,SH,DFND,2,867792,0,46991,
BLOOMIN BRANDS INC,CMN,094235108,1131,50429,SH,DFND,1,50429,0,0,
BLOOMIN BRANDS INC,CMN,094235108,45460,2026755,SH,DFND,2,1960860,0,65895,
BLUCORA INC,CMN,095229100,684,36241,SH,DFND,1,36241,0,0,
BLUCORA INC,CMN,095229100,1377,72973,SH,DFND,2,72973,0,0,
BLUE NILE INC,CMN,09578R103,501,17892,SH,DFND,1,17892,0,0,
BLUE NILE INC,CMN,09578R103,171,6100,SH,DFND,1,6100,0,0,Put
BLUE NILE INC,CMN,09578R103,224,8000,SH,DFND,1,8000,0,0,Call
BLUEBIRD BIO INC,CMN,09609G100,2521,65361,SH,DFND,1,65361,0,0,
BLUEBIRD BIO INC,CMN,09609G100,2029,52600,SH,DFND,1,52600,0,0,Call
BLUEBIRD BIO INC,CMN,09609G100,9707,251683,SH,DFND,2,251683,0,0,
BLUELINX HLDGS INC,CMN,09624H109,49,34738,SH,DFND,1,34738,0,0,
BLYTH INC,CMN,09643P207,162,20830,SH,DFND,1,20830,0,0,
BLYTH INC,CMN,09643P207,404,51900,SH,DFND,2,51900,0,0,
BOARDWALK PIPELINE PARTNERS,CMN,096627104,36553,1975842,SH,DFND,1,1975842,0,0,
BOARDWALK PIPELINE PARTNERS,CMN,096627104,1050,56730,SH,DFND,2,56730,0,0,
BOB EVANS FARMS INC,CMN,096761101,1367,27310,SH,DFND,1,27310,0,0,
BOB EVANS FARMS INC,CMN,096761101,636,12700,SH,DFND,1,12700,0,0,Call
BOB EVANS FARMS INC,CMN,096761101,851,17000,SH,DFND,1,17000,0,0,Put
BOB EVANS FARMS INC,CMN,096761101,718,14337,SH,DFND,2,14337,0,0,
BODY CENT CORP,CMN,09689U102,137,155034,SH,DFND,1,155034,0,0,
BOEING CO,CMN,097023105,292016,2295180,SH,DFND,1,1455177,0,840003,
BOEING CO,CMN,097023105,138643,1089700,SH,DFND,1,1089700,0,0,Put
BOEING CO,CMN,097023105,90295,709700,SH,DFND,1,709700,0,0,Call
BOEING CO,CMN,097023105,410849,3229186,SH,DFND,2,3095768,0,133418,
BOEING CO,CMN,097023105,8425,66215,SH,DFND,3,2406,0,63809,
BOEING CO,CMN,097023105,1085,8529,SH,DFND,4,0,0,8529,
BOEING CO,CMN,097023105,37986,298562,SH,DFND,5,116,0,298446,
BOEING CO,CMN,097023105,7,54,SH,DFND,6,54,0,0,
BOEING CO,CMN,097023105,6284,49392,SH,OTR,"6,2",0,49392,0,
BOFI HLDG INC,CMN,05566U108,1279,17404,SH,DFND,1,17404,0,0,
BOFI HLDG INC,CMN,05566U108,154,2100,SH,DFND,1,2100,0,0,Put
BOFI HLDG INC,CMN,05566U108,125,1700,SH,DFND,1,1700,0,0,Call
BOINGO WIRELESS INC,CMN,09739C102,83,12215,SH,DFND,1,12215,0,0,
BOISE CASCADE CO DEL,CMN,09739D100,1361,47506,SH,DFND,1,47506,0,0,
BOISE CASCADE CO DEL,CMN,09739D100,2864,100000,SH,DFND,1,100000,0,0,Put
BOK FINL CORP,CMN,05561Q201,1724,25879,SH,DFND,1,25879,0,0,
BOK FINL CORP,CMN,05561Q201,8464,127094,SH,DFND,2,125269,0,1825,
BOK FINL CORP,CMN,05561Q201,106,1595,SH,OTR,"6,2",0,1595,0,
BOLT TECHNOLOGY CORP,CMN,097698104,215,11706,SH,DFND,1,11706,0,0,
BON-TON STORES INC,CMN,09776J101,478,46375,SH,DFND,1,46375,0,0,
BON-TON STORES INC,CMN,09776J101,175,17000,SH,DFND,1,17000,0,0,Put
BONA FILM GROUP LTD,CMN,09777B107,379,61186,SH,DFND,1,61186,0,0,
BONANZA CREEK ENERGY INC,CMN,097793103,3793,66322,SH,DFND,1,48147,0,18175,
BONANZA CREEK ENERGY INC,CMN,097793103,784,13700,SH,DFND,1,13700,0,0,Put
BONANZA CREEK ENERGY INC,CMN,097793103,360,6300,SH,DFND,1,6300,0,0,Call
BONANZA CREEK ENERGY INC,CMN,097793103,9478,165723,SH,DFND,2,165723,0,0,
BOOZ ALLEN HAMILTON HLDG COR,CMN,099502106,4843,228023,SH,DFND,1,228023,0,0,
BOOZ ALLEN HAMILTON HLDG COR,CMN,099502106,523,24635,SH,DFND,2,24635,0,0,
BORDERFREE INC,CMN,09970L100,1252,75537,SH,DFND,1,75537,0,0,
BORGWARNER INC,CMN,099724106,34788,533640,SH,DFND,1,533180,0,460,
BORGWARNER INC,CMN,099724106,16080,246669,SH,DFND,2,246669,0,0,
BOSTON BEER INC,CMN,100557107,1943,8691,SH,DFND,1,8191,0,500,
BOSTON BEER INC,CMN,100557107,4011,17945,SH,DFND,2,17945,0,0,
BOSTON PRIVATE FINL HLDGS IN,CMN,101119105,3935,292809,SH,DFND,1,292809,0,0,
BOSTON PRIVATE FINL HLDGS IN,CMN,101119105,40969,3048323,SH,DFND,2,2882903,0,165420,
BOSTON PROPERTIES INC,CMN,101121101,65334,552834,SH,DFND,1,510954,0,41880,
BOSTON PROPERTIES INC,CMN,101121101,54440,460653,SH,DFND,2,446963,0,13690,
BOSTON PROPERTIES INC,CMN,101121101,53,451,SH,OTR,"6,2",0,451,0,
BOSTON SCIENTIFIC CORP,CMN,101137107,33407,2616018,SH,DFND,1,2616018,0,0,
BOSTON SCIENTIFIC CORP,CMN,101137107,6893,539800,SH,DFND,1,539800,0,0,Call
BOSTON SCIENTIFIC CORP,CMN,101137107,3588,281000,SH,DFND,1,281000,0,0,Put
BOSTON SCIENTIFIC CORP,CMN,101137107,46775,3662886,SH,DFND,2,3158303,0,504583,
BOSTON SCIENTIFIC CORP,CMN,101137107,1189,93102,SH,OTR,"6,2",0,93102,0,
BOTTOMLINE TECH DEL INC,CMN,101388106,419,14016,SH,DFND,1,14016,0,0,
BOTTOMLINE TECH DEL INC,CMN,101388106,380,12715,SH,DFND,2,12715,0,0,
BOULDER BRANDS INC,CMN,101405108,599,42277,SH,DFND,1,42277,0,0,
BOULDER GROWTH & INCOME FD I,CMN,101507101,2671,313471,SH,DFND,1,313471,0,0,
BOULDER TOTAL RETURN FD INC,CMN,101541100,8040,313316,SH,DFND,1,313316,0,0,
BOYD GAMING CORP,CMN,103304101,1771,145961,SH,DFND,1,145961,0,0,
BOYD GAMING CORP,CMN,103304101,6350,523500,SH,DFND,1,523500,0,0,Put
BOYD GAMING CORP,CMN,103304101,2124,175100,SH,DFND,1,175100,0,0,Call
BOYD GAMING CORP,CMN,103304101,1004,82757,SH,DFND,2,82757,0,0,
BP PLC,CMN,055622104,4455,84462,SH,DFND,1,815,0,83647,
BP PLC,CMN,055622104,57577,1091500,SH,DFND,1,1091500,0,0,Put
BP PLC,CMN,055622104,155022,2938800,SH,DFND,1,2938800,0,0,Call
BP PLC,CMN,055622104,247411,4690258,SH,DFND,2,4133421,0,556837,
BP PLC,CMN,055622104,211,4000,SH,DFND,3,0,0,4000,
BP PLC,CMN,055622104,6442,122129,SH,DFND,7,122129,0,0,
BP PRUDHOE BAY RTY TR,CMN,055630107,729,7369,SH,DFND,1,7369,0,0,
BPZ RESOURCES INC,CMN,055639108,340,110498,SH,DFND,1,110498,0,0,
BPZ RESOURCES INC,CNV,055639AB4,25,25000,PRN,DFND,1,25000,0,0,
BPZ RESOURCES INC,CMN,055639108,51,16700,SH,DFND,1,16700,0,0,Put
BPZ RESOURCES INC,CMN,055639108,67,21700,SH,DFND,1,21700,0,0,Call
BRADY CORP,CMN,104674106,1146,38356,SH,DFND,1,38356,0,0,
BRANDYWINE RLTY TR,CMN,105368203,6731,431491,SH,DFND,1,431491,0,0,
BRANDYWINE RLTY TR,CMN,105368203,69970,4485250,SH,DFND,2,4485250,0,0,
BRANDYWINE RLTY TR,CMN,105368203,8,513,SH,OTR,"6,2",0,513,0,
BRASKEM S A,CMN,105532105,254,19730,SH,DFND,1,19730,0,0,
BRAVO BRIO RESTAURANT GROUP,CMN,10567B109,22174,1420514,SH,DFND,1,1420514,0,0,
BREITBURN ENERGY PARTNERS LP,CMN,106776107,1703,76991,SH,DFND,1,76991,0,0,
BRF SA,CMN,10552T107,2035,83709,SH,DFND,1,83709,0,0,
BRF SA,CMN,10552T107,2946,121184,SH,DFND,2,121184,0,0,
BRF SA,CMN,10552T107,41602,1711318,SH,DFND,3,1711318,0,0,
BRIDGE CAP HLDGS,CMN,108030107,13508,557932,SH,DFND,2,526772,0,31160,
BRIDGEPOINT ED INC,CMN,10807M105,389,29262,SH,DFND,1,29262,0,0,
BRIDGEPOINT ED INC,CMN,10807M105,1682,126665,SH,DFND,2,126665,0,0,
BRIGGS & STRATTON CORP,CMN,109043109,204,9956,SH,DFND,1,9956,0,0,
BRIGHT HORIZONS FAM SOL IN D,CMN,109194100,1708,39774,SH,DFND,1,39774,0,0,
BRIGHTCOVE INC,CMN,10921T101,303,28743,SH,DFND,1,28743,0,0,
BRINKER INTL INC,CMN,109641100,3843,78992,SH,DFND,1,78992,0,0,
BRINKER INTL INC,CMN,109641100,7580,155800,SH,DFND,2,148432,0,7368,
BRINKS CO,CMN,109696104,308,10922,SH,DFND,1,10922,0,0,
BRINKS CO,CMN,109696104,228,8068,SH,DFND,2,8068,0,0,
BRISTOL MYERS SQUIBB CO,CMN,110122108,217356,4480635,SH,DFND,1,3834983,0,645652,
BRISTOL MYERS SQUIBB CO,CMN,110122108,57843,1192400,SH,DFND,1,1192400,0,0,Put
BRISTOL MYERS SQUIBB CO,CMN,110122108,25274,521000,SH,DFND,1,521000,0,0,Call
BRISTOL MYERS SQUIBB CO,CMN,110122108,110692,2281844,SH,DFND,2,2185507,0,96337,
BRISTOL MYERS SQUIBB CO,CMN,110122108,2822,58177,SH,OTR,"6,2",0,58177,0,
BRISTOW GROUP INC,CMN,110394103,2415,29952,SH,DFND,1,29952,0,0,
BRISTOW GROUP INC,CNV,110394AC7,18,14000,PRN,DFND,1,14000,0,0,
BRISTOW GROUP INC,CMN,110394103,205,2541,SH,DFND,2,2541,0,0,
BRITISH AMERN TOB PLC,CMN,110448107,1380,11586,SH,DFND,1,11586,0,0,
BRITISH AMERN TOB PLC,CMN,110448107,22031,185008,SH,DFND,2,185008,0,0,
BRITISH AMERN TOB PLC,CMN,110448107,494,4152,SH,DFND,3,4152,0,0,
BRIXMOR PPTY GROUP INC,CMN,11120U105,5885,256419,SH,DFND,1,256419,0,0,
BRIXMOR PPTY GROUP INC,CMN,11120U105,96486,4204187,SH,DFND,2,4181423,0,22764,
BROADCOM CORP,CMN,111320107,62161,1674596,SH,DFND,1,1648323,0,26273,
BROADCOM CORP,CMN,111320107,59693,1608100,SH,DFND,1,1608100,0,0,Put
BROADCOM CORP,CMN,111320107,65624,1767900,SH,DFND,1,1767900,0,0,Call
BROADCOM CORP,CMN,111320107,29157,785474,SH,DFND,2,733353,0,52121,
BROADRIDGE FINL SOLUTIONS IN,CMN,11133T103,16069,385909,SH,DFND,1,385505,0,404,
BROADRIDGE FINL SOLUTIONS IN,CMN,11133T103,1668,40061,SH,DFND,2,40061,0,0,
BROADSOFT INC,CMN,11133B409,377,14287,SH,DFND,1,12887,0,1400,
BROCADE COMMUNICATIONS SYS I,CMN,111621306,12749,1385810,SH,DFND,1,1385345,0,465,
BROCADE COMMUNICATIONS SYS I,CMN,111621306,1027,111600,SH,DFND,1,111600,0,0,Call
BROCADE COMMUNICATIONS SYS I,CMN,111621306,624,67800,SH,DFND,1,67800,0,0,Put
BROCADE COMMUNICATIONS SYS I,CMN,111621306,29043,3156806,SH,DFND,2,2934611,0,222195,
BROCADE COMMUNICATIONS SYS I,CMN,111621306,287,31172,SH,OTR,"6,2",0,31172,0,
BROOKDALE SR LIVING INC,CMN,112463104,7555,226603,SH,DFND,1,226603,0,0,
BROOKDALE SR LIVING INC,CMN,112463104,9920,297535,SH,DFND,2,297535,0,0,
BROOKFIELD ASSET MGMT INC,CMN,112585104,8644,196359,SH,DFND,1,196359,0,0,
BROOKFIELD ASSET MGMT INC,CMN,112585104,16505,374954,SH,DFND,2,374954,0,0,
BROOKFIELD ASSET MGMT INC,CMN,112585104,3735,84839,SH,DFND,3,84839,0,0,
BROOKFIELD ASSET MGMT INC,CMN,112585104,72,1644,SH,OTR,"6,2",0,1644,0,
BROOKFIELD INFRAST PARTNERS,CMN,G16252101,393,9412,SH,DFND,1,9412,0,0,
BROOKFIELD PPTY PARTNERS L P,CMN,G16249107,29787,1427274,SH,DFND,1,1427274,0,0,
BROOKFIELD RENEWABLE ENRGY P,CMN,G16258108,211,7105,SH,DFND,1,7105,0,0,
BROOKFIELD RENEWABLE ENRGY P,CMN,G16258108,273,9200,SH,DFND,2,8900,0,300,
BROOKLINE BANCORP INC DEL,CMN,11373M107,2774,296019,SH,DFND,1,296019,0,0,
BROOKLINE BANCORP INC DEL,CMN,11373M107,12297,1312346,SH,DFND,2,1242201,0,70145,
BROOKS AUTOMATION INC,CMN,114340102,121,11213,SH,DFND,1,11213,0,0,
BROOKS AUTOMATION INC,CMN,114340102,2133,198056,SH,DFND,2,198056,0,0,
BROWN & BROWN INC,CMN,115236101,6686,217714,SH,DFND,1,217714,0,0,
BROWN & BROWN INC,CMN,115236101,933,30376,SH,DFND,2,30376,0,0,
BROWN FORMAN CORP,CMN,115637100,579,6273,SH,DFND,1,5714,0,559,
BROWN FORMAN CORP,CMN,115637209,36130,383665,SH,DFND,1,383526,0,139,
BROWN FORMAN CORP,CMN,115637209,8547,90760,SH,DFND,2,90760,0,0,
BROWN FORMAN CORP,CMN,115637100,1022,11065,SH,DFND,2,11065,0,0,
BROWN SHOE INC NEW,CMN,115736100,7045,246247,SH,DFND,1,246247,0,0,
BROWN SHOE INC NEW,CMN,115736100,1747,61080,SH,DFND,2,61080,0,0,
BRUKER CORP,CMN,116794108,2643,108892,SH,DFND,1,108892,0,0,
BRUKER CORP,CMN,116794108,12693,523003,SH,DFND,2,523003,0,0,
BRUNSWICK CORP,CMN,117043109,5942,141047,SH,DFND,1,141047,0,0,
BRUNSWICK CORP,CMN,117043109,32204,764405,SH,DFND,2,724060,0,40345,
BRYN MAWR BK CORP,CMN,117665109,337,11558,SH,DFND,1,11558,0,0,
BSD MED CORP DEL,CMN,055662100,11,11582,SH,DFND,1,11582,0,0,
BT GROUP PLC,CMN,05577E101,1019,15522,SH,DFND,1,177,0,15345,
BT GROUP PLC,CMN,05577E101,9974,151980,SH,DFND,2,151980,0,0,
BUCKEYE PARTNERS L P,CMN,118230101,24621,296421,SH,DFND,1,63581,0,232840,
BUCKEYE PARTNERS L P,CMN,118230101,221472,2666408,SH,DFND,2,2666408,0,0,
BUCKLE INC,CMN,118440106,2966,66863,SH,DFND,1,66863,0,0,
BUCKLE INC,CMN,118440106,905,20400,SH,DFND,1,20400,0,0,Put
BUCKLE INC,CMN,118440106,390,8800,SH,DFND,1,8800,0,0,Call
BUCKLE INC,CMN,118440106,404,9101,SH,DFND,2,9101,0,0,
BUCKLE INC,CMN,118440106,3770,84985,SH,DFND,6,84985,0,0,
BUFFALO WILD WINGS INC,CMN,119848109,5715,34489,SH,DFND,1,34489,0,0,
BUFFALO WILD WINGS INC,CMN,119848109,3264,19700,SH,DFND,1,19700,0,0,Put
BUFFALO WILD WINGS INC,CMN,119848109,2403,14500,SH,DFND,1,14500,0,0,Call
BUFFALO WILD WINGS INC,CMN,119848109,7611,45929,SH,DFND,2,45929,0,0,
BUILD A BEAR WORKSHOP,CMN,120076104,834,62423,SH,DFND,1,62423,0,0,
BUILD A BEAR WORKSHOP,CMN,120076104,41,3100,SH,DFND,1,3100,0,0,Put
BUILD A BEAR WORKSHOP,CMN,120076104,16,1200,SH,DFND,1,1200,0,0,Call
BUILDERS FIRSTSOURCE INC,CMN,12008R107,90,11997,SH,DFND,1,11997,0,0,
BUILDERS FIRSTSOURCE INC,CMN,12008R107,84,11295,SH,DFND,2,11295,0,0,
BUNGE LIMITED,CMN,G16962105,15588,206088,SH,DFND,1,206088,0,0,
BUNGE LIMITED,CMN,G16962105,6929,91600,SH,DFND,1,91600,0,0,Call
BUNGE LIMITED,CMN,G16962105,4622,61100,SH,DFND,1,61100,0,0,Put
BUNGE LIMITED,CMN,G16962105,3421,45226,SH,DFND,2,45226,0,0,
BURGER KING WORLDWIDE INC,CMN,121220107,5339,196142,SH,DFND,1,191529,0,4613,
BURGER KING WORLDWIDE INC,CMN,121220107,2722,100000,SH,DFND,1,100000,0,0,Call
BURGER KING WORLDWIDE INC,CMN,121220107,13610,500000,SH,DFND,1,500000,0,0,Put
BURGER KING WORLDWIDE INC,CMN,121220107,286,10511,SH,DFND,2,10511,0,0,
BURLINGTON STORES INC,CMN,122017106,219,6872,SH,DFND,1,6872,0,0,
BURLINGTON STORES INC,CMN,122017106,207,6500,SH,DFND,1,6500,0,0,Put
BURLINGTON STORES INC,CMN,122017106,127,4000,SH,DFND,1,4000,0,0,Call
BURLINGTON STORES INC,CMN,122017106,26335,826573,SH,DFND,2,826573,0,0,
C D I CORP,CMN,125071100,291,20224,SH,DFND,1,20224,0,0,
C D I CORP,CMN,125071100,771,53518,SH,DFND,2,53518,0,0,
C H ROBINSON WORLDWIDE INC,CMN,12541W209,24399,382494,SH,DFND,1,378914,0,3580,
C H ROBINSON WORLDWIDE INC,CMN,12541W209,17836,279600,SH,DFND,1,279600,0,0,Call
C H ROBINSON WORLDWIDE INC,CMN,12541W209,5027,78800,SH,DFND,1,78800,0,0,Put
C H ROBINSON WORLDWIDE INC,CMN,12541W209,107178,1680165,SH,DFND,2,1675578,0,4587,
C H ROBINSON WORLDWIDE INC,CMN,12541W209,2581,40454,SH,OTR,"6,2",0,40454,0,
C&J ENERGY SVCS INC,CMN,12467B304,1567,46377,SH,DFND,1,46377,0,0,
C&J ENERGY SVCS INC,CMN,12467B304,262,7760,SH,DFND,2,7760,0,0,
CA INC,CMN,12673P105,45739,1591458,SH,DFND,1,1591458,0,0,
CA INC,CMN,12673P105,4394,152900,SH,DFND,1,152900,0,0,Call
CA INC,CMN,12673P105,2828,98400,SH,DFND,1,98400,0,0,Put
CA INC,CMN,12673P105,33369,1161067,SH,DFND,2,1153607,0,7460,
CABELAS INC,CMN,126804301,9254,148294,SH,DFND,1,148294,0,0,
CABELAS INC,CMN,126804301,1753,28100,SH,DFND,1,28100,0,0,Put
CABELAS INC,CMN,126804301,668,10700,SH,DFND,1,10700,0,0,Call
CABELAS INC,CMN,126804301,1173,18804,SH,DFND,2,18804,0,0,
CABLEVISION SYS CORP,CMN,12686C109,8048,455982,SH,DFND,1,403832,0,52150,
CABLEVISION SYS CORP,CMN,12686C109,489,27700,SH,DFND,1,27700,0,0,Call
CABLEVISION SYS CORP,CMN,12686C109,344,19500,SH,DFND,1,19500,0,0,Put
CABLEVISION SYS CORP,CMN,12686C109,23944,1356596,SH,DFND,2,1296032,0,60564,
CABOT CORP,CMN,127055101,4755,82004,SH,DFND,1,81079,0,925,
CABOT CORP,CMN,127055101,4149,71548,SH,DFND,2,71548,0,0,
CABOT MICROELECTRONICS CORP,CMN,12709P103,429,9618,SH,DFND,1,9618,0,0,
CABOT MICROELECTRONICS CORP,CMN,12709P103,49109,1099874,SH,DFND,2,1041962,0,57912,
CABOT OIL & GAS CORP,CMN,127097103,43382,1270711,SH,DFND,1,1192265,0,78446,
CABOT OIL & GAS CORP,CMN,127097103,15489,453700,SH,DFND,1,453700,0,0,Call
CABOT OIL & GAS CORP,CMN,127097103,9286,272000,SH,DFND,1,272000,0,0,Put
CABOT OIL & GAS CORP,CMN,127097103,5672,166136,SH,DFND,2,166136,0,0,
CACI INTL INC,CMN,127190304,792,11274,SH,DFND,1,11274,0,0,
CACI INTL INC,CMN,127190304,997,14200,SH,DFND,1,14200,0,0,Put
CACI INTL INC,CMN,127190304,463,6600,SH,DFND,1,6600,0,0,Call
CACI INTL INC,CMN,127190304,47125,671206,SH,DFND,2,635416,0,35790,
CADENCE DESIGN SYSTEM INC,CMN,127387108,4946,282782,SH,DFND,1,282782,0,0,
CADENCE DESIGN SYSTEM INC,CMN,127387108,4057,231966,SH,DFND,2,231966,0,0,
CAE INC,CMN,124765108,1138,86700,SH,DFND,2,86700,0,0,
CAE INC,CMN,124765108,2440,185858,SH,DFND,3,185858,0,0,
CAESARS ACQUISITION CO,CMN,12768T103,19097,1543828,SH,DFND,1,1543828,0,0,
CAESARS ENTMT CORP,CMN,127686103,5165,285653,SH,DFND,1,285653,0,0,
CAESARS ENTMT CORP,CMN,127686103,226,12510,SH,DFND,2,12510,0,0,
CAESARSTONE SDOT-YAM LTD,CMN,M20598104,95,1943,SH,DFND,1,1943,0,0,
CAESARSTONE SDOT-YAM LTD,CMN,M20598104,869,17700,SH,DFND,1,17700,0,0,Call
CAESARSTONE SDOT-YAM LTD,CMN,M20598104,2017,41100,SH,DFND,1,41100,0,0,Put
CAL DIVE INTL INC DEL,CMN,12802T101,315,238448,SH,DFND,1,238448,0,0,
CAL MAINE FOODS INC,CMN,128030202,401,5390,SH,DFND,1,5390,0,0,
CAL MAINE FOODS INC,CMN,128030202,4625,62235,SH,DFND,2,62235,0,0,
CALAMOS ASSET MGMT INC,CMN,12811R104,555,41450,SH,DFND,1,41450,0,0,
CALAMOS ASSET MGMT INC,CMN,12811R104,247,18458,SH,DFND,2,18458,0,0,
CALAMOS STRATEGIC TOTL RETN,CMN,128125101,146,12188,SH,DFND,1,12188,0,0,
CALAMP CORP,CMN,128126109,472,21804,SH,DFND,1,21804,0,0,
