nameOfIssuer,sprice,sshPrnamt
BRT RLTY TR,6.95890689287,19687
BRUKER CORP,28.0001211674,957353
BRUNSWICK CORP,47.9793782037,439147
BRYN MAWR BK CORP,25.6835128418,9656
BT GROUP PLC,32.0791805044,548923
BUCKEYE PARTNERS L P,67.9400691948,5967215
BUCKLE INC,33.8879200641,21217
BUFFALO WILD WINGS INC,148.118230713,148557
BUILD A BEAR WORKSHOP,13.002759428,23918
BUILDERS FIRSTSOURCE INC,11.2703790577,172665
BUNGE LIMITED,56.6692772772,560533
BURLINGTON STORES INC,56.2399654995,3079376
BWX TECHNOLOGIES INC,33.5583684112,335207
C B PHARMA ACQUISITION CORP,10.1734104046,17300
C D I CORP,6.27702901289,95268
C H ROBINSON WORLDWIDE INC,74.2303981987,955754
C&J ENERGY SVCS LTD,1.41001632334,499285
CA INC,30.7900628999,4870435
CABELAS INC,48.6887320695,515951
CABLE ONE INC,437.154696133,20272
CABLEVISION SYS CORP,33.0001280475,6505399
CABOT CORP,48.325333564,208131
CABOT MICROELECTRONICS CORP,40.9092862361,698130
CABOT OIL & GAS CORP,22.7099756931,4610617
CACI INTL INC,106.70141435,189557
CADENCE DESIGN SYSTEM INC,23.5800052708,7072984
CADIZ INC,5.2260156399,26215
CAE INC,11.5793337084,828286
CAESARS ACQUISITION CO,6.12022002999,1355997
CAESARS ENTMT CORP,6.80000603858,2119704
CAESARSTONE SDOT-YAM LTD,34.3500553849,87569
CAI INTERNATIONAL INC,9.67153284672,21920
CAL MAINE FOODS INC,51.9103112553,203370
CALADRIUS BIOSCIENCES INC,0.760607162935,30239
CALAMOS ASSET MGMT INC,8.49317295189,73824
CALAMOS STRATEGIC TOTL RETN,9.53690179569,11639
CALATLANTIC GROUP INC,33.420070441,1750116
CALERES INC,28.2893855248,67163
CALGON CARBON CORP,14.0058629194,21491
CALIFORNIA RES CORP,1.03005784102,5602598
CALIFORNIA WTR SVC GROUP,26.7199762425,1104492
CALIX INC,7.09253524627,358123
CALLAWAY GOLF CO,9.1175185092,377515
CALLIDUS SOFTWARE INC,16.6792823659,75303
CALLON PETE CO DEL,8.84973662623,741152
CALPINE CORP,15.1699584589,13218230
CALUMET SPECIALTY PRODS PTNR,11.7526084007,185746
CAMBIUM LEARNING GRP INC,4.309252218,11835
CAMBREX CORP,43.9973325092,61481
CAMDEN PPTY TR,84.0900702048,2164667
CAMECO CORP,12.8401590497,1497645
CAMERON INTERNATIONAL CORP,67.049606794,1605647
CAMPBELL SOUP CO,63.7904474647,988659
CANADIAN NAT RES LTD,26.9998471492,2721608
CANADIAN NATL RY CO,62.4600725985,1964503
CANADIAN PAC RY LTD,132.691505407,467415
CANADIAN SOLAR INC,19.2795348178,705100
CANON INC,29.8224450037,288474
CANTEL MEDICAL CORP,71.3655403519,89525
CAPE BANCORP INC,13.445831407,25956
CAPELLA EDUCATION COMPANY,52.6435474702,35180
CAPITAL BK FINL CORP,30.8701215611,18756
CAPITAL ONE FINL CORP,69.3100725084,1953843
CAPITAL PRODUCT PARTNERS L P,3.15992211311,472480
CAPITAL SR LIVING CORP,18.5202622538,371701
CAPITOL FED FINL INC,13.2527149342,109487
CAPRICOR THERAPEUTICS INC,2.53795352025,107961
CAPSTEAD MTG CORP,9.88849952214,156950
CARA THERAPEUTICS INC,6.24160543573,12657
CARBO CERAMICS INC,14.1978539649,15284
CARBONITE INC,7.96126949973,18590
CARBYLAN THERAPEUTICS INC,0.643938099956,585460
CARDINAL FINL CORP,20.3482210447,33025
CARDINAL HEALTH INC,81.9495305736,1907967
CARDTRONICS INC,35.9884157694,183698
CARE CAP PPTYS INC,26.8399719072,5138679
CAREDX INC,4.95557074504,58520
CAREER EDUCATION CORP,4.55505677317,30296
CARETRUST REIT INC,12.6976744186,43000
CARLISLE COS INC,99.5013436628,682835
CARLYLE GROUP L P,16.8801803299,1708868
CARMAX INC,51.0997631466,1650810
CARMIKE CINEMAS INC,30.0364574799,97648
CARNIVAL CORP,52.770107704,3096450
CARNIVAL PLC,54.2919531103,191428
CAROLINA FINL CORP NEW,18.5839423123,20663
CARPENTER TECHNOLOGY CORP,34.2287386997,309506
CARRIZO OIL & GAS INC,30.919964618,1552201
CARROLS RESTAURANT GROUP INC,14.4543973941,24560
CARTER INC,105.380237115,724206
CARVER BANCORP INC,5.22004275464,181033
CASCADE BANCORP,5.70898980538,26975
CASCADE MICROTECH INC,20.6336678318,17738
CASELLA WASTE SYS INC,6.70424666971,103069
CASEYS GEN STORES INC,113.320278044,360518
CASH AMER INTL INC,38.6557232737,38623
CASTLE A M & CO,2.70149432308,158801
CASTLE BRANDS INC,0.940881292144,70147
CASTLIGHT HEALTH INC,3.32670470385,53807
CATABASIS PHARMACEUTICALS IN,5.03506563568,11122
CATALENT INC,26.6692934012,923834
CATALYST BIOSCIENCES INC,1.68121695801,49369
CATALYST PHARMACEUTICALS INC,1.16832752442,101855
CATCHMARK TIMBER TR INC,10.8130374337,19421
CATERPILLAR INC DEL,76.5394640329,2216778
CATHAY GEN BANCORP,28.3288259024,264748
CATO CORP NEW,38.547925064,197235
CAVCO INDS INC DEL,93.4538241128,31759
CAVIUM INC,61.1597060893,1543598
CBIZ INC,10.0992700101,46439
CBL & ASSOC PPTYS INC,11.899957301,8032970
CBOE HLDGS INC,65.3299926521,830170
CBRE CLARION GLOBAL REAL EST,7.84555712271,11344
CBRE GROUP INC,28.8201854615,688337
CBS CORP NEW,55.0899793842,3968798
CDK GLOBAL INC,46.5497646313,824451
CDN IMPERIAL BK COMM TORONTO,74.7091374199,840861
CDW CORP,41.5000487151,954529
CEB INC,64.7462007819,61131
CECO ENVIRONMENTAL CORP,6.20888047722,410541
CEDAR FAIR L P,59.4492648316,374336
CEDAR REALTY TRUST INC,7.23006739996,165282
CELANESE CORP DEL,65.4999831031,2633619
CELATOR PHARMACEUTICALS INC,11.0255557545,78182
CELESTICA INC,10.9802238952,205096
CELGENE CORP,100.089979946,3599691
CELLDEX THERAPEUTICS INC NEW,3.78057145902,450461
CEMEX SAB DE CV,7.27952080814,1329071
CEMPRA INC,17.520572454,1121767
CENOVUS ENERGY INC,13.0000229572,2395765
CENTENE CORP DEL,61.5700448294,2360060
CENTERPOINT ENERGY INC,20.9198762978,4947687
CENTERSTATE BANKS INC,14.888337469,170066
CENTRAIS ELETRICAS BRASILEIR,2.87075272056,630845
CENTRAL EUROPEAN MEDIA ENTRP,2.57155635063,17888
CENTRAL FD CDA LTD,11.9928502242,100143
CENTRAL FED CORP,1.34661998384,22278
CENTRAL GARDEN & PET CO,16.3077664709,170103
CENTRAL PAC FINL CORP,21.771385759,204213
CENTURY ALUM CO,7.05057643226,493293
CENTURY CASINOS INC,6.15155956485,48443
CENTURYLINK INC,31.9600677696,3388541
CENVEO INC,0.440648091655,29502
CEPHEID,33.3599661118,2695926
CERECOR INC,3.73752552691,51906
CERES INC,0.234741784038,12780
CERNER CORP,52.9599481542,6243133
CERULEAN PHARMA INC,2.69719491729,16684
CERUS CORP,5.9265781631,59056
CF INDS HLDGS INC,31.3398541998,3486551
CHARLES & COLVARD LTD,1.16438356164,14600
CHARLES RIV LABS INTL INC,75.9399461055,545510
CHART INDS INC,21.7175723919,141176
CHARTER COMMUNICATIONS INC D,202.429663097,86761
CHARTER FINL CORP MD,13.5087550818,31239
CHASE CORP,52.6665191414,4519
CHATHAM LODGING TR,21.4346550582,21134
CHECK POINT SOFTWARE TECH LT,87.4697595445,1566610
CHECKPOINT SYS INC,10.1210429309,92777
CHEESECAKE FACTORY INC,53.0880681039,474099
CHEETAH MOBILE INC,16.3204747774,35048
CHEGG INC,4.46439088746,84894
CHEMED CORP NEW,135.45460221,48053
CHEMICAL FINL CORP,35.6949702542,72111
CHEMOCENTRYX INC,2.48823335432,66714
CHEMOURS CO,6.99958861667,658753
CHEMTURA CORP,26.3992179266,471567
CHEMUNG FINL CORP,26.330755232,17584
CHENIERE ENERGY INC,33.8299998756,9645640
CHENIERE ENERGY PARTNERS LP,28.8403260175,1209383
CHENIERE ENERGY PTNRS LP HLD,18.0718336484,13225
CHESAPEAKE ENERGY CORP,4.11979742004,4407741
CHESAPEAKE LODGING TR,26.4598363869,6728802
CHESAPEAKE UTILS CORP,63.0263515349,3681
CHEVRON CORP NEW,95.4000538745,6960625
CHIASMA INC,9.13425633366,17407
CHICAGO BRIDGE & IRON CO N V,36.5900386722,1605027
CHICOS FAS INC,13.2700229553,2162468
CHILDRENS PL INC,83.4673778079,141744
CHIMERA INVT CORP,13.5900593987,2628171
CHIMERIX INC,5.11700193537,68204
CHINA BIOLOGIC PRODS INC,114.507542147,22540
CHINA CUST RELATIONS CNTR IN,8.85572139303,40200
CHINA HGS REAL ESTATE INC,1.74825174825,20592
CHINA LIFE INS CO LTD,12.2893107286,325242
CHINA LODGING GROUP LTD,38.2099774302,321225
CHINA MING YANG WIND PWR GRO,2.39874305864,83377
CHINA MOBILE LIMITED,55.4496865125,376251
CHINA PETE & CHEM CORP,65.1589003704,51290
CHINA PHARMA HLDGS INC,0.172421225053,46398
CHINA UNICOM (HONG KONG) LTD,13.1567897433,142892
CHINA XD PLASTICS CO LTD,3.2409322852,14502
CHIPMOS TECH BERMUDA LTD,17.3532518485,6627
CHIPOTLE MEXICAN GRILL INC,470.972826828,300701
CHOICE HOTELS INTL INC,54.0501829451,76799
CHRISTOPHER & BANKS CORP,2.38814356957,170844
CHUBB LIMITED,119.149820292,1626809
CHUNGHWA TELECOM CO LTD,33.7577186789,146722
CHURCH & DWIGHT INC,92.1803316503,1365595
CHURCHILL DOWNS INC,147.832623403,7982
CHUYS HLDGS INC,31.0903264917,11547
CIBER INC,2.11685598461,72277
CIDARA THERAPEUTICS INC,12.7007708581,274629
CIENA CORP,19.0199688696,2121402
CIFC LLC,7.10370532778,22805
CIGNA CORPORATION,137.240621228,1631157
CIM COML TR CORP,18.0349721634,12753
CIMAREX ENERGY CO,97.2702958093,1522839
CIMPRESS N V,90.7008019126,20077
CINCINNATI BELL INC NEW,3.86989114308,1232076
CINCINNATI FINL CORP,65.3600012417,1159746
CINEDIGM CORP,0.213083315576,46930
CINEMARK HOLDINGS INC,35.8301110938,391291
CINTAS CORP,89.8098234054,1069059
CIRRUS LOGIC INC,36.4106713746,407820
CISCO SYS INC,28.4699677656,25237050
CIT GROUP INC,31.0299307408,2648314
CITIGROUP INC,41.6788587255,10426869
CITIZENS FINL GROUP INC,20.9499549215,13915734
CITIZENS INC,7.26772736201,10182
CITRIX SYS INC,78.5800991736,3781250
CITY HLDG CO,47.8020658179,20815
CITY OFFICE REIT INC,11.3980761629,30356
CIVEO CORP CDA,1.23331092114,260275
CIVITAS SOLUTIONS INC,17.4097664544,18840
CLARCOR INC,57.7897933776,716476
CLAYMORE EXCHANGE TRD FD TR,23.1614017299,1573998
CLAYMORE EXCHANGE-TRD FD TR,23.5610830534,89894
CLEAN ENERGY FUELS CORP,2.93380711585,109755
CLEAN HARBORS INC,49.3409782085,329807
CLEAR CHANNEL OUTDOOR HLDGS,4.69747255553,19585
CLEARSIGN COMBUSTION CORP,3.97035468502,11334
CLEARWATER PAPER CORP,48.5267876572,22977
CLECO CORP NEW,55.2100471995,629668
CLIFFS NAT RES INC,2.9996601234,1806538
CLIFTON BANCORP INC,15.1149271085,11181
CLOROX CO DEL,126.059973688,1102150
CLOUD PEAK ENERGY INC,1.95575937416,74140
CLOVIS ONCOLOGY INC,19.2002381911,1021029
CLUBCORP HLDGS INC,14.0388384108,112260
CME GROUP INC,96.0507755842,902481
CMS ENERGY CORP,42.4406703118,1009739
CNA FINL CORP,32.186147901,121108
CNB FINL CORP PA,17.5694206376,11668
CNH INDL N V,6.76002942497,5444355
CNO FINL GROUP INC,17.9199611018,5322612
CNOOC LTD,117.059256533,54340
CNOVA N V,3.01366914218,27873
COACH INC,40.0896672659,1995377
COBALT INTL ENERGY INC,2.9699952859,2628287
COBIZ FINANCIAL INC,11.8197226541,1185307
COCA COLA BOTTLING CO CONS,159.724612737,2905
COCA COLA CO,46.3899798067,13605007
COCA COLA ENTERPRISES INC NE,50.7400327986,3970297
COCA COLA FEMSA S A B DE C V,83.0595673464,16133
CODEXIS INC,3.11649172075,58399
CODORUS VY BANCORP INC,20.2042877989,17818
COEUR MNG INC,5.62114580651,163134
COGENT COMMUNICATIONS HLDGS,39.0305220568,254570
COGNEX CORP,38.9486585864,132174
COGNIZANT TECHNOLOGY SOLUTIO,62.7000994921,3283679
COHEN & STEERS INC,38.923172734,176630
COHEN & STEERS QUALITY RLTY,12.4551614189,10036
COHERENT INC,91.9092718563,45719
COHERUS BIOSCIENCES INC,21.2097407698,10184
COHU INC,11.8703680442,47766
COLFAX CORP,28.5894336586,280873
COLGATE PALMOLIVE CO,70.6501629095,4359169
COLLECTORS UNIVERSE INC,16.5848871443,10190
COLLEGIUM PHARMACEUTICAL INC,18.1444256477,60294
COLLIERS INTL GROUP INC,37.8654424456,56199
COLONY CAP INC,16.7697402504,959347
COLONY STARWOOD HOMES,24.7518295776,69005
COLUMBIA BKG SYS INC,29.920369083,1582300
COLUMBIA PIPELINE GROUP INC,25.099978571,3177931
COLUMBIA PIPELINE PARTNERS L,14.6000859523,1610196
COLUMBIA PPTY TR INC,21.9909092594,377747
COLUMBIA SPORTSWEAR CO,60.0905122015,475516
COLUMBUS MCKINNON CORP N Y,15.7670063343,29048
COMCAST CORP NEW,61.0799905257,11297988
COMERICA INC,37.8699809889,3076104
COMFORT SYS USA INC,31.7708919483,319884
COMMERCE BANCSHARES INC,44.9508734379,361617
COMMERCIAL METALS CO,16.9698753814,3390184
COMMERCIAL VEH GROUP INC,2.65449522551,83255
COMMSCOPE HLDG CO INC,27.9211994721,604666
COMMUNICATIONS SALES&LEAS IN,22.2515747068,576139
COMMUNITY BANKERS TR CORP,5.00367917586,27180
COMMUNITY BK SYS INC,38.2098552435,1138947
COMMUNITY HEALTH SYS INC NEW,15.5341987195,1281817
COMMUNITY HEALTHCARE TR INC,18.4892860369,608785
COMMUNITY WEST BANCSHARES,6.80312705138,16757
COMMVAULT SYSTEMS INC,43.1703596702,1348541
COMPANHIA BRASILEIRA DE DIST,13.9142771397,36653
COMPANHIA DE SANEAMENTO BASI,6.60218867076,364879
COMPANHIA ENERGETICA DE MINA,2.26014230042,3828520
COMPANHIA SIDERURGICA NACION,1.97242140099,226625
COMPANIA CERVECERIAS UNIDAS,22.4473579658,50340
COMPANIA DE MINAS BUENAVENTU,7.36042319485,593580
COMPASS DIVERSIFIED HOLDINGS,15.6531209333,108349
COMPASS MINERALS INTL INC,70.8446866485,22387
COMPUGEN LTD,5.57745221983,13447
COMPUTER PROGRAMS & SYS INC,52.1258067821,48805
COMPUTER SCIENCES CORP,34.3904400957,1310306
COMPUTER TASK GROUP INC,5.12820512821,11505
COMSCORE INC,30.0320833114,38026
COMSTOCK MNG INC,0.365393203686,24631
COMSTOCK RES INC,0.765893950098,605828
COMTECH TELECOMMUNICATIONS C,23.3393177738,23394
CONAGRA FOODS INC,44.620008828,7136350
CONCHO RES INC,101.040212038,940962
CONCORDIA HEALTHCARE CORP,25.5935784749,79981
CONE MIDSTREAM PARTNERS LP,12.5102265559,960734
CONFORMIS INC,10.7649720989,22759
CONMED CORP,41.939857199,990609
CONNECTICUT WTR SVC INC,45.1035254617,8935
CONNECTONE BANCORP INC NEW,16.3498494374,749854
CONNECTURE INC,2.58340714497,13548
CONNS INC,12.4610973607,81614
CONOCOPHILLIPS,40.2698488005,3378781
CONSOL ENERGY INC,11.2900847945,1261638
CONSOLIDATED COMM HLDGS INC,25.7621852547,61796
CONSOLIDATED EDISON INC,76.6198946908,2005902
CONSTELLATION BRANDS INC,151.091154351,270585
CONSTELLIUM NV,5.19480519481,61215
CONSUMER PORTFOLIO SVCS INC,4.23026353399,17493
CONTANGO OIL & GAS COMPANY,11.8131263942,31829
CONTINENTAL BLDG PRODS INC,18.5596583212,1568725
CONTINENTAL RESOURCES INC,30.359615132,890591
CONTRAVIR PHARMACEUTICALS IN,1.18724559023,11792
CONTROLADORA VUELA CIA DE AV,21.0698697763,419509
CONVERGYS CORP,27.7702373634,2505020
COOPER COS INC,153.971066882,141637
COOPER STD HLDGS INC,71.8725378622,11423
COOPER TIRE & RUBR CO,37.0202115977,479873
COPA HOLDINGS SA,67.7511148864,117725
COPART INC,40.7704404559,307772
CORCEPT THERAPEUTICS INC,4.67087961691,50954
CORE LABORATORIES N V,112.410050443,41829
CORE MARK HOLDING CO INC,81.5606638933,559608
CORE MOLDING TECHNOLOGIES IN,12.4407052716,11173
CORELOGIC INC,34.7014073165,424709
CORENERGY INFRASTRUCTURE TR,20.1106673724,519575
CORESITE RLTY CORP,70.0114585605,288867
CORINDUS VASCULAR ROBOTICS I,0.988347069232,62731
CORIUM INTL INC,3.85979747995,1341003
CORMEDIX INC,2.65170607701,45631
CORNERSTONE ONDEMAND INC,32.7699982551,1427037
CORNING INC,20.8901009124,7242617
CORPORATE OFFICE PPTYS TR,26.2398315863,3836267
CORRECTIONS CORP AMER NEW,32.0486815416,211990
CORVEL CORP,39.4191527729,31609
CORVUS PHARMACEUTICALS INC,14.487857974,26643
COSAN LTD,4.92152318505,265365
COSI INC,0.842197198915,32059
COSTAR GROUP INC,188.168058857,168679
COSTCO WHSL CORP NEW,157.579840986,4552048
COTT CORP QUE,13.8929889299,162600
COTY INC,27.8304226531,697546
COUSINS PPTYS INC,10.3801128604,1248445
COVANTA HLDG CORP,16.8599837199,2143715
COVISINT CORP,2.02995940081,14286
COWEN GROUP INC NEW,3.81656539049,66814
CPFL ENERGIA S A,10.9129490224,39586
CPI CARD GROUP INC,8.2443423892,72292
CRA INTL INC,19.6354776294,41863
CRACKER BARREL OLD CTRY STOR,152.662159307,94660
CRANE CO,53.8611757273,139284
CRAWFORD & CO,6.00953827071,46759
CRAY INC,41.9064799702,139692
CREDICORP LTD,131.010727291,355635
CREDIT ACCEP CORP MICH,181.545780304,64744
CREDIT SUISSE AG NASSAU BRH,4.39998033528,40682
CREDIT SUISSE GROUP,14.1306098779,620780
CREDIT SUISSE NASSAU BRH,25.9257910643,27463
CREE INC,29.1019662879,132534
CRESCENT PT ENERGY CORP,13.8396233606,1023366
CRESTWOOD EQUITY PARTNERS LP,11.6703421306,896032
CRESUD S A C I F Y A,11.644905479,99872
CRH PLC,28.181180553,270890
CRITEO S A,41.3887799137,5098
CROCS INC,9.62462391506,63483
CROSS CTRY HEALTHCARE INC,11.6164256258,34434
CROSSAMERICA PARTNERS LP,24.3302986578,1625874
CROSSROADS SYS INC,0.214638334407,51249
CROWN CASTLE INTL CORP NEW,86.5002583747,2225450
CROWN HOLDINGS INC,49.5868247511,345132
CROWN MEDIA HLDGS INC,5.07849556702,140199
CRYOLIFE INC,10.747826087,57500
CSG SYS INTL INC,45.1603826674,92404
CSI COMPRESSCO LP,5.75977162193,3259157
CSRA INC,26.8991831261,771845
CSS INDS INC,27.9301560147,53777
CST BRANDS INC,38.2907457963,920144
CSW INDUSTRIALS INC,31.4921018211,39756
CSX CORP,25.7498881652,4285339
CTC MEDIA INC,1.96039006736,39788
CTI BIOPHARMA CORP,0.531208499336,120480
CTRIP COM INTL LTD,44.2597595364,3126045
CTS CORP,15.7399038275,1472563
CUBESMART,33.2999878318,4980182
CUBIC CORP,39.9759090567,13283
CUI GLOBAL INC,8.0896464907,48457
CULLEN FROST BANKERS INC,55.1077835466,277547
CULP INC,26.2375988316,19857
CUMMINS INC,109.939945849,2805468
CUMULUS MEDIA INC,0.464914970373,903391
CURIS INC,1.61893150521,50033
CURRENCYSHARES AUSTRALIAN DL,76.7501956288,219804
CURRENCYSHARES CDN DLR TR,76.3061033896,18203
CURRENCYSHARES EURO TR,111.180364075,442821
CURRENCYSHARES SWISS FRANC T,100.185129375,23227
CURRENCYSHS BRIT POUND STER,140.540540541,7400
CURRENCYSHS JAPANESE YEN TR,86.0188730198,396227
CURTISS WRIGHT CORP,75.6698365786,1139569
CUSTOMERS BANCORP INC,23.62674855,11724
CUTERA INC,11.266620014,28580
CVB FINL CORP,17.4498688083,3533379
CVENT INC,21.3861290866,41569
CVR ENERGY INC,26.0990440965,326602
CVR REFNG LP,12.0799582188,1547108
CVS HEALTH CORP,103.730198834,3403840
CYBERARK SOFTWARE LTD,42.6298672761,11377
CYCLACEL PHARMACEUTICALS INC,0.386661133955,106036
CYNOSURE INC,44.1130000632,15823
CYPRESS SEMICONDUCTOR CORP,8.65988762876,3960444
CYRUSONE INC,45.6501096865,3139401
CYS INVTS INC,8.13954278884,1618027
CYTORI THERAPEUTICS INC,0.216500425269,129330
CYTRX CORP,2.68180117251,16034
D R HORTON INC,30.2298568214,4017849
DAKOTA PLAINS HLDGS INC,0.0909294505335,593867
DAKTRONICS INC,7.90843626998,55131
DANA HLDG CORP,14.090208898,1647598
DANAHER CORP DEL,94.8602057529,2432432
DARDEN RESTAURANTS INC,66.3000127307,2537179
DARLING INGREDIENTS INC,13.1699089214,1047008
DATALINK CORP,9.11161731207,13170
DAVE & BUSTERS ENTMT INC,38.7869354555,39833
DAVIDSTEA INC,12.1073616649,20566
DAVITA HEALTHCARE PARTNERS I,73.3798126142,926004
DAWSON GEOPHYSICAL CO NEW,4.53495336699,11687
DBX ETF TR,25.4870684649,71720410
DCP MIDSTREAM PARTNERS LP,27.2298745612,6476306
DCT INDUSTRIAL TRUST INC,39.4702670743,1336145
DDR CORP,17.7900212423,16889918
DEAN FOODS CO NEW,17.3201860088,1737337
DECKERS OUTDOOR CORP,59.9115291625,407818
DEERE & CO,76.990251456,1802423
DEL FRISCOS RESTAURANT GROUP,16.5804416404,39625
DEL TACO RESTAURANTS INC,9.10346732974,72390
DELCATH SYS INC,0.269632625548,14835
DELEK LOGISTICS PARTNERS LP,31.4004021761,1147756
DELEK US HLDGS INC,15.238960451,658247
DELHAIZE GROUP,25.9710786939,110161
DELPHI AUTOMOTIVE PLC,75.0196134802,577409
DELTA AIR LINES INC DEL,48.6800991958,2515833
DELTA APPAREL INC,19.1232972407,22904
DELTA NAT GAS INC,23.1837079839,14191
DELTIC TIMBER CORP,60.1493168052,14198
DELUXE CORP,62.4898965406,395904
DEMAND MEDIA INC,4.99795165916,12205
DEMANDWARE INC,39.1012978382,216668
DENBURY RES INC,2.22010762524,1520647
DENISON MINES CORP,0.5540237586,77614
DENNYS CORP,10.3602062981,441497
DENTSPLY SIRONA INC,61.6300702349,4847877
DEPOMED INC,13.9267636066,229558
DERMA SCIENCES INC,3.11073541843,29575
DERMIRA INC,20.666013712,20420
DESCARTES SYS GROUP INC,19.498526778,34618
DESTINATION MATERNITY CORP,6.84478371501,39300
DESTINATION XL GROUP INC,5.17183850517,59940
DETERMINE INC,1.85214375788,25376
DEUTSCHE BANK AG,16.9399869896,19762648
DEUTSCHE BK AG LONDON,18.2706766917,13300
DEVON ENERGY CORP NEW,27.4401796318,2240583
DEVRY ED GROUP INC,17.2708979533,179898
DEXCOM INC,67.9092412694,1395436
DGSE COMPANIES INC,0.500062507813,15998
DHI GROUP INC,8.07100074394,498699
DHT HOLDINGS INC,5.76061361365,1001803
DHX MEDIA LTD,5.61497326203,18700
DIAGEO P L C,107.870712711,434103
DIAMOND OFFSHORE DRILLING IN,21.7302440929,658069
DIAMOND RESORTS INTL INC,24.2997840378,1053425
DIAMONDBACK ENERGY INC,77.1801495349,821079
DIAMONDROCK HOSPITALITY CO,10.1200185407,1188733
DIANA SHIPPING INC,2.66641862772,32253
DICERNA PHARMACEUTICALS INC,5.35737200051,31172
DICKS SPORTING GOODS INC,46.7527543439,411441
DIEBOLD INC,28.9125799574,46900
DIFFERENTIAL BRANDS GROUP IN,4.85492346356,17508
DIGI INTL INC,9.42564076716,79358
DIGIRAD CORP,4.97855392157,13056
DIGITAL RLTY TR INC,82.3357166641,1777904
DIGITAL TURBINE INC,1.19019972132,34448
DIGITALGLOBE INC,17.3017609432,263268
DILLARDS INC,84.9115522247,118488
DIME CMNTY BANCSHARES,17.6196690895,1017556
DINEEQUITY INC,93.4138021517,19055
DIPEXIUM PHARMACEUTICALS INC,9.51306030313,111636
DIPLOMAT PHARMACY INC,27.3949494779,59281
DIREXION SHS ETF TR,33.8886653644,2746405
DISCOVER FINL SVCS,50.9196556138,1317939
DISCOVERY COMMUNICATNS NEW,27.9650136917,4793418
DISH NETWORK CORP,46.260375516,675870
DISNEY WALT CO,99.3099913611,22449574
DIVERSIFIED RSTRNT HLDGS INC,1.92047261557,423854
DOCUMENT SEC SYS INC,0.185721345021,301527
DOLBY LABORATORIES INC,43.4588416357,185831
DOLLAR GEN CORP NEW,85.5990076701,663489
DOLLAR TREE INC,82.4606050568,1340337
DOMINION DIAMOND CORP,11.0923491711,214382
DOMINION MIDSTREAM PARTNERS,33.7502576053,1640106
DOMINION RES INC VA NEW,75.1200201226,2858479
DOMINOS PIZZA INC,131.862066385,320676
DOMTAR CORP,40.5007989914,341055
DONALDSON INC,31.9110138585,137100
DONNELLEY R R & SONS CO,16.39908761,818948
DORIAN LPG LTD,9.40124132895,21912
DORMAN PRODUCTS INC,54.4398532089,34607
DOUBLELINE INCOME SOLUTIONS,16.8258034467,17176
DOUGLAS DYNAMICS INC,22.9175163627,51489
DOUGLAS EMMETT INC,30.1101572317,389171
DOVER CORP,64.3318974259,493068
DOW CHEM CO,50.8600821773,6887307
DR PEPPER SNAPPLE GROUP INC,89.4201326526,2322307
DR REDDYS LABS LTD,45.1924155728,44565
DRDGOLD LIMITED,3.96667988893,15126
DREAMWORKS ANIMATION SKG INC,24.9526601918,65484
DREW INDS INC,64.4505789433,78246
DRIL-QUIP INC,60.5604244668,1003989
DSP GROUP INC,9.13483009216,24631
DST SYS INC DEL,112.775820339,219391
DSW INC,27.6395708828,491614
DTE ENERGY CO,90.6603725137,993091
DU PONT E I DE NEMOURS & CO,63.3199917131,6767294
DUCOMMUN INC DEL,15.2613334534,22213
DUKE ENERGY CORP NEW,80.6798181469,4584579
DUKE REALTY CORP,22.5398378418,3145941
DULUTH HLDGS INC,19.5083109386,20094
DUN & BRADSTREET CORP DEL NE,103.083112714,191884
DUNKIN BRANDS GROUP INC,47.1675767131,325075
DUPONT FABROS TECHNOLOGY INC,40.5302068424,693088
DURECT CORP,1.34334400648,54342
DYCOM INDS INC,64.6676497897,347871
DYNAVAX TECHNOLOGIES CORP,19.2399678637,430666
DYNEGY INC NEW DEL,8.21023536044,3719869
DYNEX CAP INC,6.64810277156,406883
E HOUSE CHINA HLDGS LTD,6.22698968229,22001
E M C CORP MASS,26.6499449128,20697191
E TRADE FINANCIAL CORP,24.4899176371,2649131
E-COMMERCE CHINA DANGDANG IN,7.14103545014,27447
EAGLE BANCORP INC MD,47.9997781426,2596262
EAGLE BULK SHIPPING INC,0.353830212045,39567
EAGLE MATERIALS INC,70.1087776928,775067
EAGLE PHARMACEUTICALS INC,40.4987574409,69212
EARTHLINK HLDGS CORP,5.67006710934,959777
EAST WEST BANCORP INC,32.481318497,453122
EASTERLY GOVT PPTYS INC,18.5102586976,22420
EASTGROUP PPTY INC,60.3702261565,598391
EASTMAN CHEM CO,72.2286917967,601963
EASTMAN KODAK CO,10.8400470716,44188
EATON CORP PLC,62.5599736746,1665314
EATON VANCE CORP,33.5214132633,330356
EATON VANCE TAX ADVT DIV INC,19.2110780633,20509
EATON VANCE TAX MNGD GBL DV,8.78398812306,72746
EATON VANCE TX MGD DIV EQ IN,10.7018417123,12054
EATON VANCE TX MNG BY WRT OP,14.696641765,85938
EATON VANCE TXMGD GL BUYWR O,10.5017502917,12855
EBAY INC,23.8600086436,15148821
EBIX INC,40.7864849517,70440
ECA MARCELLUS TR I,1.44079243584,11105
ECHO GLOBAL LOGISTICS INC,27.1527966025,44268
ECHO THERAPEUTICS INC,1.28865979381,21728
