nameOfIssuer,sprice,sshPrnamt
BROOKFIELD RENEWABLE ENRGY P,31.9422751171,90914
BROOKLINE BANCORP INC DEL,14.6000709011,2341290
BROOKS AUTOMATION INC,21.6897455585,188845
BROWN & BROWN INC,43.0696623395,849670
BROWN FORMAN CORP,48.6200661331,1110488
BRUKER CORP,28.8401845316,1367571
BRUNSWICK CORP,62.7298277191,1084508
BRYN MAWR BK CORP,42.4863857136,40766
BT GROUP PLC,19.4089695942,320728
BUCKEYE PARTNERS L P,63.9300155509,5146972
BUCKLE INC,17.8009796339,232740
BUFFALO WILD WINGS INC,126.69952167,68990
BUILD A BEAR WORKSHOP,10.4471132976,34555
BUILDERS FIRSTSOURCE INC,15.3180800639,190298
BUNGE LIMITED,74.6002036325,1148147
BURLINGTON STORES INC,91.9896462652,2987521
BWX TECHNOLOGIES INC,48.7483401609,407419
BYLINE BANCORP INC,20.0350877193,28500
C D I CORP,5.85942059435,42837
C H ROBINSON WORLDWIDE INC,68.6803003689,1157377
C&J ENERGY SVCS INC NEW,34.2701765078,1194508
CA INC,34.4698917989,5644027
CABELAS INC,59.4186502801,479092
CABLE ONE INC,710.876276419,8422
CABOT CORP,53.4299023463,906571
CABOT MICROELECTRONICS CORP,73.8308104444,185898
CABOT OIL & GAS CORP,25.0800130452,3060126
CACI INTL INC,125.04637022,62001
CADENCE DESIGN SYSTEM INC,33.4898643288,4033280
CAE INC,17.2398908519,915087
CAESARS ACQUISITION CO,19.0501740086,1360565
CAESARS ENTMT CORP,11.9999437439,3910685
CAESARSTONE SDOT-YAM LTD,35.0480887793,101375
CAFEPRESS INC,2.4896052564,38962
CAL MAINE FOODS INC,39.5992957921,241974
CALAMOS STRATEGIC TOTL RETN,11.7588722816,14117
CALAMP CORP,20.3348563184,66536
CALATLANTIC GROUP INC,35.3503227815,517223
CALAVO GROWERS INC,69.0597483216,29641
CALERES INC,27.7780493289,204586
CALGON CARBON CORP,15.1048395111,30189
CALIFORNIA RES CORP,8.55274579017,172810
CALIFORNIA WTR SVC GROUP,36.8138321428,51937
CALITHERA BIOSCIENCES INC,14.8553557467,129179
CALIX INC,6.83484528396,32188
CALLAWAY GOLF CO,12.7804597317,778454
CALLIDUS SOFTWARE INC,24.1992404127,119012
CALLON PETE CO DEL,10.6099659886,7426037
CALPINE CORP,13.5302858374,3006884
CALUMET SPECIALTY PRODS PTNR,4.2501506618,537628
CAMBIUM LEARNING GRP INC,5.08686805447,12778
CAMBREX CORP,59.7363119013,84873
CAMDEN NATL CORP,42.8890032596,5829
CAMDEN PPTY TR,85.510317767,1312251
CAMECO CORP,9.10016575236,1079321
CAMPBELL SOUP CO,52.1501749442,1302987
CAMPING WORLD HLDGS INC,30.8516499174,105278
CANADA GOOSE HOLDINGS INC,19.7548889479,45204
CANADIAN NAT RES LTD,28.84017295,1252385
CANADIAN NATL RY CO,81.0500517372,1499888
CANADIAN PAC RY LTD,160.80932739,360744
CANADIAN SOLAR INC,15.9214287084,312786
CANON INC,34.021595543,348220
CANTEL MEDICAL CORP,77.9044273204,77993
CAPELLA EDUCATION COMPANY,85.5978802247,100388
CAPITAL BK FINL CORP,38.1019868633,183455
CAPITAL ONE FINL CORP,82.6199488244,5093443
CAPITAL PRODUCT PARTNERS L P,3.40033958307,1552492
CAPITAL SR LIVING CORP,15.1801499726,16403
CAPITALA FIN CORP,13.0299137456,21796
CAPITOL FED FINL INC,14.2103415016,224977
CAPRICOR THERAPEUTICS INC,0.832925036747,40820
CAPSTAR FINL HLDGS INC,17.7354676752,30673
CAPSTEAD MTG CORP,10.4331818011,266170
CAPSTONE TURBINE CORP,0.649022860027,13867
CARA THERAPEUTICS INC,15.3947865508,84704
CARBO CERAMICS INC,6.84918064959,101910
CARBONITE INC,21.7639315489,11395
CARDINAL HEALTH INC,77.9197310199,2357349
CARDIOVASCULAR SYS INC DEL,32.2340499014,130297
CARDTRONICS PLC,32.8591650616,86186
CARE CAP PPTYS INC,26.6999545611,4322292
CARE COM INC,15.0963625774,151096
CAREDX INC,1.12246366384,34745
CAREER EDUCATION CORP,9.60322772572,107568
CARETRUST REIT INC,18.5337219326,97444
CARLISLE COS INC,95.4009751267,464555
CARLYLE GROUP L P,19.7499742668,1981876
CARMAX INC,63.0595438629,2263004
CARNIVAL CORP,65.5700403333,3366446
CARNIVAL PLC,66.1200785955,1456063
CAROLINA FINL CORP NEW,32.3613086771,8436
CARPENTER TECHNOLOGY CORP,37.4296388543,301125
CARRIZO OIL & GAS INC,17.4195718322,1269549
CARROLS RESTAURANT GROUP INC,12.2459007914,77332
CARS COM INC,26.6301148747,599697
CARTER INC,88.9485053306,287020
CARVANA CO,20.4746157842,78927
CARVER BANCORP INC,3.40269453636,181033
CASCADIAN THERAPEUTICS INC,3.72652290569,20126
CASELLA WASTE SYS INC,16.402369125,104680
CASEYS GEN STORES INC,107.110730682,321275
CASS INFORMATION SYS INC,65.6522964215,14196
CASTLE BRANDS INC,1.72365273674,28428
CATALENT INC,35.1005394918,2531642
CATALYST PHARMACEUTICALS INC,2.75832802886,18852
CATCHMARK TIMBER TR INC,11.3690194221,116105
CATERPILLAR INC DEL,107.460225153,3320503
CATHAY GEN BANCORP,37.9517896559,308523
CATO CORP NEW,17.5898095082,206938
CAVCO INDS INC DEL,129.659908437,12232
CAVIUM INC,62.1294995316,1195680
CBIZ INC,14.9980479288,227963
CBL & ASSOC PPTYS INC,8.42992669124,2325643
CBOE HLDGS INC,91.3996369124,1371570
CBRE CLARION GLOBAL REAL EST,7.71016415188,12062
CBRE GROUP INC,36.3999457907,4102616
CBS CORP NEW,63.7798158633,1805289
CDK GLOBAL INC,62.0603893481,1104102
CDN IMPERIAL BK COMM TORONTO,81.1600276827,1813405
CDW CORP,62.5304241273,834042
CECO ENVIRONMENTAL CORP,9.17694636212,167158
CEDAR FAIR L P,72.0999138461,486339
CEDAR REALTY TRUST INC,4.84949799417,501289
CELADON GROUP INC,3.15087671064,276431
CELANESE CORP DEL,94.9403304649,1719638
CELESTICA INC,13.579777563,1136322
CELGENE CORP,129.86994198,6151716
CELLDEX THERAPEUTICS INC NEW,2.46839806941,217550
CELLULAR BIOMEDICINE GROUP I,8.74734744788,61733
CEMEX SAB DE CV,9.41936486441,1351365
CEMPRA INC,4.59440288883,62032
CEMTREX INC,3.61516034985,25725
CENOVUS ENERGY INC,7.37012920584,1564016
CENTENE CORP DEL,79.8798027889,2446313
CENTENNIAL RESOURCE DEV INC,15.8190551965,470066
CENTERPOINT ENERGY INC,27.3801376635,7813109
CENTERSTATE BANKS INC,24.8601102412,2202806
CENTRAIS ELETRICAS BRASILEIR,3.90795953273,5324006
CENTRAL EUROPEAN MEDIA ENTRP,4.01069518717,11220
CENTRAL FD CDA LTD,12.3323647185,100143
CENTRAL FED CORP,2.08030421653,44705
CENTRAL GARDEN & PET CO,30.1307757185,318943
CENTRAL PAC FINL CORP,31.4720121157,235066
CENTURY ALUM CO,15.5803720959,1313640
CENTURY CASINOS INC,7.38258844909,35218
CENTURY CMNTYS INC,24.7858574813,27435
CENTURYLINK INC,23.8798946727,11364958
CERAGON NETWORKS LTD,2.5471772315,165281
CERNER CORP,66.4700714542,3267967
CERUS CORP,2.50715996056,106495
CEVA INC,45.4535502376,45673
CF INDS HLDGS INC,27.9600194248,5185118
CHANGYOU COM LTD,38.7564909385,29079
CHANNELADVISOR CORP,11.5621722559,39093
CHARLES & COLVARD LTD,0.891632373114,14580
CHARLES RIV LABS INTL INC,101.149514542,746924
CHART INDS INC,34.7325312061,173123
CHARTER COMMUNICATIONS INC N,336.849721036,1078095
CHARTER FINL CORP MD,17.9946735766,41679
CHASE CORP,106.700689916,31743
CHATHAM LODGING TR,20.0895736956,217028
CHECK POINT SOFTWARE TECH LT,109.079654943,967724
CHEESECAKE FACTORY INC,50.2993025739,704304
CHEETAH MOBILE INC,10.781013708,20499
CHEGG INC,12.2901743738,598771
CHEMBIO DIAGNOSTICS INC,6.06888790643,24881
CHEMED CORP NEW,204.563675609,16215
CHEMICAL FINL CORP,48.4158087014,150550
CHEMOCENTRYX INC,9.36171372506,73384
CHEMOURS CO,37.9204210332,1800903
CHENIERE ENERGY INC,48.7098962415,5921733
CHENIERE ENERGY PARTNERS LP,32.3999433639,1899849
CHENIERE ENERGY PTNRS LP HLD,26.9110764431,15384
CHERRY HILL MTG INVT CORP,18.471980082,171503
CHESAPEAKE ENERGY CORP,4.97005610455,5883837
CHESAPEAKE LODGING TR,24.4700157734,8640493
CHESAPEAKE UTILS CORP,74.9514843718,96876
CHEVRON CORP NEW,104.330136091,8766930
CHIASMA INC,1.46059210157,17801
CHICAGO BRIDGE & IRON CO N V,19.7303268689,1236979
CHICOS FAS INC,9.42022484986,2062265
CHILDRENS PL INC,102.100879456,633687
CHIMERA INVT CORP,18.6298877249,1516810
CHINA AUTOMOTIVE SYS INC,4.83564913999,16337
CHINA BIOLOGIC PRODS INC,113.103380887,61404
CHINA LIFE INS CO LTD,15.3408318278,514770
CHINA LODGING GROUP LTD,80.6797727446,341114
CHINA MOBILE LIMITED,53.0904777088,426536
CHINA PETE & CHEM CORP,78.6018864453,124997
CHINA PHARMA HLDGS INC,0.1998001998,10010
CHINA RAPID FIN LTD,5.71759860858,50021
CHINA UNICOM (HONG KONG) LTD,14.9495210976,15452
CHINA YUCHAI INTL LTD,18.2367149758,16560
CHIPOTLE MEXICAN GRILL INC,416.096935452,145829
CHOICE HOTELS INTL INC,64.2512051448,186907
CHRISTOPHER & BANKS CORP,1.30476179281,85073
CHROMADEX CORP,3.82187227938,182633
CHUBB LIMITED,145.379849457,1817549
CHUNGHWA TELECOM CO LTD,35.2252237618,123122
CHURCH & DWIGHT INC,51.8801243356,2223337
CHURCHILL DOWNS INC,183.307915433,33441
CHUYS HLDGS INC,23.4122712594,29728
CIDARA THERAPEUTICS INC,7.50178888812,86646
CIENA CORP,25.0197105329,1125033
CIGNA CORPORATION,167.390124502,1842540
CIMAREX ENERGY CO,94.0098196452,406532
CIMPRESS N V,94.5289230287,44653
CINCINNATI BELL INC NEW,19.550209648,118055
CINCINNATI FINL CORP,72.4497145106,673405
CINEMARK HOLDINGS INC,38.8494574809,860707
CINTAS CORP,126.039569594,1224425
CIRCOR INTL INC,59.3803900318,605284
CIRRUS LOGIC INC,62.7199832215,1335045
CISCO SYS INC,31.3000318556,37371815
CIT GROUP INC,48.6998341498,2352123
CITI TRENDS INC,21.211324393,11409
CITIGROUP INC,66.7890750357,14354683
CITIZENS FINL GROUP INC,35.6800742484,7848246
CITIZENS INC,7.36435828047,22541
CITRIX SYS INC,79.5798754015,3497153
CITY HLDG CO,65.8747811273,21131
CIVEO CORP CDA,2.09959540643,195752
CIVITAS SOLUTIONS INC,17.5167182354,20038
CLAYMORE EXCHANGE TRD FD TR,26.7894331621,316916
CLEAN ENERGY FUELS CORP,2.540297494,1160494
CLEAN HARBORS INC,55.8310579991,478318
CLEAR CHANNEL OUTDOOR HLDGS,4.84831029186,83328
CLEARSIDE BIOMEDICAL INC,9.11488190782,34888
CLEARWATER PAPER CORP,46.7284851011,19196
CLIFFS NAT RES INC,6.92030461104,3128186
CLIFTON BANCORP INC,16.5437346335,23997
CLOROX CO DEL,133.239669546,1193631
CLOUD PEAK ENERGY INC,3.53360108558,109803
CLOVIS ONCOLOGY INC,93.6320952461,381664
CLUBCORP HLDGS INC,13.1012993855,288521
CME GROUP INC,125.239665858,1920382
CMS ENERGY CORP,46.2498328073,3297093
CNA FINL CORP,48.7500947616,211056
CNH INDL N V,11.3798683955,1010908
CNO FINL GROUP INC,20.8799209841,4969128
CNOOC LTD,109.401761683,65392
CNX COAL RES LP,14.9514962125,141123
COACH INC,47.3398685794,3586195
COBALT INTL ENERGY INC,2.46096903117,50793
COBIZ FINANCIAL INC,17.40006139,1821143
COCA COLA BOTTLING CO CONS,228.848100227,36557
COCA COLA CO,44.8500135439,15641779
COCA COLA EUROPEAN PARTNERS,40.6710466448,800004
COCA COLA FEMSA S A B DE C V,84.6442488094,13858
CODEXIS INC,5.44554455446,16160
CODORUS VY BANCORP INC,28.3859278273,26492
COEUR MNG INC,8.58043164406,732131
COGENT COMMUNICATIONS HLDGS,40.0983063882,299065
COGENTIX MED INC,1.75140643244,18842
COGNEX CORP,84.9006027588,828192
COGNIZANT TECHNOLOGY SOLUTIO,66.3998999625,4334374
COHEN & STEERS INC,40.5569007264,18172
COHEN & STEERS QUALITY RLTY,12.5892621,18905
COHERENT INC,224.990397792,210889
COHERUS BIOSCIENCES INC,14.3482611071,140923
COHU INC,15.7425448727,77497
COLFAX CORP,39.3706017458,858153
COLGATE PALMOLIVE CO,74.1298542505,5777308
COLLEGIUM PHARMACEUTICAL INC,12.502587456,48310
COLLIERS INTL GROUP INC,56.4695346446,60298
COLONY NORTHSTAR INC,14.0900693446,5299761
COLONY STARWOOD HOMES,34.309643445,459929
COLUMBIA BKG SYS INC,39.8498299779,2114137
COLUMBIA PPTY TR INC,22.3800194104,6867465
COLUMBIA SPORTSWEAR CO,58.0607679968,425158
COLUMBUS MCKINNON CORP N Y,25.4301351637,33071
COMCAST CORP NEW,38.9199842209,32848446
COMERICA INC,73.2401912184,1810495
COMFORT SYS USA INC,37.0879120879,69160
COMMERCE BANCSHARES INC,56.8301067769,1284548
COMMERCEHUB INC,17.4313495554,81864
COMMERCIAL METALS CO,19.4300693249,4512233
COMMERCIAL VEH GROUP INC,8.44466084416,65722
COMMSCOPE HLDG CO INC,38.0301023213,1084036
COMMUNICATIONS SYS INC,4.35666569852,17215
COMMUNITY BANKERS TR CORP,8.24411134904,56040
COMMUNITY BK SYS INC,55.7693812355,1201394
COMMUNITY FIRST BANCSHARES I,13.5325959049,33992
COMMUNITY HEALTH SYS INC NEW,8.74534684406,1681923
COMMUNITY HEALTHCARE TR INC,25.5892255892,179685
COMMUNITY TR BANCORP INC,43.7034230138,7917
COMMVAULT SYSTEMS INC,56.4498987985,1350277
COMPANHIA BRASILEIRA DE DIST,19.5500618865,362761
COMPANHIA DE SANEAMENTO BASI,9.52030010692,1489869
COMPANHIA ENERGETICA DE MINA,2.40005453985,7964819
COMPANHIA PARANAENSE ENERG C,7.33826100074,112697
COMPANHIA SIDERURGICA NACION,2.15063083365,184597
COMPANIA CERVECERIAS UNIDAS,26.2388539687,13682
COMPANIA DE MINAS BUENAVENTU,11.4995806938,1029081
COMPASS DIVERSIFIED HOLDINGS,17.4701606988,14997
COMPASS MINERALS INTL INC,65.2983010925,307374
COMPUGEN LTD,3.78247216671,28024
COMPUTER PROGRAMS & SYS INC,32.8127904815,21516
COMPUTER TASK GROUP INC,5.58954896342,77466
COMSTOCK MNG INC,0.200240288346,24970
COMSTOCK RES INC,7.07329359416,142932
COMTECH TELECOMMUNICATIONS C,18.9759685651,41737
CONAGRA BRANDS INC,35.7599630756,5676460
CONATUS PHARMACEUTICALS INC,5.76400908268,62977
CONCERT PHARMACEUTICALS INC,13.9603667554,16905
CONCHO RES INC,121.529431037,1306342
CONCORDIA INTERNATIONAL CORP,1.55879870395,440724
CONDUENT INC,15.9396458628,1123237
CONE MIDSTREAM PARTNERS LP,18.9500985901,903742
CONFORMIS INC,4.29140132882,144941
CONMED CORP,50.9398873117,977564
CONNECTICUT WTR SVC INC,55.5280935904,12138
CONNECTONE BANCORP INC NEW,22.5500371736,1358490
CONNS INC,19.0934844193,17650
CONOCOPHILLIPS,43.9600756893,8893729
CONSOL ENERGY INC,14.9398369128,4071932
CONSOLIDATED COMM HLDGS INC,21.4713069858,296675
CONSOLIDATED EDISON INC,80.8200699217,2999354
CONSTELLATION BRANDS INC,193.729419033,794727
CONSTELLIUM NV,6.89447990988,66575
CONSUMER PORTFOLIO SVCS INC,4.54190271537,40952
CONTAINER STORE GROUP INC,5.88235294118,11730
CONTANGO OIL & GAS COMPANY,6.64430642878,78413
CONTINENTAL BLDG PRODS INC,23.3022248808,377818
CONTINENTAL RESOURCES INC,32.329362957,676846
CONTRAFECT CORP,1.45542567371,65273
CONTROL4 CORP,19.6158153403,140193
CONVERGYS CORP,23.7801989066,3699927
CONYERS PK ACQUISITION,11.7799903315,4646014
COOPER COS INC,239.420519532,307931
COOPER STD HLDGS INC,100.871807466,130304
COOPER TIRE & RUBR CO,36.1003562582,278169
COPA HOLDINGS SA,117.001140125,180682
COPART INC,31.7903036281,1457803
CORCEPT THERAPEUTICS INC,11.7992045892,272815
CORE LABORATORIES N V,101.259058879,89829
CORE MARK HOLDING CO INC,33.0759993138,29145
CORECIVIC INC,27.5790131085,602052
CORELOGIC INC,43.3796728972,856000
CORENERGY INFRASTRUCTURE TR,33.5903770807,520923
CORESITE RLTY CORP,103.528878465,507385
CORINDUS VASCULAR ROBOTICS I,1.85298517612,58824
CORNERSTONE ONDEMAND INC,35.7500624421,1869731
CORNING INC,30.0499347044,9392666
CORPORATE OFFICE PPTYS TR,35.0296509349,933866
CORVEL CORP,47.4373484236,30925
COSAN LTD,6.40943925374,533432
COSTAMARE INC,7.30752552067,170646
COSTAR GROUP INC,263.596988681,131371
COSTCO WHSL CORP NEW,159.929902827,3678893
COTIVITI HLDGS INC,37.1408369223,77785
COTT CORP QUE,14.4422131716,194707
COTY INC,18.7600319469,9012458
COUNTY BANCORP INC,24.0353290379,13813
COUSINS PPTYS INC,8.79031616441,2878281
COVANTA HLDG CORP,13.1998819281,2788131
COVISINT CORP,2.46609124538,14598
COWEN INC,16.2491417707,113606
CPFL ENERGIA S A,15.9497813549,1936014
CPI CARD GROUP INC,2.83697301577,30314
CPS TECHNOLOGIES CORP,1.17706406592,11894
CRA INTL INC,36.3129914907,58877
CRACKER BARREL OLD CTRY STOR,167.250752998,158367
CRAFT BREWERS ALLIANCE INC,16.8365593861,26193
CRANE CO,79.3812911514,596274
CRAWFORD & CO,8.05341153528,134353
CRAY INC,18.3885737036,40188
CREDICORP LTD,179.390454493,769032
CREDIT ACCEP CORP MICH,257.143888267,138545
CREDIT SUISSE GROUP,14.6005339645,1101946
CREDIT SUISSE NASSAU BRH,47.4548707107,61490
CREE INC,24.6502624727,2137746
CRESCENT PT ENERGY CORP,7.64826802982,384793
CRESTWOOD EQUITY PARTNERS LP,23.501011018,823922
CRESUD S A C I F Y A,19.4531844892,69603
CRH PLC,35.4671359706,326725
CRITEO S A,49.0493186971,222735
CROCS INC,7.70620192341,143391
CROSS CTRY HEALTHCARE INC,12.9114712195,61031
CROSSAMERICA PARTNERS LP,25.500317458,1089908
CROWN CASTLE INTL CORP NEW,100.180374228,2538611
CROWN CRAFTS INC,6.92198214517,15458
CROWN HOLDINGS INC,59.6597301414,653305
CRYOLIFE INC,19.9660953099,21236
CSG SYS INTL INC,40.5796272281,314616
CSI COMPRESSCO LP,4.85010902252,2835194
CSRA INC,31.7504395378,597787
CSS INDS INC,26.1605189122,51184
CSX CORP,54.5600365473,5910150
CTI BIOPHARMA CORP,3.28891166923,23412
CTRIP COM INTL LTD,53.8600660146,2976918
CTS CORP,21.5997816815,1469413
CU BANCORP CALIF,36.1506714951,751383
CUBESMART,24.0403127956,2132127
CUBIC CORP,46.2970265794,25358
CULLEN FROST BANKERS INC,93.9108446667,523603
CULP INC,32.4887055588,25455
CUMMINS INC,162.220190947,1288736
CUMULUS MEDIA INC,0.439305047757,70566
CURIS INC,1.88903191294,119638
CURRENCYSHARES AUSTRALIAN DL,76.9120319476,222865
CURRENCYSHARES CDN DLR TR,76.0923697937,38151
CURRENCYSHARES EURO TR,110.481921768,101365
CURRENCYSHARES SWISS FRANC T,98.9718162416,123227
CURRENCYSHS BRIT POUND STER,118.644067797,59
CURRENCYSHS JAPANESE YEN TR,85.5347875288,102508
CURTISS WRIGHT CORP,91.7792117447,875427
CUSTOMERS BANCORP INC,28.2812464015,86842
CUTERA INC,25.8950113141,66731
CVB FINL CORP,22.4301840377,3778792
CVR ENERGY INC,21.7577449633,304811
CVR PARTNERS LP,3.48992008101,3270562
CVR REFNG LP,9.50053705693,931000
CVS HEALTH CORP,80.4598493731,6671054
CYBERARK SOFTWARE LTD,49.9481894306,71414
CYBEROPTICS CORP,20.6422018349,10464
CYPRESS SEMICONDUCTOR CORP,13.6500362825,10988762
CYRUSONE INC,55.7500094708,4091515
CYS INVTS INC,8.40954385442,536890
CYTOKINETICS INC,12.1006370228,286018
CYTOMX THERAPEUTICS INC,15.4958677686,127776
CYTRX CORP,0.62689686054,703465
D R HORTON INC,34.5699129359,3867496
DAKTRONICS INC,9.63149569395,85345
DANA INCORPORATED,22.3301343283,3884437
DANAHER CORP DEL,84.3900083414,5164628
DARDEN RESTAURANTS INC,90.4398958819,2010794
DARLING INGREDIENTS INC,15.7412809409,730182
DASEKE INC,11.1317740119,38179
DATAWATCH CORP,9.3062427624,47495
DAVE & BUSTERS ENTMT INC,66.5092972212,169029
DAVITA INC,64.7598291392,1420572
DAWSON GEOPHYSICAL CO NEW,3.92592450734,52217
DBV TECHNOLOGIES S A,35.7006533893,44537
DBX ETF TR,29.8474659498,58762945
DCP MIDSTREAM LP,33.8300322615,7292278
DCT INDUSTRIAL TRUST INC,53.4390441121,837253
DDR CORP,9.06997088903,29389951
DEAN FOODS CO NEW,17.0000513391,1616701
DECKERS OUTDOOR CORP,68.2592219504,271011
DEERE & CO,123.590862939,1302038
DEL FRISCOS RESTAURANT GROUP,16.1142130186,28298
DEL TACO RESTAURANTS INC,13.322051391,263548
DELEK LOGISTICS PARTNERS LP,32.7499042846,919392
DELEK US HLDGS INC,26.4399293585,592286
DELL TECHNOLOGIES INC,61.1103788853,842181
DELPHI AUTOMOTIVE PLC,87.6498124561,2526075
DELTA AIR LINES INC DEL,53.7402166163,3931283
DELTA NAT GAS INC,30.4757998359,24380
DELTIC TIMBER CORP,74.645500758,22426
DELUXE CORP,69.2208291133,429495
DENBURY RES INC,1.53024525582,3240657
DENISON MINES CORP,0.428021115708,35045
DENNYS CORP,11.7668216736,116769
DENTSPLY SIRONA INC,64.8400021561,2782850
DEPOMED INC,10.7421624167,350395
DERMIRA INC,29.1428363265,137255
DESCARTES SYS GROUP INC,24.3399339934,53328
DESTINATION MATERNITY CORP,3.27378168553,10691
DESTINATION XL GROUP INC,2.35146783552,300238
DETERMINE INC,2.63091323046,19765
DEUTSCHE BANK AG,17.7900151562,29407170
DEVON ENERGY CORP NEW,31.9700095948,4073036
DEXCOM INC,73.1500072974,1808872
DEXTERA SURGICAL INC,0.294485754252,13583
DGSE COMPANIES INC,1.66733360011,44982
DHI GROUP INC,2.85063549882,886469
DHT HOLDINGS INC,4.15092882517,569752
DHX MEDIA LTD,4.40860215054,18600
DIAGEO P L C,119.829955587,210298
DIAMOND HILL INVESTMENT GROU,199.596774194,2480
DIAMOND OFFSHORE DRILLING IN,10.8295868699,538063
DIAMONDBACK ENERGY INC,88.8101229206,1078582
DIAMONDROCK HOSPITALITY CO,10.9500718487,1858070
DIANA SHIPPING INC,4.0606350437,706786
DICKS SPORTING GOODS INC,39.8298243268,1009545
DIEBOLD NXDF INC,27.9998262955,1197436
DIFFERENTIAL BRANDS GROUP IN,1.89368321385,14786
DIGI INTL INC,10.1586031365,89973
DIGILITI MONEY GROUP INC,3.18555880011,48971
DIGIMARC CORP NEW,40.1613221649,35457
DIGIRAD CORP,4.04111188975,42810
DIGITAL RLTY TR INC,112.949909217,936300
DIGITAL TURBINE INC,1.04129380756,30731
DIGITALGLOBE INC,33.3001942572,1092366
DILLARDS INC,57.6883967046,260607
DIME CMNTY BANCSHARES,19.5957064569,198717
DIMENSION THERAPEUTICS INC,1.45393992867,80471
DINEEQUITY INC,44.0391861341,66350
DIODES INC,24.0315182278,353827
DIPLOMAT PHARMACY INC,14.7981593809,133868
DIREXION SHS ETF TR,29.6312327378,1534057
DISCOVER FINL SVCS,62.1901718998,2337990
DISCOVERY COMMUNICATNS NEW,25.5923809564,3780422
DISH NETWORK CORP,62.7591913475,2246651
DISNEY WALT CO,106.249977605,15907561
DIVERSIFIED RSTRNT HLDGS INC,2.6013988093,134543
DIXIE GROUP INC,4.45636851439,21991
DOCUMENT SEC SYS INC,0.785457809695,53472
DOLBY LABORATORIES INC,48.9599631562,486377
DOLLAR GEN CORP NEW,72.0900942323,1618128
DOLLAR TREE INC,69.9202248226,1107362
DOMINION DIAMOND CORP,12.5619465432,98472
DOMINION ENERGY INC,75.8644220812,3766100
DOMINION ENERGY MIDSTRM PRTN,28.8500520897,1008837
DOMINOS PIZZA INC,211.528144263,365332
DOMTAR CORP,38.4201762879,596978
DONALDSON INC,45.5389936118,419838
DONNELLEY FINL SOLUTIONS INC,22.9560418739,168888
DONNELLEY R R & SONS CO,12.5395924375,1069333
DORCHESTER MINERALS LP,14.4499525367,18962
DORIAN LPG LTD,8.1839335766,75636
DORMAN PRODUCTS INC,82.7577010268,74990
DOUGLAS DYNAMICS INC,32.9489291598,9712
DOUGLAS EMMETT INC,38.2096061804,1353691
DOVA PHARMACEUTICALS INC,22.3076923077,22100
DOVER CORP,80.2194888817,1682272
DOW CHEM CO,63.0700696547,5744912
DR PEPPER SNAPPLE GROUP INC,91.1104588404,1870389
DR REDDYS LABS LTD,42.1413276231,58375
DRDGOLD LIMITED,3.14933402942,294983
DRIL-QUIP INC,48.7989245464,919426
DRIVE SHACK INC,3.15037493899,338055
DSP GROUP INC,11.5926327194,55380
DST SYS INC DEL,61.6995410822,1326817
DSW INC,17.6990904827,360301
DTE ENERGY CO,105.790105893,2122051
DU PONT E I DE NEMOURS & CO,80.7101337054,5681071
DUCOMMUN INC DEL,31.5785604,27202
DUKE ENERGY CORP NEW,83.5901343528,4099802
DUKE REALTY CORP,27.9500713563,5011472
DUN & BRADSTREET CORP DEL NE,108.152539544,197693
DUNKIN BRANDS GROUP INC,55.1198161931,2335494
DUPONT FABROS TECHNOLOGY INC,61.160544645,910538
DURECT CORP,1.56151618184,39705
DXC TECHNOLOGY CO,76.7201361829,3343151
DXP ENTERPRISES INC NEW,34.495363423,51978
DYCOM INDS INC,89.5190981151,612495
DYNAVAX TECHNOLOGIES CORP,9.65151072015,44449
DYNEGY INC NEW DEL,2.62790329316,833364
DYNEX CAP INC,7.1018060031,173477
E L F BEAUTY INC,27.2117123383,57512
E TRADE FINANCIAL CORP,38.0299388964,5002322
EAGLE BANCORP INC MD,63.2999351965,1793114
EAGLE BULK SHIPPING INC,4.70756062767,14020
EAGLE MATERIALS INC,92.4200957414,744297
EAGLE PHARMACEUTICALS INC,78.8883480784,104781
EAST WEST BANCORP INC,58.5792044559,544357
EASTERLY GOVT PPTYS INC,20.9569991361,35883
EASTGROUP PPTY INC,83.8001153374,797660
EASTMAN CHEM CO,83.9903535832,1515174
EASTMAN KODAK CO,9.09890227006,75064
EATON CORP PLC,77.8300792559,2737335
EATON VANCE CORP,47.3200804382,590764
EATON VANCE RISK MNGD DIV EQ,9.33429811867,13820
EATON VANCE TAX ADVT DIV INC,21.9006049468,13059
EATON VANCE TAX MNGD GBL DV,9.17510354349,34768
EATON VANCE TX MGD DIV EQ IN,11.2415275252,12098
EATON VANCE TX MNG BY WRT OP,15.2173913043,13800
EATON VANCE TXMGD GL BUYWR O,11.3860498476,11154
EBAY INC,34.92004627,11719028
EBIX INC,53.9057737525,103347
ECHO GLOBAL LOGISTICS INC,19.9364097276,11637
ECHOSTAR CORP,60.7043040805,116285
ECLIPSE RES CORP,2.86075101157,155204
ECOLAB INC,132.749929791,975654
ECOPETROL S A,9.08878412468,329417
EDGE THERAPEUTICS INC,10.2502261079,36487
EDGEWELL PERS CARE CO,76.0203671138,783027
EDISON INTL,78.1901272803,3309625
EDITAS MEDICINE INC,16.7785234899,273266
EDUCATION RLTY TR INC,38.7499836233,534297
EDWARDS LIFESCIENCES CORP,118.239709047,2651698
EGAIN CORP,1.6621335751,33090
EGALET CORP,2.37335363779,123454
