nameOfIssuer,sprice,sshPrnamt
CACI INTL INC,139.348973301,114834
CADENCE BANCORPORATION,22.9064498107,32218
CADENCE DESIGN SYSTEM INC,39.4698738784,5887731
CADIZ INC,12.7377266696,11305
CAE INC,17.5305902918,535464
CAESARS ACQUISITION CO,21.4499973333,1387506
CAESARS ENTMT CORP,13.3498301935,2914494
CAESARSTONE SDOT-YAM LTD,29.7992721031,188763
CAI INTERNATIONAL INC,30.3269686519,51901
CAL MAINE FOODS INC,41.101937658,296750
CALAMOS STRATEGIC TOTL RETN,12.1410579345,39700
CALAMP CORP,23.2505076779,131481
CALATLANTIC GROUP INC,36.6290312347,725026
CALAVO GROWERS INC,73.2011416554,66570
CALERES INC,30.5206384918,229353
CALGON CARBON CORP,21.4008278702,470122
CALIFORNIA RES CORP,10.4595187082,402791
CALIFORNIA WTR SVC GROUP,38.1523704819,125523
CALITHERA BIOSCIENCES INC,15.748315775,138491
CALIX INC,5.04619758351,28140
CALLAWAY GOLF CO,14.4298408819,1238891
CALLIDUS SOFTWARE INC,24.6433918419,108873
CALLON PETE CO DEL,11.2400985319,8891737
CALPINE CORP,14.7500956938,4793935
CALUMET SPECIALTY PRODS PTNR,8.34950695309,586861
CAMBIUM LEARNING GRP INC,6.62617338487,16299
CAMBREX CORP,54.9989187631,249714
CAMBRIA ETF TR,25.3205128205,18720
CAMDEN NATL CORP,43.6731742589,6915
CAMDEN PPTY TR,91.4503598727,1309213
CAMECO CORP,9.67080035836,1314886
CAMPBELL SOUP CO,46.8208855752,961793
CAMPING WORLD HLDGS INC,40.7454526699,29083
CANADA GOOSE HOLDINGS INC,20.532134613,24693
CANADIAN NAT RES LTD,33.4900489351,1374677
CANADIAN NATL RY CO,82.8504146823,987744
CANADIAN PAC RY LTD,168.032606162,158743
CANADIAN SOLAR INC,16.8407858239,419636
CANON INC,34.3215126557,368253
CANTEL MEDICAL CORP,94.1684164316,241461
CAPELLA EDUCATION COMPANY,70.1396855388,74095
CAPITAL BK FINL CORP,41.0487641951,389220
CAPITAL ONE FINL CORP,84.6602600229,5319686
CAPITAL PRODUCT PARTNERS L P,3.49987664369,2440086
CAPITAL SR LIVING CORP,12.5625112972,33194
CAPITOL FED FINL INC,14.7010948091,273381
CAPSTAR FINL HLDGS INC,19.5883231341,34153
CAPSTEAD MTG CORP,9.64905646107,528860
CARA THERAPEUTICS INC,13.7078927957,32536
CARBO CERAMICS INC,8.63416997296,163073
CARBONITE INC,22.0096733873,18401
CARDINAL HEALTH INC,66.9202192921,2342446
CARDIOVASCULAR SYS INC DEL,28.1575056419,77102
CARDTRONICS PLC,23.0107871512,517931
CARE COM INC,15.8907587958,144927
CAREER EDUCATION CORP,10.3910705704,220574
CARETRUST REIT INC,19.0402369098,201258
CARLISLE COS INC,100.288595412,295916
CARLYLE GROUP L P,23.5995949715,209368
CARMAX INC,75.8102181673,2754721
CARNIVAL CORP,64.5701649651,4975781
CARNIVAL PLC,64.4800763871,1824393
CAROLINA FINL CORP NEW,35.8904109589,10950
CARPENTER TECHNOLOGY CORP,48.0292809405,576211
CARRIAGE SVCS INC,25.5897948206,13013
CARRIZO OIL & GAS INC,17.1300369275,2130118
CARROLS RESTAURANT GROUP INC,10.895526939,98389
CARS COM INC,26.6142288457,229351
CARTER INC,98.7496743944,345510
CARVANA CO,14.6799687322,150954
CARVER BANCORP INC,2.29239972823,181033
CASCADIAN THERAPEUTICS INC,4.07224543191,47394
CASELLA WASTE SYS INC,18.8061572752,71785
CASEYS GEN STORES INC,109.450376992,293110
CASS INFORMATION SYS INC,63.4412797503,25630
CASTLE BRANDS INC,1.33817625693,20924
CATALENT INC,39.9199695789,1427957
CATALYST PHARMACEUTICALS INC,2.5237008427,45568
CATCHMARK TIMBER TR INC,12.6075500594,165853
CATERPILLAR INC DEL,124.710017898,4346820
CATHAY GEN BANCORP,40.1993172718,345379
CATO CORP NEW,13.2322833906,212964
CAVCO INDS INC DEL,147.544762929,13013
CAVIUM INC,65.9404473458,1448231
CBIZ INC,16.2508930698,335920
CBL & ASSOC PPTYS INC,8.38992227155,2484290
CBOE HLDGS INC,107.629729631,1254802
CBRE CLARION GLOBAL REAL EST,7.94152152333,11081
CBRE GROUP INC,37.8801194694,4431929
CBS CORP NEW,57.999699288,1908803
CDK GLOBAL INC,63.0899683706,1297845
CDN IMPERIAL BK COMM TORONTO,87.5204960415,937986
CDW CORP,65.9998431093,879593
CECO ENVIRONMENTAL CORP,8.45654225495,108082
CEDAR FAIR L P,64.1197642332,695433
CEDAR REALTY TRUST INC,5.62015880103,206044
CELANESE CORP DEL,104.27002011,1615613
CELCUITY INC,12.25,12000
CELESTICA INC,12.3801529848,1516621
CELGENE CORP,145.819924581,6092103
CELLDEX THERAPEUTICS INC NEW,2.85933486425,381907
CELSIUS HOLDINGS INC,5.9135433357,60539
CEMEX SAB DE CV,9.07975255253,1796745
CEMPRA INC,3.24999195547,62154
CENOVUS ENERGY INC,10.0195919553,1556251
CENTENE CORP DEL,96.7704154833,2834699
CENTENNIAL RESOURCE DEV INC,17.9699395166,976631
CENTERPOINT ENERGY INC,29.2098578014,6754569
CENTERSTATE BK CORP,26.7996856231,2537082
CENTRAIS ELETRICAS BRASILEIR,6.2705802197,4868449
CENTRAL EUROPEAN MEDIA ENTRP,4.04429151514,61321
CENTRAL FD CDA LTD,12.6718792127,100143
CENTRAL GARDEN & PET CO,37.2946214353,362197
CENTRAL PAC FINL CORP,32.1803127283,310749
CENTURY ALUM CO,16.5804219086,1129344
CENTURY CASINOS INC,8.21215268761,61616
CENTURY CMNTYS INC,24.7113763134,30836
CENTURYLINK INC,18.8999938739,12536512
CERNER CORP,71.3200698893,5328430
CERUS CORP,2.72860503683,103716
CEVA INC,42.8002556413,101705
CF INDS HLDGS INC,35.1602400215,5782981
CHANGYOU COM LTD,39.6245148479,22158
CHANNELADVISOR CORP,11.5280289331,30968
CHARLES & COLVARD LTD,0.886244223587,15797
CHARLES RIV LABS INTL INC,108.01973444,1021767
CHART INDS INC,39.2310563643,187530
CHARTER COMMUNICATIONS INC N,363.419322173,1269971
CHARTER FINL CORP MD,18.5250219491,34170
CHASE CORP,111.405663197,76953
CHATHAM LODGING TR,21.3121354109,116741
CHECK POINT SOFTWARE TECH LT,114.019795514,912631
CHEESECAKE FACTORY INC,42.1206388314,1136450
CHEETAH MOBILE INC,8.40278726602,29276
CHEGG INC,14.8383593434,565359
CHEMED CORP NEW,202.034883721,42656
CHEMICAL FINL CORP,52.2608609989,223322
CHEMOCENTRYX INC,7.42152059517,220440
CHEMOURS CO,50.6103240883,1857210
CHENIERE ENERGY INC,45.0399550889,6672742
CHENIERE ENERGY PARTNERS LP,28.8200341178,1310165
CHENIERE ENERGY PTNRS LP HLD,25.0922728896,33596
CHERRY HILL MTG INVT CORP,18.096345347,178047
CHESAPEAKE ENERGY CORP,4.30005724228,6462007
CHESAPEAKE LODGING TR,26.9699841094,8576757
CHESAPEAKE UTILS CORP,78.2522848289,342367
CHEVRON CORP NEW,117.500083379,11453694
CHICAGO BRIDGE & IRON CO N V,16.7995815116,982584
CHICKEN SOUP FOR THE SOUL EN,7.2,12500
CHICOS FAS INC,8.95013866093,2650350
CHILDRENS PL INC,118.151450887,621482
CHIMERA INVT CORP,18.9199088444,1599902
CHINA BIOLOGIC PRODS HLDGS I,92.2732720735,62575
CHINA CORD BLOOD CORP,11.1308528428,19136
CHINA LIFE INS CO LTD,15.0500885465,531359
CHINA LODGING GROUP LTD,118.821237003,323831
CHINA MOBILE LIMITED,50.5689492659,411636
CHINA PETE & CHEM CORP,75.7595193808,93546
CHINA RAPID FIN LTD,6.59446065305,50042
CHINA TELECOM CORP LTD,51.2053821716,5351
CHINA UNICOM (HONG KONG) LTD,14.0310614754,88019
CHINA YUCHAI INTL LTD,22.2798185715,20063
CHIPOTLE MEXICAN GRILL INC,307.828673816,262867
CHOICE HOTELS INTL INC,63.8951433726,134126
CHRISTOPHER & BANKS CORP,1.36932707355,10224
CHUBB LIMITED,142.550362512,2002829
CHUNGHWA TELECOM CO LTD,34.115808605,117746
CHURCH & DWIGHT INC,48.4497452601,1881723
CHURCHILL DOWNS INC,206.192692255,21703
CHUYS HLDGS INC,21.0541741976,61413
CIENA CORP,21.9695549698,1253735
CIGNA CORPORATION,186.939961759,1961250
CIM COML TR CORP,16.7745178111,15917
CIMAREX ENERGY CO,113.669488567,458320
CIMPRESS N V,97.677524362,47923
CINCINNATI BELL INC NEW,19.8489279013,187063
CINCINNATI FINL CORP,76.5696675186,984476
CINEMARK HOLDINGS INC,36.2099073966,1259241
CINTAS CORP,144.279799682,942703
CIRCOR INTL INC,54.4301995604,765733
CIRRUS LOGIC INC,53.3199423798,1364105
CISCO SYS INC,33.6300150347,39635070
CIT GROUP INC,49.0500107593,1909969
CITIGROUP INC,72.6212393982,14211655
CITIUS PHARMACEUTICALS INC,3.11041990669,11574
CITIZENS FINL GROUP INC,37.8700652401,11451393
CITIZENS INC,7.34975048818,36872
CITRIX SYS INC,76.8197900256,3845897
CITY HLDG CO,71.9130375208,43789
CIVEO CORP CDA,2.85139307002,182367
CIVITAS SOLUTIONS INC,18.4283395398,10473
CLARUS CORP NEW,7.50253464008,44385
CLAYMORE EXCHANGE TRD FD TR,34.8646985547,199887
CLEAN DIESEL TECHNOLOGIES IN,1.69931133172,11181
CLEAN ENERGY FUELS CORP,2.48058822703,1068295
CLEAN HARBORS INC,56.7000660969,341922
CLEAR CHANNEL OUTDOOR HLDGS,4.64780749214,97035
CLEARSIDE BIOMEDICAL INC,8.75351094871,36671
CLEARWATER PAPER CORP,49.2602674873,42245
CLEVELAND CLIFFS INC,7.14989321424,2777524
CLIFTON BANCORP INC,16.7422236187,22279
CLIPPER RLTY INC,10.700988009,34109
CLOROX CO DEL,131.910600786,1154820
CLOUD PEAK ENERGY INC,3.66043939204,287124
CLOUDERA INC,16.6148045518,88054
CLOVIS ONCOLOGY INC,82.3986733475,336486
CME GROUP INC,135.680830021,1822026
CMS ENERGY CORP,46.3199191404,4507564
CNA FINL CORP,50.2487897366,311709
CNH INDL N V,12.0101109686,674515
CNO FINL GROUP INC,23.3398529985,4498186
CNOOC LTD,129.702044134,65211
CNX COAL RES LP,14.8002049976,128782
COACH INC,40.2801009698,3849469
COBALT INTL ENERGY INC,1.42573981987,28757
COBIZ FINANCIAL INC,19.6402759854,1807052
COCA COLA BOTTLING CO CONS,215.762795496,44586
COCA COLA CO,45.0100097495,16463449
COCA COLA EUROPEAN PARTNERS,41.6198393164,2045635
COCA COLA FEMSA S A B DE C V,77.0989573806,10934
CODEXIS INC,6.66214995483,26568
CODORUS VY BANCORP INC,30.6947263469,28083
COEUR MNG INC,9.19049047657,409989
COGENT COMMUNICATIONS HLDGS,48.8999424664,549244
COGNEX CORP,110.280746499,747329
COGNIZANT TECHNOLOGY SOLUTIO,72.5400823016,5273774
COHEN & STEERS INC,39.4829282001,28468
COHEN & STEERS QUALITY RLTY,12.5666412795,21008
COHERENT INC,235.172349757,366174
COHERUS BIOSCIENCES INC,13.3495228415,146597
COHU INC,23.8428865438,91348
COLFAX CORP,41.6403063694,1022687
COLGATE PALMOLIVE CO,72.8500837606,7310122
COLLECTORS UNIVERSE INC,23.9726027397,12264
COLLEGIUM PHARMACEUTICAL INC,10.4840619819,80217
COLLIERS INTL GROUP INC,49.7011369634,70099
COLONY NORTHSTAR INC,12.5599901081,4504701
COLUMBIA BKG SYS INC,42.1094645601,2194756
COLUMBIA PPTY TR INC,21.7700222078,8555113
COLUMBIA SPORTSWEAR CO,61.5806966046,499767
COLUMBUS MCKINNON CORP N Y,37.8807138862,39334
COMCAST CORP NEW,38.4799715276,30999893
COMERICA INC,76.2602565679,2919227
COMFORT SYS USA INC,35.698435593,108156
COMMERCE BANCSHARES INC,57.7699668991,1142566
COMMERCEHUB INC,21.3474220435,237921
COMMERCIAL METALS CO,19.0300928512,3481591
COMMSCOPE HLDG CO INC,33.2099814452,1441675
COMMUNITY BANKERS TR CORP,9.1836088416,15789
COMMUNITY BK SYS INC,55.2505308211,1196260
COMMUNITY FIRST BANCSHARES I,13.4665233609,15817
COMMUNITY HEALTH SYS INC NEW,5.96775910808,920446
COMMUNITY HEALTHCARE TR INC,26.9559187087,188901
COMMUNITY TR BANCORP INC,46.456924434,10203
COMMVAULT SYSTEMS INC,60.8000450506,1207532
COMPANHIA BRASILEIRA DE DIST,23.6718284693,335800
COMPANHIA DE SANEAMENTO BASI,10.4599752861,2268361
COMPANHIA ENERGETICA DE MINA,2.47998260649,7671828
COMPANHIA PARANAENSE ENERG C,8.86296665728,131333
COMPANHIA SIDERURGICA NACION,2.95976874374,796346
COMPANIA CERVECERIAS UNIDAS,26.9358713731,43288
COMPANIA DE MINAS BUENAVENTU,12.7896113376,1238427
COMPASS MINERALS INTL INC,64.9012724182,314755
COMPUGEN LTD,3.78957662687,24541
COMPUTER PROGRAMS & SYS INC,29.5545802596,42836
COMPUTER TASK GROUP INC,5.37417707913,14886
COMSTOCK MNG INC,0.161394448031,24784
COMSTOCK RES INC,6.07646847988,119971
COMTECH TELECOMMUNICATIONS C,20.5330952685,172502
CONAGRA BRANDS INC,33.7399474893,7920285
CONATUS PHARMACEUTICALS INC,5.48484340981,71652
CONCERT PHARMACEUTICALS INC,14.7477744807,33700
CONCHO RES INC,131.720355118,1147112
CONCORDIA INTERNATIONAL CORP,1.17869264524,422502
CONDUENT INC,15.6699718098,3785010
CONE MIDSTREAM PARTNERS LP,15.8399727191,645140
CONFORMIS INC,3.51981108105,133814
CONMED CORP,52.4698171029,1005702
CONNECTICUT WTR SVC INC,59.2848709732,11858
CONNECTONE BANCORP INC NEW,24.5995869909,1409170
CONNS INC,28.1506638755,136622
CONOCOPHILLIPS,50.0500760296,9748177
CONSOL ENERGY INC,16.9400819566,4708832
CONSOLIDATED COMM HLDGS INC,19.0807330708,915164
CONSOLIDATED EDISON INC,80.6798643528,2628289
CONSTELLATION BRANDS INC,199.449979754,1079233
CONSTELLIUM NV,10.2518086479,89155
CONSUMER PORTFOLIO SVCS INC,4.58897064641,12639
CONTAINER STORE GROUP INC,4.1823147832,11716
CONTANGO OIL & GAS COMPANY,5.03495579969,121153
CONTINENTAL BLDG PRODS INC,25.9986959269,495371
CONTINENTAL RESOURCES INC,38.6099388422,967497
CONTRAFECT CORP,1.10945971405,47771
CONTROL4 CORP,29.4628174676,109460
CONVERGYS CORP,25.8900161497,3268789
COOPER COS INC,237.110915068,567903
COOPER STD HLDGS INC,115.96706042,162115
COOPER TIRE & RUBR CO,37.4011228159,396325
COPA HOLDINGS SA,124.52907296,156606
COPART INC,34.3704491208,1538851
CORCEPT THERAPEUTICS INC,19.2997373184,631563
CORE LABORATORIES N V,98.7087824138,112452
CORE MARK HOLDING CO INC,32.1381235558,85257
CORE MOLDING TECHNOLOGIES IN,21.9117787772,10451
CORECIVIC INC,26.7704699741,612055
CORELOGIC INC,46.2198198198,832500
CORENERGY INFRASTRUCTURE TR,35.3503506843,464663
CORESITE RLTY CORP,111.899329088,293630
CORINDUS VASCULAR ROBOTICS I,1.52211828127,94605
CORIUM INTL INC,11.1095871623,14582
CORNERSTONE ONDEMAND INC,40.6096714111,2355892
CORNING INC,29.9199304564,8554064
CORPORATE OFFICE PPTYS TR,32.8291749554,843518
CORVEL CORP,54.3963105769,52908
COSAN LTD,8.13045190653,548432
COSTAMARE INC,6.18387528609,115785
COSTAR GROUP INC,268.252243215,215316
COSTCO WHSL CORP NEW,164.289736771,2274713
COTIVITI HLDGS INC,35.9803750763,3461109
COTT CORP QUE,15.0102525386,223847
COTY INC,16.5299270879,9242630
COUPA SOFTWARE INC,31.1466852271,34482
COUSINS PPTYS INC,9.34015140251,2320305
COVANTA HLDG CORP,14.8496189879,1222927
COVENANT TRANSN GROUP INC,28.9677975848,13912
COWEN INC,17.7997995945,126743
CPFL ENERGIA S A,17.1601621968,1952196
CPI CARD GROUP INC,1.16009280742,13792
CRA INTL INC,41.0523884676,51958
CRACKER BARREL OLD CTRY STOR,151.621274193,166474
CRAFT BREWERS ALLIANCE INC,17.5401521555,23660
CRANE CO,79.9923971109,499810
CRAY INC,19.4533762058,80860
CREDICORP LTD,205.019581872,803294
CREDIT ACCEP CORP MICH,280.167730285,196029
CREDIT SUISSE GROUP,15.7997100705,1106476
CREDIT SUISSE NASSAU BRH,66.6219453761,104350
CREE INC,28.1902263335,2907568
CRESCENT PT ENERGY CORP,8.05054239729,327804
CRESTWOOD EQUITY PARTNERS LP,24.3998448432,1392140
CRESUD S A C I F Y A,18.6793294331,38117
CRH MEDICAL CORP,2.59587237881,54317
CRH PLC,37.8608644362,305170
CRITEO S A,41.5032679739,82620
CROCS INC,9.70035443092,376378
CROSS CTRY HEALTHCARE INC,14.2342307369,154557
CROSSAMERICA PARTNERS LP,27.2504064658,1060975
CROWN CASTLE INTL CORP NEW,101.375880258,3331976
CROWN HOLDINGS INC,59.7194053979,814057
CRYOLIFE INC,22.6944298476,60896
CSG SYS INTL INC,40.1004161987,333014
CSI COMPRESSCO LP,5.21002757373,2818987
CSRA INC,32.2697423671,613237
CSS INDS INC,28.8208525524,32303
CSW INDUSTRIALS INC,44.3750639779,19538
CSX CORP,54.2600535437,6067189
CTRIP COM INTL LTD,52.7397729149,2980028
CTS CORP,24.0998904698,1536563
CU BANCORP CALIF,38.7750792706,577768
CUBESMART,25.9599363525,2986448
CUBIC CORP,50.9905110704,60070
CULLEN FROST BANKERS INC,94.9209935934,308899
CULP INC,32.7387571727,22481
CUMMINS INC,168.030698493,1350164
CUMULUS MEDIA INC,0.310180569403,45135
CURIS INC,1.48904986444,213559
CURRENCYSHARES AUSTRALIAN DL,78.4301404417,222797
CURRENCYSHARES CDN DLR TR,79.0821715251,37872
CURRENCYSHARES EURO TR,114.101890756,106624
CURRENCYSHARES SWISS FRANC T,97.7132669592,122839
CURRENCYSHS JAPANESE YEN TR,85.3733739221,102163
CURTISS WRIGHT CORP,104.539235189,792248
CUSTOMERS BANCORP INC,32.6228342496,172977
CUTERA INC,41.3760896638,32120
CVB FINL CORP,24.1699771407,3909561
CVR ENERGY INC,25.9008136981,322847
CVR PARTNERS LP,3.23002001121,3634962
CVR REFNG LP,9.85020685533,2034272
CVS HEALTH CORP,81.3198774124,7052261
CYBERARK SOFTWARE LTD,40.9917266861,37349
CYBEROPTICS CORP,16.2464556671,13049
CYPRESS SEMICONDUCTOR CORP,15.0200137283,11551321
CYRUSONE INC,58.9302042102,3673617
CYS INVTS INC,8.64003675169,531132
CYTOKINETICS INC,14.4993992443,344566
CYTOMX THERAPEUTICS INC,18.1723125183,325165
CYTRX CORP,0.420380023541,35682
D R HORTON INC,39.9300017601,4812121
DAKTRONICS INC,10.5673694474,253327
DANA INCORPORATED,27.9599910722,3951718
DANAHER CORP DEL,85.7802962337,5045949
DARDEN RESTAURANTS INC,78.7800972722,2064722
DARE BIOSCIENCE INC,3.146003146,13986
DARLING INGREDIENTS INC,17.5200692508,911469
DAVE & BUSTERS ENTMT INC,52.4804728731,236850
DAVITA INC,59.3900042077,1387944
DAWSON GEOPHYSICAL CO NEW,4.51656072265,11956
DBV TECHNOLOGIES S A,42.4424322583,58974
DBX ETF TR,30.8543903016,59081511
DCP MIDSTREAM LP,34.6400453754,7528310
DCT INDUSTRIAL TRUST INC,57.9201994737,906385
DDR CORP,9.1599925762,29375788
DEAN FOODS CO NEW,10.8801539374,912579
DECIPHERA PHARMACEUTICALS IN,18.9866666667,75000
DECKERS OUTDOOR CORP,68.4102314151,582676
DEERE & CO,125.590204261,1634180
DEL FRISCOS RESTAURANT GROUP,14.5476819417,26121
DEL TACO RESTAURANTS INC,15.2536636647,1335548
DELEK LOGISTICS PARTNERS LP,31.2509261856,877254
DELEK US HLDGS INC NEW,26.7303167823,1757106
DELL TECHNOLOGIES INC,77.2098349257,871547
DELPHI AUTOMOTIVE PLC,98.4000995068,3529407
DELTA AIR LINES INC DEL,48.2196153469,3181672
DELTIC TIMBER CORP,88.4194607878,42321
DELUXE CORP,72.9587815638,390796
DENBURY RES INC,1.33981299539,4146101
DENISON MINES CORP,0.456821576034,56915
DENNYS CORP,12.4488378981,205963
DENTSPLY SIRONA INC,59.8101785948,2871752
DEPOMED INC,5.78878227867,370717
DERMIRA INC,27.0018942655,174210
DESCARTES SYS GROUP INC,27.345393353,11885
DESTINATION XL GROUP INC,1.90154738418,42071
DEUTSCHE BANK AG,17.2799835498,34256109
DEVON ENERGY CORP NEW,36.70984473,5319445
DEXCOM INC,48.9251668398,1837541
DEXTERA SURGICAL INC,0.291290416545,13732
DHI GROUP INC,2.59950945937,674358
DHT HOLDINGS INC,3.9800398004,299997
DHX MEDIA LTD,4.27807486631,18700
DIAGEO P L C,132.129761216,227988
DIAMOND HILL INVESTMENT GROU,212.36333053,2378
DIAMOND OFFSHORE DRILLING IN,14.5001392791,1389297
DIAMONDBACK ENERGY INC,97.9600435378,1395569
DIAMONDROCK HOSPITALITY CO,10.9503366455,2684575
DIANA SHIPPING INC,3.63437328955,91350
DICERNA PHARMACEUTICALS INC,5.7484348321,105420
DICKS SPORTING GOODS INC,27.0097118828,833515
DIEBOLD NXDF INC,22.8498113313,858913
DIFFERENTIAL BRANDS GROUP IN,1.39573834558,10747
DIFFUSION PHARMACEUTICALS IN,1.67549698863,22083
DIGI INTL INC,10.5978587754,83130
DIGIMARC CORP NEW,36.6045991046,39312
DIGITAL RLTY TR INC,118.329249554,1444740
DIGITAL TURBINE INC,1.51581829739,20451
DIGITALGLOBE INC,35.2499171791,1337223
DILLARDS INC,56.0710390033,501471
DIME CMNTY BANCSHARES,21.5042777327,185963
DINEEQUITY INC,42.9794012041,74082
DIODES INC,29.9293546285,426638
DIPLOMAT PHARMACY INC,20.7109373401,195404
DIREXION SHS ETF TR,25.1890787351,1244984
DISCOVER FINL SVCS,64.4797481538,2167037
DISCOVERY COMMUNICATNS NEW,20.7688492861,5039037
DISH NETWORK CORP,54.2300803723,2788895
DISNEY WALT CO,98.5700884192,8737813
DOCUMENT SEC SYS INC,0.820776159609,47516
DOLBY LABORATORIES INC,57.5204627462,418199
DOLLAR GEN CORP NEW,81.050105103,1556568
DOLLAR TREE INC,86.819913774,1021966
DOMINION DIAMOND CORP,14.179988656,1250001
DOMINION ENERGY INC,76.9299438466,3461409
DOMINION ENERGY MIDSTRM PRTN,32.0003359615,952490
DOMINOS PIZZA INC,198.549616573,1572136
DOMTAR CORP,43.3895636852,553912
DONALDSON INC,45.9404689723,433757
DONNELLEY FINL SOLUTIONS INC,21.5634556173,95161
DONNELLEY R R & SONS CO,10.2994532595,897135
DORIAN LPG LTD,6.8237291733,94230
DORMAN PRODUCTS INC,71.62874699,96344
DOUGLAS DYNAMICS INC,39.3908629442,9850
DOUGLAS EMMETT INC,39.4198901813,1180673
DOVER CORP,91.3902294253,1937450
DOVER MOTORSPORTS INC,2.09246711837,10036
DOWDUPONT INC,69.2298927297,16490391
DR PEPPER SNAPPLE GROUP INC,88.4703121397,1903859
DR REDDYS LABS LTD,35.6727823362,56794
DRDGOLD LIMITED,3.8437664136,41886
DRIL-QUIP INC,44.1487690434,385107
DRIVE SHACK INC,3.60416666667,48000
DSP GROUP INC,12.9978276611,110480
DST SYS INC DEL,54.8802483117,596025
DSW INC,21.4792972423,470034
DTE ENERGY CO,107.360175209,2093048
DUCOMMUN INC DEL,32.03789947,37362
DUKE ENERGY CORP NEW,83.9198161915,4221351
DUKE REALTY CORP,28.8200117525,5580081
DUN & BRADSTREET CORP DEL NE,116.412188424,150766
DUNKIN BRANDS GROUP INC,53.0798761335,3696561
DURECT CORP,1.76345577042,66347
DXC TECHNOLOGY CO,85.8801823785,3444485
DXP ENTERPRISES INC NEW,31.4840097638,72513
DYCOM INDS INC,85.8798810031,636319
DYNAVAX TECHNOLOGIES CORP,21.500294901,545946
DYNEGY INC NEW DEL,9.787862555,322951
DYNEX CAP INC,7.27139543401,204775
E L F BEAUTY INC,22.5501551485,69933
E TRADE FINANCIAL CORP,43.6100625885,4378118
EAGLE BANCORP INC MD,67.0501188162,1777536
EAGLE BULK SHIPPING INC,4.52476572959,37350
EAGLE MATERIALS INC,106.700648718,913031
EAGLE PHARMACEUTICALS INC,59.6445778757,82606
EARTHSTONE ENERGY INC,10.9932251055,15646
EAST WEST BANCORP INC,59.7794171138,948487
EASTERLY GOVT PPTYS INC,20.6742020614,100415
EASTGROUP PPTY INC,88.1201367894,706195
EASTMAN CHEM CO,90.4898215025,1671956
EASTMAN KODAK CO,7.35171261487,95760
EASTSIDE DISTILLING INC,3.97140587768,12590
EATON CORP PLC,76.7901303533,2649416
EATON VANCE CORP,49.3703747344,526186
EATON VANCE RISK MNGD DIV EQ,9.42938362338,14423
EATON VANCE TAX ADVT DIV INC,22.0974461148,11042
EATON VANCE TAX MNGD GBL DV,9.36259456221,13351
EATON VANCE TX MGD DIV EQ IN,11.6579158138,22474
EATON VANCE TX MNG BY WRT OP,15.2924758693,17198
EATON VANCE TXMGD GL BUYWR O,11.853655411,15607
EBAY INC,38.4599654331,12078612
EBIX INC,65.2512865256,123783
ECHO GLOBAL LOGISTICS INC,18.8533801417,107673
ECHOSTAR CORP,57.2325490139,68807
ECLIPSE RES CORP,2.5038015035,163751
ECOLAB INC,128.61110253,1003537
ECOPETROL S A,9.49009060109,327921
EDGEWELL PERS CARE CO,72.7709056172,515041
EDISON INTL,77.1693992404,2098876
EDITAS MEDICINE INC,24.0086841809,338086
EDUCATION RLTY TR INC,35.9306302341,561109
EDWARDS LIFESCIENCES CORP,109.309750416,2145847
EGALET CORP,1.30039011704,22301
EHEALTH INC,23.8929381602,74499
EL PASO ELEC CO,55.2519160699,159180
EL POLLO LOCO HLDGS INC,12.1429533818,59376
ELBIT SYS LTD,147.073290703,32528
ELDORADO GOLD CORP NEW,2.19980402683,2911623
ELDORADO RESORTS INC,25.6483702722,83787
ELECTRO SCIENTIFIC INDS,13.9227796523,171302
ELECTRONIC ARTS INC,118.060244292,4952768
ELECTRONICS FOR IMAGING INC,42.6800006286,1654522
ELEVATE CREDIT INC,6.11254269791,50061
ELLIE MAE INC,82.1249930858,126551
ELLINGTON RESIDENTIAL MTG RE,14.5139263823,31487
ELLIS PERRY INTL INC,23.6599891716,166230
EMBRAER S A,22.610136036,1039578
EMCOR GROUP INC,69.3801121822,1185037
EMCORE CORP,8.2036566972,27183
EMERALD EXPOSITIONS EVENTS I,23.2335892214,63830
EMERGE ENERGY SVCS LP,8.23960551207,126341
EMERGENT BIOSOLUTIONS INC,40.4463308302,208276
EMERSON ELEC CO,62.8400880028,6917511
EMPIRE ST RLTY TR INC,20.5403121407,1188054
EMPLOYERS HOLDINGS INC,45.4463954864,83659
EMPRESA DIST Y COMERCIAL NOR,39.7486682147,51247
ENABLE MIDSTREAM PARTNERS LP,15.9798758864,2153834
ENANTA PHARMACEUTICALS INC,46.8019277682,84035
ENBRIDGE ENERGY MANAGEMENT L,15.4615692713,327069
ENBRIDGE ENERGY PARTNERS L P,15.9799359814,4531495
ENBRIDGE INC,41.8400731299,8071114
ENCANA CORP,11.7800322783,1102289
ENCORE CAP GROUP INC,44.3044314448,99832
ENCORE WIRE CORP,44.7750816937,43149
ENDO INTL PLC,8.56514244641,3606128
ENDOCYTE INC,1.42083296332,11261
ENDOLOGIX INC,4.45899588763,530837
ENDURANCE INTL GROUP HLDGS I,8.20000831029,15378521
ENEL AMERICAS S A,10.2200405331,1244907
ENEL CHILE S A,6.00048784454,61495
ENEL GENERACION CHILE S A,26.3598118458,120752
ENERGEN CORP,54.6801735421,1261481
ENERGIZER HLDGS INC NEW,46.0500514082,188686
ENERGOUS CORP,12.6621284702,71394
ENERGY FOCUS INC,2.72600481806,15774
