nameOfIssuer,sprice,sshPrnamt
EDITAS MEDICINE INC,16.2423178227,29614
EDUCATION RLTY TR INC,42.2997587092,365534
EDWARDS LIFESCIENCES CORP,93.7004385598,2304589
EGAIN CORP,2.09291572364,41091
EGALET CORP,7.66938596063,20471
EHEALTH INC,10.6569078881,49733
EHI CAR SVCS LTD,9.06001766488,9086958
EL PASO ELEC CO,46.4971881708,112738
EL POLLO LOCO HLDGS INC,12.2958220471,60915
ELBIT SYS LTD,101.887749556,27599
ELDORADO GOLD CORP NEW,3.21959346097,2199346
ELECTRO SCIENTIFIC INDS,5.92480879026,83547
ELECTRONIC ARTS INC,78.7601456749,4412841
ELECTRONICS FOR IMAGING INC,43.8602716206,2466013
ELLIE MAE INC,83.6801993879,117961
ELLINGTON RESIDENTIAL MTG RE,13.0160051459,26429
ELLIS PERRY INTL INC,24.9133834742,174043
EMBRAER S A,19.2500979256,599945
EMCOR GROUP INC,70.7601067843,1545546
EMCORE CORP,8.69412487925,22774
EMERGE ENERGY SVCS LP,12.3104773544,1751110
EMERGENT BIOSOLUTIONS INC,32.8400622434,554597
EMERSON ELEC CO,55.7495588395,2390853
EMPIRE DIST ELEC CO,34.0855848821,102448
EMPIRE ST RLTY TR INC,20.1901478617,966511
EMPLOYERS HOLDINGS INC,39.6066055536,59889
EMPRESA DIST Y COMERCIAL NOR,27.851484387,104016
ENABLE MIDSTREAM PARTNERS LP,15.7296955023,1253934
ENANTA PHARMACEUTICALS INC,33.5037462507,82349
ENBRIDGE ENERGY MANAGEMENT L,25.8997299572,525102
ENBRIDGE ENERGY PARTNERS L P,25.4800536704,3137670
ENBRIDGE INC,42.120032601,4904151
ENCANA CORP,11.7401419849,8665994
ENCORE CAP GROUP INC,28.6385625432,36175
ENCORE WIRE CORP,43.3359013867,41536
ENDEAVOUR SILVER CORP,3.52087999147,656370
ENDO INTL PLC,16.4700747967,2149292
ENDOCYTE INC,2.5527325024,83440
ENDOLOGIX INC,5.71678656418,73118
ENDURANCE INTL GROUP HLDGS I,9.29998404918,15378521
ENDURANCE SPECIALTY HLDGS LT,92.4001714864,1644445
ENDURO RTY TR,3.44939414487,33919
ENEL AMERICAS S A,8.20957713996,1047557
ENEL CHILE S A,4.54994854825,99122
ENEL GENERACION CHILE S A,19.4401049803,320060
ENERGEN CORP,57.6702401505,773848
ENERGIZER HLDGS INC NEW,44.6086088595,446842
ENERGOUS CORP,16.8600932103,43772
ENERGY FOCUS INC,4.24052243236,23582
ENERGY FUELS INC,1.62702780303,20897
ENERGY RECOVERY INC,10.3424812883,22045
ENERGY TRANSFER EQUITY L P,19.3099785192,40730703
ENERGY TRANSFER PRTNRS L P,35.8099997918,20266462
ENERNOC INC,5.98756624541,39248
ENERPLUS CORP,9.48501105425,129362
ENERSYS,78.0992469001,197185
ENGILITY HLDGS INC NEW,33.6925730744,63189
ENI S P A,32.2405794104,280423
ENLINK MIDSTREAM LLC,19.0507873796,339671
ENLINK MIDSTREAM PARTNERS LP,18.4191472864,389486
ENNIS INC,17.3505962067,269789
ENOVA INTL INC,12.5546903967,134850
ENPHASE ENERGY INC,1.01127572433,39554
ENPRO INDS INC,67.3689175379,38163
ENSCO PLC,9.71992115873,2329237
ENSIGN GROUP INC,22.2023861908,79541
ENSTAR GROUP LIMITED,197.698798261,449765
ENSYNC INC,0.722916451513,48415
ENTEGRIS INC,17.9001054283,4449471
ENTERCOM COMMUNICATIONS CORP,15.300156569,252285
ENTERGY CORP NEW,73.4698708262,2298221
ENTERPRISE FINL SVCS CORP,42.9839688318,15657
ENTERPRISE PRODS PARTNERS L,27.0399897959,34135183
ENTERTAINMENT GAMING ASIA IN,1.42737195634,11910
ENTRAVISION COMMUNICATIONS C,7.00567701413,41395
ENVESTNET INC,35.2495583494,145477
ENVISION HEALTHCARE CORP,63.2900549218,1622672
ENVIVA PARTNERS LP,26.8007148229,971989
ENZO BIOCHEM INC,6.93939489741,126524
ENZYMOTEC LTD,6.54899466635,158803
EOG RES INC,101.100160826,2965930
EP ENERGY CORP,6.54995280096,518019
EPAM SYS INC,64.3035956707,80291
EPIZYME INC,12.1014574201,53382
EPLUS INC,115.21009166,22038
EPR PPTYS,71.769572744,615205
EQT CORP,65.3996998184,1714962
EQT GP HLDGS LP,25.2099585499,3683227
EQT MIDSTREAM PARTNERS LP,76.6800715243,4199970
EQUIFAX INC,118.230052658,750689
EQUINIX INC,357.40931996,1442710
EQUITY BANCSHARES INC,33.6771467628,8047
EQUITY COMWLTH,30.2399444961,2294614
EQUITY LIFESTYLE PPTYS INC,72.1000316003,389237
EQUITY ONE,30.6903355577,939123
EQUITY RESIDENTIAL,64.3600656322,6121995
ERA GROUP INC,16.9802889628,40282
ERICSSON,5.82992004205,1259537
ERIE INDTY CO,112.478559177,23320
ERIN ENERGY CORP,3.04760383812,75141
EROS INTL PLC,13.0437015355,38946
ESCO TECHNOLOGIES INC,56.6402814424,45480
ESPERION THERAPEUTICS INC NE,12.5269364655,42229
ESSENDANT INC,20.8983628775,138719
ESSENT GROUP LTD,32.3707530021,597422
ESSEX PPTY TR INC,232.501412212,272622
ESTERLINE TECHNOLOGIES CORP,89.2004570582,809525
ETF MANAGERS TR,26.4412800774,301763
ETF SER SOLUTIONS,29.0038421891,21342
ETFIS SER TR I,18.4093939524,116245
ETHAN ALLEN INTERIORS INC,36.8524291374,179961
ETSY INC,11.7788769027,93812
EURONAV NV ANTWERPEN,7.94960146173,992251
EURONET WORLDWIDE INC,72.4301909453,246458
EVERBANK FINL CORP,19.4499826256,2028845
EVERBRIDGE INC,18.455840092,31318
EVERCORE PARTNERS INC,68.69979085,778867
EVEREST RE GROUP LTD,216.399910334,669150
EVERI HLDGS INC,2.17442033136,94278
EVERSOURCE ENERGY,55.2303047027,873343
EVERSPIN TECHNOLOGIES INC,8.29138288422,20262
EVERTEC INC,17.7512835989,241898
EVINE LIVE INC,1.50097642052,254501
EVOGENE LTD,5.10016202681,380184
EVOLENT HEALTH INC,14.7998669346,682371
EVOLUTION PETROLEUM CORP,9.98251238706,13724
EVOLVING SYS INC,4.10076157001,37554
EXACT SCIENCES CORP,13.3600424629,608531
EXACTECH INC,27.2901043964,34005
EXAR CORP,10.7743429665,69517
EXCO RESOURCES INC,0.873679789616,1483381
EXELIXIS INC,14.9099952109,7283168
EXELON CORP,35.7438729412,5593630
EXETER RES CORP,0.784985370727,14013
EXFO INC,4.40241771208,179674
EXLSERVICE HOLDINGS INC,50.4412806803,77615
EXONE CO,9.31286181727,15892
EXPEDIA INC DEL,113.27990487,2358044
EXPEDITORS INTL WASH INC,52.9599987233,1629173
EXPONENT INC,60.2929335532,52162
EXPRESS INC,10.7604181453,1091965
EXPRESS SCRIPTS HLDG CO,68.7899663089,2921836
EXTENDED STAY AMER INC,16.1499907184,1842354
EXTERRAN CORP,23.898101152,144614
EXTRA SPACE STORAGE INC,77.2390447842,751537
EXTRACTION OIL AND GAS INC,20.0421657625,148936
EXTREME NETWORKS INC,5.0298102981,230625
EXXON MOBIL CORP,90.2600468077,17071119
EZCORP INC,10.647201534,188782
F M C CORP,56.5601300308,1900473
F5 NETWORKS INC,144.72123792,560747
FABRINET,40.2971777658,125716
FACEBOOK INC,115.050038141,13851234
FACTSET RESH SYS INC,163.430474722,569239
FAIR ISAAC CORP,119.219478932,240506
FAIRMOUNT SANTROL HLDGS INC,11.7905309745,1098339
FAIRPOINT COMMUNICATIONS INC,18.6990057515,112145
FAMOUS DAVES AMER INC,4.9523337873,24231
FANG HLDGS LTD,3.27999818108,10599701
FARMER BROS CO,36.7620427381,5522
FARMERS CAP BK CORP,42.0445177246,7278
FARMERS NATL BANC CORP,14.21107628,19140
FARMLAND PARTNERS INC,11.1488124091,10315
FARO TECHNOLOGIES INC,36.0015824871,30332
FASTENAL CO,46.9800284463,2062834
FATE THERAPEUTICS INC,2.49466865167,24853
FBL FINL GROUP INC,78.1361597577,35003
FCB FINL HLDGS INC,47.696938463,133887
FEDERAL AGRIC MTG CORP,58.2649443384,80666
FEDERAL MOGUL HOLDINGS CORP,10.3170094307,44005
FEDERAL REALTY INVT TR,142.10972358,1951668
FEDERAL SIGNAL CORP,15.6097001087,1672806
FEDERATED INVS INC PA,28.2805965065,845456
FEDERATED NATL HLDG CO,18.7239944521,10094
FEDEX CORP,186.200219524,1854015
FELCOR LODGING TR INC,8.01083223816,326433
FEMALE HEALTH CO,0.920545423163,17381
FERRARI N V,58.1399712506,1225766
FERRELLGAS PARTNERS L.P.,6.7703985378,543838
FERRO CORP,14.3309859155,142000
FERROGLOBE PLC,10.8260860913,150747
FIAT CHRYSLER AUTOMOBILES N,9.12024474316,3054304
FIBRIA CELULOSE S A,9.61080959804,517022
FIBROCELL SCIENCE INC,0.629803391811,109558
FIBROGEN INC,21.4008535181,206674
FIDELITY,30.6562167383,811744
FIDELITY & GTY LIFE,23.6999152351,350381
FIDELITY COMWLTH TR,211.608222491,4962
FIDELITY NATIONAL FINANCIAL,32.5938673677,653129
FIDELITY NATL INFORMATION SV,75.6401163203,5075640
FIDELITY SOUTHERN CORP NEW,23.6706751666,55216
FIDUS INVT CORP,15.7491622786,20890
FIESTA RESTAURANT GROUP INC,29.8512557497,117181
FIFTH STR ASSET MGMT INC,6.73039406945,10252
FIFTH STR SR FLOATNG RATE CO,8.6950273067,13916
FIFTH STREET FINANCE CORP,5.37017546887,927344
FIFTH THIRD BANCORP,26.970005177,10100443
FINANCIAL ENGINES INC,36.7463284655,96826
FINANCIAL INSTNS INC,34.2052313883,18389
FINISAR CORP,30.269554364,327689
FINISH LINE INC,18.8098147456,580229
FIREEYE INC,11.9000586679,2108477
FIRST AMERN FINL CORP,36.6294878564,1515200
FIRST BANCORP N C,27.1100529913,13021
FIRST BANCORP P R,6.61078863682,845890
FIRST BUSEY CORP,30.7818798003,49867
FIRST CMNTY BANCSHARES INC N,30.1322349881,9226
FIRST COMWLTH FINL CORP PA,14.1806316022,271215
FIRST CTZNS BANCSHARES INC N,354.982586913,16367
FIRST DATA CORP NEW,14.1897391874,2879616
FIRST DEFIANCE FINL CORP,50.7633230308,10677
FIRST FINANCIAL NORTHWEST IN,19.7475202885,11090
FIRST FINL BANCORP OH,28.4488992607,377519
FIRST FINL BANKSHARES,45.1998002839,1604277
FIRST FINL CORP IND,52.8227637354,19821
FIRST FNDTN INC,28.5212219519,7398
FIRST HAWAIIAN INC,34.8153730219,33175
FIRST HORIZON NATL CORP,20.0099108816,2641541
FIRST INDUSTRIAL REALTY TRUS,28.0499587328,1022604
FIRST INTERNET BANCORP,31.9599956517,9199
FIRST INTST BANCSYSTEM INC,42.5413910686,48682
FIRST LONG IS CORP,28.5489205042,641040
FIRST MAJESTIC SILVER CORP,7.62993220618,279819
FIRST MERCHANTS CORP,37.6504289532,1693075
FIRST MIDWEST BANCORP DEL,25.2303469278,2490374
FIRST NBC BK HLDG CO,7.30350353361,46553
FIRST POTOMAC RLTY TR,10.971149939,123050
FIRST REP BK SAN FRANCISCO C,92.1398954517,2834288
FIRST SOLAR INC,32.0902023524,905697
FIRST SOUTH BANCORP INC VA,11.9578435347,19736
FIRST TR EXCH TRD ALPHA FD I,23.2163645435,30065
FIRST TR EXCHANG TRADED FD I,51.1889553778,44619
FIRST TR EXCHANGE TRADED FD,35.6444296633,2633988
FIRST TR EXCNGE TRD ALPHADEX,31.007751938,39345
FIRST TR LRG CP GRWTH ALPHAD,49.0393488421,434549
FIRST TR MORNINGSTAR DIV LEA,27.7506698132,56359
FIRST TR MULTI CAP VALUE ALP,52.2663516905,6773
FIRST TR MULTI CP VAL ALPHA,50.4789328319,34034
FIRST TR NAS100 EQ WEIGHTED,46.2076896155,100005
FIRST TR NASDAQ100 TECH INDE,52.6596187464,300325
FIRST TR SML CP CORE ALPHA F,53.875476493,11805
FIRST TR SR FLG RTE INCM FD,13.8321918964,29641
FIRST TR VALUE LINE DIVID IN,28.0381772353,35309
FIRSTCASH INC,47.00001524,131234
FIRSTENERGY CORP,30.9699245436,8458658
FIRSTSERVICE CORP NEW,47.4780111291,33426
FISERV INC,106.279859116,1344648
FITBIT INC,7.3201310866,1032905
FIVE BELOW INC,39.9602122829,2284122
FIVE PRIME THERAPEUTICS INC,50.1063841638,89769
FIVE STAR QUALITY CARE INC,2.69127258747,46818
FIVE9 INC,14.1870427416,83104
FLAGSTAR BANCORP INC,26.9443027408,64689
FLAMEL TECHNOLOGIES SA,10.3911829392,80934
FLEETCOR TECHNOLOGIES INC,141.519492123,1401284
FLEX LTD,14.3700741668,7317290
FLEX PHARMA INC,5.25946704067,17112
FLEXIBLE SOLUTIONS INTL INC,1.33189980262,62317
FLEXION THERAPEUTICS INC,19.0281821183,33319
FLEXSHARES TR,39.4683110095,48976
FLEXSTEEL INDS INC,61.6690693577,6243
FLIR SYS INC,36.1897251953,311967
FLOTEK INDS INC DEL,9.38927254375,200122
FLOWERS FOODS INC,19.9708569929,785094
FLOWSERVE CORP,48.0500149472,963392
FLUIDIGM CORP DEL,7.27692117584,145666
FLUOR CORP NEW,52.5200186939,1598381
FLUSHING FINL CORP,29.3898218856,1171494
FMC TECHNOLOGIES INC,35.5298590511,5811253
FNB CORP PA,16.0303479627,2252540
FOAMIX PHARMACEUTICALS LTD,11.1145703611,32120
FOMENTO ECONOMICO MEXICANO S,76.2107882721,469343
FOOT LOCKER INC,70.890195138,2151708
FORD MTR CO DEL,12.1300540766,13316676
FORESIGHT ENERGY LP,6.48488755736,26369
FOREST CITY RLTY TR INC,20.8392939315,1758073
FORESTAR GROUP INC,13.303647256,217835
FORM HLDGS CORP,2.14621059691,14910
FORMFACTOR INC,11.2104226632,46207
FORRESTER RESH INC,42.946240129,42169
FORTERRA INC,21.6616084977,52720
FORTINET INC,30.1199091123,1009598
FORTIS INC,30.8790571128,963339
FORTIVE CORP,53.6298848972,3169949
FORTRESS INVESTMENT GROUP LL,4.85996705107,1007620
FORTUNA SILVER MINES INC,5.64893232976,590023
FORTUNE BRANDS HOME & SEC IN,53.460104475,2672217
FORUM ENERGY TECHNOLOGIES IN,22.0069395074,94243
FORWARD AIR CORP,47.38032327,803477
FOSSIL GROUP INC,25.8599978419,1677417
FOUNDATION MEDICINE INC,17.6943699732,50355
FOUR CORNERS PPTY TR INC,20.5207740957,290145
FOX FACTORY HLDG CORP,27.7499205049,81766
FQF TR,21.7805881763,9963
FRANCESCAS HLDGS CORP,18.0290036546,274724
FRANCO NEVADA CORP,59.7589161896,562460
FRANKLIN COVEY CO,20.1557762055,33638
FRANKLIN ELEC INC,38.907961419,42819
FRANKLIN FINL NETWORK INC,41.8668051409,15406
FRANKLIN RES INC,39.5800959772,3356005
FRANKLIN STREET PPTYS CORP,12.9577577899,249040
FRANKS INTL N V,12.3040769725,45107
FREDS INC,18.5596560373,167460
FREEPORT-MCMORAN INC,13.1899571521,12503983
FRESENIUS MED CARE AG&CO KGA,42.2095269409,194648
FRESH DEL MONTE PRODUCE INC,60.6297382437,202211
FRONTIER COMMUNICATIONS CORP,3.7050346668,12850622
FRONTLINE LTD,7.10899358307,212407
FS INVT CORP,10.2973318724,174317
FTD COS INC,23.8357584989,185142
FTI CONSULTING INC,45.0787662255,370019
FUELCELL ENERGY INC,1.74842347209,101806
FULGENT GENETICS INC,11.5761982071,14167
FULL HOUSE RESORTS INC,2.39922273115,50433
FULLER H B CO,48.3076192737,210650
FULTON FINL CORP PA,18.7996045923,1014649
FUSION TELECOMM INTL INC,1.46810540997,13623
FUTUREFUEL CORPORATION,13.9081232936,50546
G & K SVCS INC,96.4505499668,745045
G-III APPAREL GROUP LTD,29.5597005456,197025
GABELLI EQUITY TR INC,5.52609961915,13391
GAIA INC NEW,8.64459658549,46156
GAIN CAP HLDGS INC,6.58597365611,39326
GALAPAGOS NV,64.1908227407,244038
GALECTIN THERAPEUTICS INC,0.977517106549,15345
GALENA BIOPHARMA INC,1.89016066366,9523
GALLAGHER ARTHUR J & CO,51.9603399495,1840038
GAMCO INVESTORS INC,30.9167728523,14911
GAMESTOP CORP NEW,25.260006212,2591765
GAMING & LEISURE PPTYS INC,30.620151853,4380024
GANNETT CO INC,9.71148858639,688257
GAP INC DEL,22.4402279796,2230726
GARMIN LTD,48.4902261112,1148417
GARTNER INC,101.06967434,903733
GASLOG LTD,16.0421545667,8540
GASLOG PARTNERS LP,20.5513235052,36494
GASTAR EXPL INC NEW,1.5448570305,35602
GATX CORP,61.5779577668,138280
GAZIT GLOBE LTD,8.63985045536,350932
GCP APPLIED TECHNOLOGIES INC,26.7492403545,267559
GDS HLDGS LTD,8.59527467508,96332
GEE GROUP INC,4.3258284847,39530
GEMPHIRE THERAPEUTICS INC,7.84986312213,30319
GENCOR INDS INC,15.6824307768,12243
GENER8 MARITIME INC,4.48021565161,1197487
GENERAC HLDGS INC,40.7505783566,58355
GENERAL CABLE CORP DEL NEW,19.0499499135,351392
GENERAL COMMUNICATION INC,19.452008741,148725
GENERAL DYNAMICS CORP,172.660055469,1161363
GENERAL ELECTRIC CO,31.6000106577,38244639
GENERAL FIN CORP DEL,5.54807748581,85435
GENERAL GROWTH PPTYS INC NEW,24.9798266849,3876408
GENERAL MLS INC,61.7696591818,3094788
GENERAL MOLY INC,0.251144100904,107508
GENERAL MTRS CO,34.8400459559,32273551
GENESCO INC,62.1073579335,76883
GENESEE & WYO INC,69.4090683011,697661
GENESIS ENERGY L P,36.0197637079,3177339
GENESIS HEALTHCARE INC,4.2407322331,28297
GENIE ENERGY LTD,5.77921441865,10209
GENMARK DIAGNOSTICS INC,12.212575136,10481
GENOCEA BIOSCIENCES INC,4.09144044681,15398
GENOMIC HEALTH INC,29.3900471727,212623
GENPACT LIMITED,24.339691869,1436337
GENTEX CORP,19.6901974386,3056140
GENTHERM INC,33.8462088315,55959
GENUINE PARTS CO,95.5398768895,940131
GENWORTH FINL INC,3.81006994318,2901784
GEO GROUP INC NEW,35.9279113328,386524
GEOPARK LTD,4.29515788061,29801
GEOSPACE TECHNOLOGIES CORP,20.3608625495,34085
GERDAU S A,3.14015171738,412082
GERMAN AMERN BANCORP INC,52.7009222661,4554
GERON CORP,2.07108872096,214380
GETTY RLTY CORP NEW,25.4900608589,116006
GIBRALTAR INDS INC,41.650232363,1153583
GIGA TRONICS INC,0.775029944339,28386
GIGAMON INC,45.5475092347,191668
GIGPEAK INC,2.51793434367,21049
GILDAN ACTIVEWEAR INC,25.3695285899,1108101
GILEAD SCIENCES INC,71.6101220468,7680660
GLACIER BANCORP INC NEW,36.2295961348,2156883
GLADSTONE CAPITAL CORP,9.38810654668,36003
GLADSTONE COML CORP,20.1144856098,12578
GLADSTONE INVT CORP,8.45812534664,36060
GLATFELTER,23.8925389979,99236
GLAUKOS CORP,34.2961864037,11459
GLAXOSMITHKLINE PLC,38.5099489386,3316987
GLOBAL BLOOD THERAPEUTICS IN,14.4514501892,39650
GLOBAL BRASS & COPPR HLDGS I,34.3018439542,32593
GLOBAL EAGLE ENTMT INC,6.45873585426,18115
GLOBAL NET LEASE INC,7.82710619872,103231
GLOBAL PARTNERS LP,19.4496903746,721194
GLOBAL PMTS INC,69.4100971803,2385359
GLOBAL X FDS,17.5430519524,434417
GLOBALSTAR INC,1.57988040673,653214
GLOBANT S A,33.3300752615,20462
GLOBUS MED INC,24.8101398418,190930
GLOWPOINT INC,0.263683278713,53094
GLU MOBILE INC,1.93798449612,21156
GMS INC,29.2883950254,27178
GNC HLDGS INC,11.0416811083,201962
GODADDY INC,34.949954778,1395338
GOGO INC,9.22612689596,74896
GOLAR LNG LTD BERMUDA,22.9401395458,3360616
GOLAR LNG PARTNERS LP,24.0395575463,622890
GOLD FIELDS LTD NEW,3.01002136965,4126881
GOLD RESOURCE CORP,4.35356412856,124266
GOLDCORP INC NEW,13.6000016761,5250367
GOLDEN MINERALS CO,0.58025751073,291250
GOLDEN OCEAN GROUP LTD,4.70790452305,185008
GOLDEN STAR RES LTD CDA,0.745089184918,221450
GOLDMAN SACHS BDC INC,23.5199200204,6483653
GOLDMAN SACHS ETF TR,28.0403147006,16893391
GOLDMAN SACHS GROUP INC,23.1161702676,54291
GOLDMAN SACHS MLP ENERGY REN,7.21594605785,16907
GOLUB CAP BDC INC,18.3902686543,656271
GOODYEAR TIRE & RUBR CO,30.8703431916,2194663
GOPRO INC,8.70853414656,461042
GORMAN RUPP CO,30.9497947495,212667
GOVERNMENT PPTYS INCOME TR,19.0660777067,377162
GPO AEROPORTUARIO DEL PAC SA,82.5342322348,23881
GRACE W R & CO DEL NEW,67.6399489366,736340
GRACO INC,83.0889803751,408562
GRAHAM HLDGS CO,511.953334183,31372
GRAINGER W W INC,232.24908319,318223
GRAMERCY PPTY TR,9.18025997351,1033413
GRAN TIERRA ENERGY INC,3.01773767506,132881
GRAND CANYON ED INC,58.4536734912,121669
GRANITE CONSTR INC,55.0006926059,642501
GRANITE REAL ESTATE INVT TR,33.4406818256,399633
GRAPHIC PACKAGING HLDG CO,12.4799027813,3031514
GRAY TELEVISION INC,10.8638970972,34518
GREAT LAKES DREDGE & DOCK CO,4.19389446991,20506
GREAT PLAINS ENERGY INC,27.4644492311,3922489
GREAT SOUTHN BANCORP INC,54.6583102326,16594
GREAT WESTN BANCORP INC,43.5899336028,1983669
GREEN DOT CORP,23.5511113768,117107
GREEN PLAINS INC,27.848852301,215736
GREENBRIER COS INC,41.5495108828,127679
GREENHILL & CO INC,27.7002351037,195233
GREENLIGHT CAPITAL RE LTD,22.8012378956,250425
GREIF INC,51.3079343549,126803
GRIDSUM HLDG INC,10.1901244399,2272985
GRIFFON CORP,26.1999779169,5832524
GRIFOLS S A,16.0681011818,156708
GROUP 1 AUTOMOTIVE INC,77.9363336992,112964
GROUPE CGI INC,48.0303164862,855772
GROUPON INC,3.32028588181,1577575
GRUBHUB INC,37.61914653,216645
GRUPO AEROPORTUARIO CTR NORT,34.5506557194,26917
GRUPO AEROPORTUARIO DEL SURE,143.863179074,9940
GRUPO AVAL ACCIONES Y VALORE,7.94051429091,396196
GRUPO FINANCIERO GALICIA S A,26.9184127381,551667
GRUPO FINANCIERO SANTANDER M,7.19036136428,709561
GRUPO SUPERVIELLE S A,13.1404302835,1139156
GRUPO TELEVISA SA,20.8899734145,7977272
GS FIN CORP,15.6500014488,310607
GSI TECHNOLOGY,6.20298271084,15154
GSV CAP CORP,5.03034915449,215492
GTT COMMUNICATIONS INC,28.7877454001,11359
GTY TECHNOLOGY HOLDINGS INC,10.4759324483,11073
GUARANTY BANCORP DEL,24.2209563927,20891
GUESS INC,12.0978242856,253434
GUIDANCE SOFTWARE INC,7.08356578925,59151
GUIDEWIRE SOFTWARE INC,49.3306951606,659042
GULF ISLAND FABRICATION INC,11.8996843811,70338
GULF RESOURCES INC,1.96113389196,11218
GULFMARK OFFSHORE INC,1.74560688933,94523
GULFPORT ENERGY CORP,21.6392854815,613560
GW PHARMACEUTICALS PLC,111.750764714,243882
H & E EQUIPMENT SERVICES INC,23.247383143,262051
HACKETT GROUP INC,17.668913081,46296
HAEMONETICS CORP,40.2021560355,135341
HAIN CELESTIAL GROUP INC,39.0303896102,1167603
HALLADOR ENERGY COMPANY,9.08789985255,33231
HALLIBURTON CO,54.0901181407,4086569
HALOZYME THERAPEUTICS INC,9.88048916064,215880
HALYARD HEALTH INC,36.9798360722,567201
HANCOCK HLDG CO,43.0999166246,485755
HANESBRANDS INC,21.5699456903,2949567
HANMI FINL CORP,34.9006405227,140198
HANNON ARMSTRONG SUST INFR C,18.9982039513,25055
HANOVER INS GROUP INC,91.0090201651,366623
HARDINGE INC,11.1222536238,10969
HARLEY DAVIDSON INC,58.3408707957,1096744
HARMAN INTL INDS INC,111.160336617,1871207
HARMONIC INC,5.00125572655,230942
HARMONY GOLD MNG LTD,2.20985012744,2522343
HARRIS & HARRIS GROUP INC,1.42081069787,11965
HARRIS CORP DEL,102.471114345,1077611
HARSCO CORP,13.6044909839,193098
HARTE-HANKS INC,1.51348784758,134788
HARTFORD FINL SVCS GROUP INC,47.6500144532,5431310
HARVARD BIOSCIENCE INC,3.04965214905,31479
HARVEST CAP CR CORP,13.7380609708,30572
HASBRO INC,77.7902806714,807813
HAVERTY FURNITURE INC,23.7014487239,73582
HAWAIIAN ELEC INDUSTRIES,33.0698485479,1016757
HAWAIIAN HOLDINGS INC,56.9997812629,772617
HAWAIIAN TELCOM HOLDCO INC,24.7978761916,16574
HAWKINS INC,53.9298299372,13054
HAYNES INTERNATIONAL INC,43.0003984593,30116
HC2 HLDGS INC,5.90046177527,27286
HCA HOLDINGS INC,74.0200077643,1192637
HCI GROUP INC,39.4724791648,21838
HCP INC,29.7200918985,9093949
HD SUPPLY HLDGS INC,42.5096996338,906993
HDFC BANK LTD,60.6800707331,666166
HEADWATERS INC,23.5190204877,607976
HEALTH INS INNOVATIONS INC,17.8416899975,39290
HEALTHCARE RLTY TR,30.3184351422,584232
HEALTHCARE SVCS GRP INC,39.1697909525,1370980
HEALTHCARE TR AMER INC,29.1119250581,241894
HEALTHEQUITY INC,40.516838488,181875
HEALTHSOUTH CORP,41.2402669633,251720
HEALTHSTREAM INC,25.0444647407,41606
HEALTHWAYS INC,22.7474360339,112716
HEARTLAND EXPRESS INC,20.3605425489,167137
HEARTLAND FINL USA INC,47.9964773228,22710
HEAT BIOLOGICS INC,0.865900825492,17323
HECLA MNG CO,5.24012612946,3886166
HEICO CORP NEW,73.3867635225,183916
HEIDRICK & STRUGGLES INTL IN,24.148678287,129945
HELEN OF TROY CORP LTD,84.4521670593,111649
HELIX ENERGY SOLUTIONS GRP I,8.82059043952,544408
HELMERICH & PAYNE INC,77.4003731129,1460148
HEMISPHERE MEDIA GROUP INC,11.1863057325,25120
HENRY JACK & ASSOC INC,88.7796665151,875482
HERBALIFE LTD,48.1397354315,1064526
HERC HLDGS INC,40.1604200452,1281386
HERCULES CAPITAL INC,14.1135203554,120877
HERITAGE COMMERCE CORP,14.4475053566,16335
HERITAGE CRYSTAL CLEAN INC,15.6924284033,35686
HERITAGE FINL CORP WASH,25.7492910764,977891
HERITAGE INS HLDGS INC,15.6840691099,32007
HERON THERAPEUTICS INC,13.0928671535,27114
HERSHA HOSPITALITY TR,21.5007352609,199249
HERSHEY CO,103.429961965,851059
HERTZ GLOBAL HLDGS INC,21.5602971221,295636
HESKA CORP,71.5693392802,9641
HESS CORP,62.2904679453,1258459
HEWLETT PACKARD ENTERPRISE C,23.1399939912,13153936
HEXCEL CORP NEW,51.4398871973,1899246
HFF INC,30.2496177198,1490399
HHGREGG INC,1.43629285255,26457
HI-CRUSH PARTNERS LP,19.7999656187,2344297
HIBBETT SPORTS INC,37.2983313613,90433
HIGHLAND FDS I,18.7501462244,1795186
HIGHWOODS PPTYS INC,51.0096023528,1424026
HILL INTERNATIONAL INC,4.33138535579,14545
HILL ROM HLDGS INC,56.1411633045,518265
HILLENBRAND INC,38.3533776102,150417
HILLTOP HOLDINGS INC,29.7973864218,138737
HILTON WORLDWIDE HLDGS INC,27.1999854066,28396302
HIMAX TECHNOLOGIES INC,6.04181403339,188023
HMS HLDGS CORP,18.1599364966,1366855
HNI CORP,55.9226037796,192981
HOEGH LNG PARTNERS LP,19.0002271003,1994713
HOLLY ENERGY PARTNERS L P,32.059959516,2606959
HOLLYFRONTIER CORP,32.7600782311,954607
HOLLYSYS AUTOMATION TECHNOLO,18.3059626817,16989
HOLOGIC INC,40.1196444529,2740453
HOME BANCSHARES INC,27.770267678,2215535
HOME DEPOT INC,134.080039494,5371948
HOMESTREET INC,31.6013239185,255907
HOMETRUST BANCSHARES INC,25.9145520177,18561
HONDA MOTOR LTD,29.1893152242,480347
HONEYWELL INTL INC,115.850162625,5131430
HOOKER FURNITURE CORP,37.9223328193,14266
HOPE BANCORP INC,21.8911590626,361059
