nameOfIssuer,titleOfClass,cusip,value,sshPrnamt,sshPrnamtType,investmentDiscretion,otherManager,Sole,Shared,None,putCall
LIVE NATION ENTERTAINMENT IN,CNV,538034AJ8,523,482000,PRN,DFND,1,482000,0,0,
LIVE NATION ENTERTAINMENT IN,CMN,538034109,32149,1058574,SH,DFND,1,1058574,0,0,
LIVE NATION ENTERTAINMENT IN,CMN,538034109,83884,2762072,SH,DFND,2,2663164,0,98908,
LIVE OAK BANCSHARES INC,CMN,53803X105,1716,79239,SH,DFND,1,79239,0,0,
LIVEPERSON INC,CMN,538146101,272,39709,SH,DFND,1,39709,0,0,
LKQ CORP,CMN,501889208,55360,1891347,SH,DFND,1,1891347,0,0,
LKQ CORP,CMN,501889208,5181,177020,SH,DFND,2,169095,0,7925,
LKQ CORP,CMN,501889208,217,7415,SH,DFND,6,7415,0,0,
LLOYDS BANKING GROUP PLC,CMN,539439109,51,14855,SH,DFND,1,14855,0,0,
LLOYDS BANKING GROUP PLC,CNV,539439AG4,423,400000,PRN,DFND,2,400000,0,0,
LLOYDS BANKING GROUP PLC,CMN,539439109,15594,4586573,SH,DFND,2,4586573,0,0,
LM FDG AMER INC,CMN,502074107,66,16129,SH,DFND,1,16129,0,0,
LMI AEROSPACE INC,CMN,502079106,893,64775,SH,DFND,1,64775,0,0,
LOCKHEED MARTIN CORP,CMN,539830109,149906,560188,SH,DFND,1,523938,0,36250,
LOCKHEED MARTIN CORP,CMN,539830109,15708,58700,SH,DFND,1,58700,0,0,Call
LOCKHEED MARTIN CORP,CMN,539830109,59086,220800,SH,DFND,1,220800,0,0,Put
LOCKHEED MARTIN CORP,CMN,539830109,118070,441218,SH,DFND,2,436611,0,4607,
LOCKHEED MARTIN CORP,CMN,539830109,1955,7306,SH,DFND,6,7306,0,0,
LOEWS CORP,CMN,540424108,45030,962787,SH,DFND,1,943787,0,19000,
LOEWS CORP,CMN,540424108,9713,207669,SH,DFND,2,196315,0,11354,
LOEWS CORP,CMN,540424108,233,4986,SH,DFND,6,4986,0,0,
LOGITECH INTL S A,CMN,H50430232,390,12244,SH,DFND,1,12244,0,0,
LOGITECH INTL S A,CMN,H50430232,188,5900,SH,DFND,1,5900,0,0,Call
LOGITECH INTL S A,CMN,H50430232,25,800,SH,DFND,1,800,0,0,Put
LOGITECH INTL S A,CMN,H50430232,25617,803804,SH,DFND,2,667467,0,136337,
LOGITECH INTL S A,CMN,H50430232,26677,837062,SH,DFND,3,837062,0,0,
LOGITECH INTL S A,CMN,H50430232,797,25000,SH,DFND,3,25000,0,0,Put
LOGMEIN INC,CMN,54142L109,31436,322420,SH,DFND,1,322420,0,0,
LOGMEIN INC,CMN,54142L109,7,68,SH,DFND,1,68,0,0,Call
LOGMEIN INC,CMN,54142L109,17,170,SH,DFND,1,170,0,0,Put
LOGMEIN INC,CMN,54142L109,20441,209650,SH,DFND,2,209438,0,212,
LOMBARD MED INC,CMN,G55598109,18,22550,SH,DFND,1,22550,0,0,
LORAL SPACE & COMMUNICATNS I,CMN,543881106,547,13887,SH,DFND,1,13887,0,0,
LOUISIANA PAC CORP,CMN,546347105,4657,187645,SH,DFND,1,187645,0,0,
LOUISIANA PAC CORP,CMN,546347105,223,9000,SH,DFND,1,9000,0,0,Call
LOUISIANA PAC CORP,CMN,546347105,65,2600,SH,DFND,1,2600,0,0,Put
LOUISIANA PAC CORP,CMN,546347105,9347,376603,SH,DFND,2,376603,0,0,
LOWES COS INC,CMN,548661107,193530,2354096,SH,DFND,1,2135000,0,219096,
LOWES COS INC,CMN,548661107,37184,452300,SH,DFND,1,452300,0,0,Put
LOWES COS INC,CMN,548661107,20758,252500,SH,DFND,1,252500,0,0,Call
LOWES COS INC,CMN,548661107,131279,1596871,SH,DFND,2,1586766,0,10105,
LOWES COS INC,CMN,548661107,1561,18984,SH,DFND,3,264,0,18720,
LOWES COS INC,CMN,548661107,481,5855,SH,DFND,5,955,0,4900,
LOWES COS INC,CMN,548661107,2988,36349,SH,DFND,6,36349,0,0,
LOXO ONCOLOGY INC,CMN,548862101,1588,37726,SH,DFND,1,37726,0,0,
LOXO ONCOLOGY INC,CMN,548862101,272,6452,SH,DFND,2,6452,0,0,
LPL FINL HLDGS INC,CMN,50212V100,33545,842208,SH,DFND,1,827266,0,14942,
LPL FINL HLDGS INC,CMN,50212V100,4193,105274,SH,DFND,2,104689,0,585,
LRAD CORP,CMN,50213V109,32,21420,SH,DFND,1,21420,0,0,
LSB INDS INC,CMN,502160104,1398,149077,SH,DFND,1,149077,0,0,
LSC COMMUNICATIONS INC,CMN,50218P107,8202,326012,SH,DFND,1,326012,0,0,
LSC COMMUNICATIONS INC,CMN,50218P107,2061,81903,SH,DFND,2,79972,0,1931,
LSI INDS INC,CMN,50216C108,282,27899,SH,DFND,1,27899,0,0,
LSI INDS INC,CMN,50216C108,839,83138,SH,DFND,2,83138,0,0,
LTC PPTYS INC,CMN,502175102,3012,62880,SH,DFND,1,62880,0,0,
LTC PPTYS INC,CMN,502175102,1228,25639,SH,DFND,2,25639,0,0,
LULULEMON ATHLETICA INC,CMN,550021109,21547,415397,SH,DFND,1,415397,0,0,
LULULEMON ATHLETICA INC,CMN,550021109,4575,88200,SH,DFND,1,88200,0,0,Call
LULULEMON ATHLETICA INC,CMN,550021109,15753,303700,SH,DFND,1,303700,0,0,Put
LULULEMON ATHLETICA INC,CMN,550021109,5412,104340,SH,DFND,2,96514,0,7826,
LUMBER LIQUIDATORS HLDGS INC,CMN,55003T107,2942,140181,SH,DFND,1,140181,0,0,
LUMBER LIQUIDATORS HLDGS INC,CMN,55003T107,1484,70700,SH,DFND,1,70700,0,0,Call
LUMBER LIQUIDATORS HLDGS INC,CMN,55003T107,567,27000,SH,DFND,1,27000,0,0,Put
LUMENTUM HLDGS INC,CMN,55024U109,6346,118954,SH,DFND,1,118829,0,125,
LUMENTUM HLDGS INC,CMN,55024U109,571,10700,SH,DFND,1,10700,0,0,Put
LUMENTUM HLDGS INC,CMN,55024U109,1312,24600,SH,DFND,1,24600,0,0,Call
LUMENTUM HLDGS INC,CMN,55024U109,560,10503,SH,DFND,2,10503,0,0,
LUMINEX CORP DEL,CMN,55027E102,2995,163019,SH,DFND,1,163019,0,0,
LUMINEX CORP DEL,CMN,55027E102,320,17412,SH,DFND,2,17412,0,0,
LUMOS NETWORKS CORP,CMN,550283105,6507,367641,SH,DFND,1,367641,0,0,
LUXOFT HLDG INC,CMN,G57279104,5313,84942,SH,DFND,1,84942,0,0,
LUXOFT HLDG INC,CMN,G57279104,215,3440,SH,DFND,2,3440,0,0,
LUXOTTICA GROUP S P A,CMN,55068R202,393,7139,SH,DFND,1,7139,0,0,
LUXOTTICA GROUP S P A,CMN,55068R202,3300,59954,SH,DFND,2,59954,0,0,
LYDALL INC DEL,CMN,550819106,1474,27494,SH,DFND,1,27494,0,0,
LYDALL INC DEL,CMN,550819106,292,5442,SH,DFND,2,5442,0,0,
LYON WILLIAM HOMES,CMN,552074700,2339,113418,SH,DFND,1,113418,0,0,
LYON WILLIAM HOMES,CMN,552074700,18177,881503,SH,DFND,2,853510,0,27993,
LYONDELLBASELL INDUSTRIES N,CMN,N53745100,230801,2530989,SH,DFND,1,2526563,0,4426,
LYONDELLBASELL INDUSTRIES N,CMN,N53745100,3894,42700,SH,DFND,1,42700,0,0,Call
LYONDELLBASELL INDUSTRIES N,CMN,N53745100,1951,21400,SH,DFND,1,21400,0,0,Put
LYONDELLBASELL INDUSTRIES N,CMN,N53745100,68929,755887,SH,DFND,2,753358,0,2529,
LYONDELLBASELL INDUSTRIES N,CMN,N53745100,1730,18966,SH,DFND,3,91,0,18875,
LYONDELLBASELL INDUSTRIES N,CMN,N53745100,1249,13695,SH,DFND,6,13695,0,0,
M & T BK CORP,CMN,55261F104,74304,480220,SH,DFND,1,479610,0,610,
M & T BK CORP,CMN,55261F104,526,3400,SH,DFND,1,3400,0,0,Call
M & T BK CORP,CMN,55261F104,155,1000,SH,DFND,1,1000,0,0,Put
M & T BK CORP,CMN,55261F104,51176,330742,SH,DFND,2,329834,0,908,
M & T BK CORP,CMN,55261F104,480,3104,SH,DFND,6,3104,0,0,
M D C HLDGS INC,CMN,552676108,3644,121256,SH,DFND,1,117250,0,4006,
M D C HLDGS INC,CMN,552676108,2203,73300,SH,DFND,1,73300,0,0,Call
M D C HLDGS INC,CMN,552676108,6,200,SH,DFND,1,200,0,0,Put
M D C HLDGS INC,CMN,552676108,1650,54893,SH,DFND,2,54893,0,0,
M/I HOMES INC,CMN,55305B101,1929,78747,SH,DFND,1,78747,0,0,
M/I HOMES INC,CMN,55305B101,26295,1073273,SH,DFND,2,1073273,0,0,
MA COM TECHNOLOGY SOLUTIONS,CMN,55405Y100,4860,100628,SH,DFND,1,100628,0,0,
MA COM TECHNOLOGY SOLUTIONS,CMN,55405Y100,32849,680101,SH,DFND,2,653094,0,27007,
MACATAWA BK CORP,CMN,554225102,264,26756,SH,DFND,1,26756,0,0,
MACERICH CO,CMN,554382101,60393,937772,SH,DFND,1,937772,0,0,
MACERICH CO,CMN,554382101,21458,333200,SH,DFND,1,333200,0,0,Call
MACERICH CO,CMN,554382101,14086,218724,SH,DFND,2,211413,0,7311,
MACERICH CO,CMN,554382101,1532,23788,SH,DFND,3,414,0,23374,
MACERICH CO,CMN,554382101,266,4123,SH,DFND,6,4123,0,0,
MACK CALI RLTY CORP,CMN,554489104,6381,236870,SH,DFND,1,236870,0,0,
MACK CALI RLTY CORP,CMN,554489104,207,7700,SH,DFND,1,7700,0,0,Put
MACK CALI RLTY CORP,CMN,554489104,92,3400,SH,DFND,1,3400,0,0,Call
MACK CALI RLTY CORP,CMN,554489104,4230,157033,SH,DFND,2,157033,0,0,
MACQUARIE BK LTD,CNV,55608YAC9,22341,22230000,PRN,DFND,3,22230000,0,0,
MACQUARIE INFRASTRUCTURE COR,CMN,55608B105,75746,940011,SH,DFND,1,935011,0,5000,
MACQUARIE INFRASTRUCTURE COR,CMN,55608B105,943,11700,SH,DFND,1,11700,0,0,Call
MACQUARIE INFRASTRUCTURE COR,CMN,55608B105,733,9100,SH,DFND,1,9100,0,0,Put
MACQUARIE INFRASTRUCTURE COR,CMN,55608B105,39731,493057,SH,DFND,2,491879,0,1178,
MACQUARIE INFRASTRUCTURE COR,CMN,55608B105,631,7828,SH,DFND,6,7828,0,0,
MACROGENICS INC,CMN,556099109,1755,94354,SH,DFND,1,94354,0,0,
MACROGENICS INC,CMN,556099109,422,22705,SH,DFND,2,22705,0,0,
MACYS INC,CMN,55616P104,53965,1820673,SH,DFND,1,1819482,0,1191,
MACYS INC,CMN,55616P104,19773,667100,SH,DFND,1,667100,0,0,Put
MACYS INC,CMN,55616P104,12001,404900,SH,DFND,1,404900,0,0,Call
MACYS INC,CMN,55616P104,30275,1021416,SH,DFND,2,1005461,0,15955,
MACYS INC,CMN,55616P104,304,10268,SH,DFND,3,9018,0,1250,
MACYS INC,CMN,55616P104,779,26281,SH,DFND,6,26281,0,0,
MADDEN STEVEN LTD,CMN,556269108,5475,142011,SH,DFND,1,142011,0,0,
MADDEN STEVEN LTD,CMN,556269108,39,1000,SH,DFND,1,1000,0,0,Put
MADDEN STEVEN LTD,CMN,556269108,42,1100,SH,DFND,1,1100,0,0,Call
MADDEN STEVEN LTD,CMN,556269108,3788,98256,SH,DFND,2,98256,0,0,
MADISON SQUARE GARDEN CO NEW,CMN,55825T103,22531,112817,SH,DFND,1,112817,0,0,
MADISON SQUARE GARDEN CO NEW,CMN,55825T103,1086,5439,SH,DFND,2,5290,0,149,
MADRIGAL PHARMACEUTICALS INC,CMN,558868105,321,20836,SH,DFND,1,20836,0,0,
MAG SILVER CORP,CMN,55903Q104,242,18436,SH,DFND,1,18436,0,0,
MAGELLAN HEALTH INC,CMN,559079207,3555,51482,SH,DFND,1,51482,0,0,
MAGELLAN HEALTH INC,CMN,559079207,2335,33818,SH,DFND,2,33818,0,0,
MAGELLAN MIDSTREAM PRTNRS LP,CMN,559080106,92314,1200284,SH,DFND,1,683148,0,517136,
MAGELLAN MIDSTREAM PRTNRS LP,CMN,559080106,27072,352000,SH,DFND,1,352000,0,0,Call
MAGELLAN MIDSTREAM PRTNRS LP,CMN,559080106,675409,8781813,SH,DFND,2,8781813,0,0,
MAGELLAN MIDSTREAM PRTNRS LP,CMN,559080106,209,2719,SH,DFND,5,2719,0,0,
MAGELLAN MIDSTREAM PRTNRS LP,CMN,559080106,3217,41824,SH,DFND,6,41824,0,0,
MAGIC SOFTWARE ENTERPRISES L,CMN,559166103,167,21449,SH,DFND,1,21449,0,0,
MAGICJACK VOCALTEC LTD,CMN,M6787E101,1442,168639,SH,DFND,1,168639,0,0,
MAGNA INTL INC,CMN,559222401,19893,460921,SH,DFND,1,460691,0,230,
MAGNA INTL INC,CMN,559222401,259,6000,SH,DFND,1,6000,0,0,Put
MAGNA INTL INC,CMN,559222401,2987,69200,SH,DFND,1,69200,0,0,Call
MAGNA INTL INC,CMN,559222401,27818,644521,SH,DFND,2,636491,0,8030,
MAGNEGAS CORP,CMN,55939L202,13,30579,SH,DFND,1,30579,0,0,
MAIDEN HOLDINGS LTD,CMN,G5753U112,697,49808,SH,DFND,1,49808,0,0,
MAIDEN HOLDINGS LTD,CMN,G5753U112,41570,2969278,SH,DFND,2,2861696,0,107582,
MAIN STREET CAPITAL CORP,CMN,56035L104,640,16724,SH,DFND,1,16724,0,0,
MAINSOURCE FINANCIAL GP INC,CMN,56062Y102,670,20332,SH,DFND,1,20332,0,0,
MAKEMYTRIP LIMITED MAURITIUS,CMN,V5633W109,3486,100755,SH,DFND,1,100755,0,0,
MALIBU BOATS INC,CMN,56117J100,642,28611,SH,DFND,1,28611,0,0,
MALIBU BOATS INC,CMN,56117J100,22,1000,SH,DFND,1,1000,0,0,Call
MALLINCKRODT PUB LTD CO,CMN,G5785G107,33390,749153,SH,DFND,1,748788,0,365,
MALLINCKRODT PUB LTD CO,CMN,G5785G107,4439,99600,SH,DFND,1,99600,0,0,Call
MALLINCKRODT PUB LTD CO,CMN,G5785G107,2425,54400,SH,DFND,1,54400,0,0,Put
MALLINCKRODT PUB LTD CO,CMN,G5785G107,16857,378221,SH,DFND,2,371900,0,6321,
MAMMOTH ENERGY SVCS INC,CMN,56155L108,1896,88145,SH,DFND,1,88145,0,0,
MANCHESTER UTD PLC NEW,CMN,G5784H106,1123,66458,SH,DFND,2,66458,0,0,
MANCHESTER UTD PLC NEW,CMN,G5784H106,204,12084,SH,DFND,6,12084,0,0,
MANHATTAN ASSOCS INC,CMN,562750109,15900,305479,SH,DFND,1,286179,0,19300,
MANHATTAN ASSOCS INC,CMN,562750109,10287,197635,SH,DFND,2,195972,0,1663,
MANITOWOC INC,CMN,563571108,1377,241616,SH,DFND,1,241616,0,0,
MANITOWOC INC,CMN,563571108,255,44800,SH,DFND,1,44800,0,0,Put
MANITOWOC INC,CMN,563571108,474,83100,SH,DFND,1,83100,0,0,Call
MANITOWOC INC,CMN,563571108,339,59415,SH,DFND,2,59415,0,0,
MANNKIND CORP,CMN,56400P706,2312,1562405,SH,DFND,1,1562405,0,0,
MANNKIND CORP,CMN,56400P706,3111,2102000,SH,DFND,1,2102000,0,0,Call
MANPOWERGROUP INC,CMN,56418H100,81417,793773,SH,DFND,1,793773,0,0,
MANPOWERGROUP INC,CMN,56418H100,1815,17700,SH,DFND,1,17700,0,0,Put
MANPOWERGROUP INC,CMN,56418H100,246,2400,SH,DFND,1,2400,0,0,Call
MANPOWERGROUP INC,CMN,56418H100,53015,516871,SH,DFND,2,501578,0,15293,
MANPOWERGROUP INC,CMN,56418H100,175,1711,SH,DFND,6,1711,0,0,
MANPOWERGROUP INC,CMN,56418H100,308,3005,SH,OTR,"6,2",0,3005,0,
MANTECH INTL CORP,CMN,564563104,1002,28939,SH,DFND,1,28939,0,0,
MANULIFE FINL CORP,CMN,56501R106,23662,1333804,SH,DFND,1,1326192,0,7612,
MANULIFE FINL CORP,CMN,56501R106,3672,207000,SH,DFND,1,207000,0,0,Put
MANULIFE FINL CORP,CMN,56501R106,12287,692600,SH,DFND,1,692600,0,0,Call
MANULIFE FINL CORP,CMN,56501R106,23406,1319398,SH,DFND,2,1315135,0,4263,
MANULIFE FINL CORP,CMN,56501R106,223,12566,SH,DFND,6,12566,0,0,
MARATHON OIL CORP,CMN,565849106,38368,2428334,SH,DFND,1,2419390,0,8944,
MARATHON OIL CORP,CMN,565849106,6958,440400,SH,DFND,1,440400,0,0,Call
MARATHON OIL CORP,CMN,565849106,4726,299100,SH,DFND,1,299100,0,0,Put
MARATHON OIL CORP,CMN,565849106,17642,1116607,SH,DFND,2,1114086,0,2521,
MARATHON OIL CORP,CMN,565849106,325,20552,SH,DFND,6,20552,0,0,
MARATHON PATENT GROUP INC,CMN,56585W203,84,82334,SH,DFND,1,82334,0,0,
MARATHON PETE CORP,CMN,56585A102,172552,3414161,SH,DFND,1,3392388,0,21773,
MARATHON PETE CORP,CMN,56585A102,15501,306700,SH,DFND,1,306700,0,0,Put
MARATHON PETE CORP,CMN,56585A102,52299,1034800,SH,DFND,1,1034800,0,0,Call
MARATHON PETE CORP,CMN,56585A102,89737,1775555,SH,DFND,2,1761556,0,13999,
MARATHON PETE CORP,CMN,56585A102,765,15127,SH,DFND,6,15127,0,0,
MARATHON PETE CORP,CMN,56585A102,815,16133,SH,OTR,"6,2",0,16133,0,
MARCHEX INC,CMN,56624R108,54,19755,SH,DFND,1,19755,0,0,
MARCHEX INC,CMN,56624R108,28,10272,SH,DFND,2,10272,0,0,
MARCUS CORP,CMN,566330106,2310,71952,SH,DFND,1,71952,0,0,
MARCUS CORP,CMN,566330106,267,8309,SH,DFND,2,8309,0,0,
MARIN SOFTWARE INC,CMN,56804T106,170,94643,SH,DFND,1,94643,0,0,
MARINEMAX INC,CMN,567908108,1463,67583,SH,DFND,1,67583,0,0,
MARINEMAX INC,CMN,567908108,358,16523,SH,DFND,2,16523,0,0,
MARKEL CORP,CMN,570535104,37292,38215,SH,DFND,1,38215,0,0,
MARKEL CORP,CMN,570535104,20535,21043,SH,DFND,2,20918,0,125,
MARKEL CORP,CMN,570535104,366,375,SH,DFND,6,375,0,0,
MARKETAXESS HLDGS INC,CMN,57060D108,54762,292082,SH,DFND,1,272618,0,19464,
MARKETAXESS HLDGS INC,CMN,57060D108,4513,24071,SH,DFND,2,23583,0,488,
MARLIN BUSINESS SVCS CORP,CMN,571157106,5258,204199,SH,DFND,2,204199,0,0,
MARRIOTT INTL INC NEW,CMN,571903202,85205,904704,SH,DFND,1,848043,0,56661,
MARRIOTT INTL INC NEW,CMN,571903202,3707,39360,SH,DFND,1,39360,0,0,Put
MARRIOTT INTL INC NEW,CMN,571903202,4775,50700,SH,DFND,1,50700,0,0,Call
MARRIOTT INTL INC NEW,CMN,571903202,60098,638114,SH,DFND,2,635254,0,2860,
MARRIOTT INTL INC NEW,CMN,571903202,1147,12174,SH,DFND,6,12174,0,0,
MARRIOTT VACATIONS WRLDWDE C,CMN,57164Y107,5683,56870,SH,DFND,1,56870,0,0,
MARRIOTT VACATIONS WRLDWDE C,CMN,57164Y107,1289,12900,SH,DFND,1,12900,0,0,Put
MARRIOTT VACATIONS WRLDWDE C,CMN,57164Y107,93075,931398,SH,DFND,2,897425,0,33973,
MARSH & MCLENNAN COS INC,CMN,571748102,147250,1992826,SH,DFND,1,1949844,0,42982,
MARSH & MCLENNAN COS INC,CMN,571748102,613,8300,SH,DFND,1,8300,0,0,Call
MARSH & MCLENNAN COS INC,CMN,571748102,74,1000,SH,DFND,1,1000,0,0,Put
MARSH & MCLENNAN COS INC,CMN,571748102,140230,1897823,SH,DFND,2,1789430,0,108393,
MARSH & MCLENNAN COS INC,CMN,571748102,733,9925,SH,DFND,6,9925,0,0,
MARSH & MCLENNAN COS INC,CMN,571748102,1372,18566,SH,OTR,"6,2",0,18566,0,
MARTEN TRANS LTD,CMN,573075108,439,18703,SH,DFND,1,18703,0,0,
MARTEN TRANS LTD,CMN,573075108,15290,652008,SH,DFND,2,627077,0,24931,
MARTIN MARIETTA MATLS INC,CMN,573284106,31186,142890,SH,DFND,1,142890,0,0,
MARTIN MARIETTA MATLS INC,CMN,573284106,18988,87000,SH,DFND,1,87000,0,0,Put
MARTIN MARIETTA MATLS INC,CMN,573284106,8795,40300,SH,DFND,1,40300,0,0,Call
MARTIN MARIETTA MATLS INC,CMN,573284106,91767,420468,SH,DFND,2,419999,0,469,
MARTIN MARIETTA MATLS INC,CMN,573284106,284,1299,SH,DFND,6,1299,0,0,
MARTIN MIDSTREAM PRTNRS L P,CMN,573331105,7705,385265,SH,DFND,1,385265,0,0,
MARVELL TECHNOLOGY GROUP LTD,CMN,G5876H105,19492,1277341,SH,DFND,1,1277341,0,0,
MARVELL TECHNOLOGY GROUP LTD,CMN,G5876H105,1920,125800,SH,DFND,1,125800,0,0,Call
MARVELL TECHNOLOGY GROUP LTD,CMN,G5876H105,1750,114700,SH,DFND,1,114700,0,0,Put
MARVELL TECHNOLOGY GROUP LTD,CMN,G5876H105,80813,5295762,SH,DFND,2,5288727,0,7035,
MASCO CORP,CMN,574599106,38076,1120210,SH,DFND,1,1099535,0,20675,
MASCO CORP,CMN,574599106,2580,75900,SH,DFND,1,75900,0,0,Call
MASCO CORP,CMN,574599106,513,15100,SH,DFND,1,15100,0,0,Put
MASCO CORP,CMN,574599106,55761,1640514,SH,DFND,2,1547239,0,93275,
MASCO CORP,CMN,574599106,242,7127,SH,DFND,6,7127,0,0,
MASCO CORP,CMN,574599106,403,11866,SH,OTR,"6,2",0,11866,0,
MASIMO CORP,CMN,574795100,18707,200587,SH,DFND,1,200587,0,0,
MASIMO CORP,CMN,574795100,3712,39800,SH,DFND,1,39800,0,0,Call
MASIMO CORP,CMN,574795100,21697,232651,SH,DFND,2,232651,0,0,
MASONITE INTL CORP NEW,CMN,575385109,5489,69260,SH,DFND,1,69260,0,0,
MASONITE INTL CORP NEW,CMN,575385109,19846,250424,SH,DFND,2,241443,0,8981,
MASTEC INC,CMN,576323109,2506,62567,SH,DFND,1,62567,0,0,
MASTEC INC,CMN,576323109,3261,81433,SH,DFND,2,81433,0,0,
MASTERCARD INCORPORATED,CMN,57636Q104,266512,2369628,SH,DFND,1,2036891,0,332737,
MASTERCARD INCORPORATED,CMN,57636Q104,73578,654200,SH,DFND,1,654200,0,0,Call
MASTERCARD INCORPORATED,CMN,57636Q104,62376,554600,SH,DFND,1,554600,0,0,Put
MASTERCARD INCORPORATED,CMN,57636Q104,482409,4289228,SH,DFND,2,3865710,0,423518,
MASTERCARD INCORPORATED,CMN,57636Q104,32134,285712,SH,DFND,5,2986,0,282726,
MASTERCARD INCORPORATED,CMN,57636Q104,3891,34592,SH,DFND,6,34592,0,0,
MASTERCARD INCORPORATED,CMN,57636Q104,2029,18043,SH,OTR,"6,2",0,18043,0,
MASTERCARD INCORPORATED,CMN,57636Q104,865,7687,SH,DFND,7,7687,0,0,
MATADOR RES CO,CMN,576485205,9019,379114,SH,DFND,1,379114,0,0,
MATADOR RES CO,CMN,576485205,326,13714,SH,DFND,2,13714,0,0,
MATCH GROUP INC,CMN,57665R106,742,45439,SH,DFND,1,45439,0,0,
MATCH GROUP INC,CMN,57665R106,975,59730,SH,DFND,2,56984,0,2746,
MATERION CORP,CMN,576690101,2239,66726,SH,DFND,1,66726,0,0,
MATERION CORP,CMN,576690101,1443,43014,SH,DFND,2,43014,0,0,
MATINAS BIOPHARMA HLDGS INC,CMN,576810105,614,221706,SH,DFND,1,221706,0,0,
MATRIX SVC CO,CMN,576853105,956,57953,SH,DFND,1,57953,0,0,
MATSON INC,CMN,57686G105,1600,50379,SH,DFND,1,50379,0,0,
MATSON INC,CMN,57686G105,440,13861,SH,DFND,2,13861,0,0,
MATTEL INC,CMN,577081102,51750,2020712,SH,DFND,1,1911127,0,109585,
MATTEL INC,CMN,577081102,2625,102500,SH,DFND,1,102500,0,0,Call
MATTEL INC,CMN,577081102,1173,45800,SH,DFND,1,45800,0,0,Put
MATTEL INC,CMN,577081102,36472,1424140,SH,DFND,2,1407874,0,16266,
MATTEL INC,CMN,577081102,716,27949,SH,DFND,6,27949,0,0,
MATTHEWS INTL CORP,CMN,577128101,2251,33279,SH,DFND,1,33279,0,0,
MATTHEWS INTL CORP,CMN,577128101,3979,58815,SH,DFND,2,58815,0,0,
MAUI LD & PINEAPPLE INC,CMN,577345101,330,28109,SH,DFND,1,28109,0,0,
MAXIM INTEGRATED PRODS INC,CMN,57772K101,32561,724231,SH,DFND,1,702252,0,21979,
MAXIM INTEGRATED PRODS INC,CMN,57772K101,96480,2145918,SH,DFND,2,2008224,0,137694,
MAXIM INTEGRATED PRODS INC,CMN,57772K101,580,12909,SH,DFND,6,12909,0,0,
MAXIM INTEGRATED PRODS INC,CMN,57772K101,947,21064,SH,OTR,"6,2",0,21064,0,
MAXIMUS INC,CMN,577933104,21224,341222,SH,DFND,1,341222,0,0,
MAXIMUS INC,CMN,577933104,1251,20106,SH,DFND,2,20106,0,0,
MAXLINEAR INC,CMN,57776J100,5624,200494,SH,DFND,1,200494,0,0,
MAXLINEAR INC,CMN,57776J100,926,33014,SH,DFND,2,33014,0,0,
MB FINANCIAL INC NEW,CMN,55264U108,8418,196582,SH,DFND,1,153735,0,42847,
MB FINANCIAL INC NEW,CMN,55264U108,83541,1950980,SH,DFND,2,1873660,0,77320,
MBIA INC,CMN,55262C100,4554,537613,SH,DFND,1,537613,0,0,
MBIA INC,CMN,55262C100,1812,213900,SH,DFND,1,213900,0,0,Put
MBIA INC,CMN,55262C100,765,90300,SH,DFND,1,90300,0,0,Call
MBIA INC,CMN,55262C100,327,38553,SH,DFND,2,38553,0,0,
MBT FINL CORP,CMN,578877102,670,59014,SH,DFND,1,59014,0,0,
MCBC HLDGS INC,CMN,55276F107,1066,65924,SH,DFND,1,65924,0,0,
MCBC HLDGS INC,CMN,55276F107,328,20292,SH,DFND,2,20292,0,0,
MCCORMICK & CO INC,CMN,579780206,71960,737672,SH,DFND,1,737672,0,0,
MCCORMICK & CO INC,CMN,579780206,14845,152180,SH,DFND,2,145015,0,7165,
MCDERMOTT INTL INC,CMN,580037109,3200,474147,SH,DFND,1,474147,0,0,
MCDERMOTT INTL INC,CMN,580037109,394,58400,SH,DFND,1,58400,0,0,Call
MCDERMOTT INTL INC,CMN,580037109,60,8900,SH,DFND,1,8900,0,0,Put
MCDERMOTT INTL INC,CMN,580037109,9511,1409066,SH,DFND,2,1409066,0,0,
MCDONALDS CORP,CMN,580135101,369925,2854136,SH,DFND,1,2546407,0,307729,
MCDONALDS CORP,CMN,580135101,13311,102700,SH,DFND,1,102700,0,0,Call
MCDONALDS CORP,CMN,580135101,34334,264900,SH,DFND,1,264900,0,0,Put
MCDONALDS CORP,CMN,580135101,303635,2342680,SH,DFND,2,2187841,0,154839,
MCDONALDS CORP,CMN,580135101,1988,15341,SH,DFND,3,1776,0,13565,
MCDONALDS CORP,CMN,580135101,4986,38471,SH,DFND,6,38471,0,0,
MCEWEN MNG INC,CMN,58039P107,560,184263,SH,DFND,1,184263,0,0,
MCGRATH RENTCORP,CMN,580589109,610,18171,SH,DFND,1,18171,0,0,
MCGRATH RENTCORP,CMN,580589109,4746,141372,SH,DFND,2,141372,0,0,
MCKESSON CORP,CMN,58155Q103,153828,1037557,SH,DFND,1,1033527,0,4030,
MCKESSON CORP,CMN,58155Q103,2061,13900,SH,DFND,1,13900,0,0,Put
MCKESSON CORP,CMN,58155Q103,5174,34900,SH,DFND,1,34900,0,0,Call
MCKESSON CORP,CMN,58155Q103,132407,893075,SH,DFND,2,841767,0,51308,
MCKESSON CORP,CMN,58155Q103,1173,7912,SH,DFND,6,7912,0,0,
